1,0.29,0.27,0.32,0.15,0.27
0.29,1,0.18,0.50,0.17,0.37
0.27,0.18,1,0.18,0.06,0.13
0.32,0.50,0.18,1,0.18,0.25
0.15,0.17,0.06,0.18,1,0.20
0.27,0.37,0.13,0.25,0.20,1
