1,N/A,0.06,0.14,-0.01,-0.04,0.10,0.09,0.11,0.10,N/A,0.18,0.05,0.07,0.14,0.24,0.05,0.31,0.52,0.14
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,N/A,1,0.28,0.03,0.16,0.04,0.07,0.10,0.07,N/A,0.22,-0.08,0.03,0.06,0.03,-0.02,0.04,0.01,0.12
0.14,N/A,0.28,1,0.04,0.10,0.01,0.14,0.11,0.07,N/A,0.38,0.02,0.21,0.04,0.20,0.01,0.15,0.06,-0.02
-0.01,N/A,0.03,0.04,1,0.01,0.03,0.00,0.42,0.01,N/A,0.01,0.02,0.02,0.01,-0.01,0.01,-0.00,-0.02,0.01
-0.04,N/A,0.16,0.10,0.01,1,0.01,0.07,0.02,0.04,N/A,0.07,0.03,0.22,0.02,0.08,-0.04,0.10,-0.06,0.11
0.10,N/A,0.04,0.01,0.03,0.01,1,0.20,0.36,0.03,N/A,0.02,-0.02,0.16,0.48,0.15,0.02,0.06,0.05,0.08
0.09,N/A,0.07,0.14,0.00,0.07,0.20,1,0.48,0.04,N/A,0.16,0.04,0.05,0.14,0.15,0.08,0.10,0.08,-0.01
0.11,N/A,0.10,0.11,0.42,0.02,0.36,0.48,1,0.03,N/A,0.07,-0.03,0.08,0.21,0.04,0.01,0.04,0.05,-0.01
0.10,N/A,0.07,0.07,0.01,0.04,0.03,0.04,0.03,1,N/A,0.15,0.05,-0.01,0.05,0.10,0.02,0.12,0.02,0.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.18,N/A,0.22,0.38,0.01,0.07,0.02,0.16,0.07,0.15,N/A,1,0.07,0.13,0.11,0.34,0.06,0.44,0.05,-0.00
0.05,N/A,-0.08,0.02,0.02,0.03,-0.02,0.04,-0.03,0.05,N/A,0.07,1,-0.00,-0.03,0.01,-0.07,0.09,0.02,0.10
0.07,N/A,0.03,0.21,0.02,0.22,0.16,0.05,0.08,-0.01,N/A,0.13,-0.00,1,0.18,0.14,0.02,0.11,0.01,0.01
0.14,N/A,0.06,0.04,0.01,0.02,0.48,0.14,0.21,0.05,N/A,0.11,-0.03,0.18,1,0.28,0.13,0.19,0.08,0.00
0.24,N/A,0.03,0.20,-0.01,0.08,0.15,0.15,0.04,0.10,N/A,0.34,0.01,0.14,0.28,1,0.07,0.36,0.07,0.11
0.05,N/A,-0.02,0.01,0.01,-0.04,0.02,0.08,0.01,0.02,N/A,0.06,-0.07,0.02,0.13,0.07,1,-0.04,-0.05,-0.09
0.31,N/A,0.04,0.15,-0.00,0.10,0.06,0.10,0.04,0.12,N/A,0.44,0.09,0.11,0.19,0.36,-0.04,1,0.21,0.11
0.52,N/A,0.01,0.06,-0.02,-0.06,0.05,0.08,0.05,0.02,N/A,0.05,0.02,0.01,0.08,0.07,-0.05,0.21,1,0.10
0.14,N/A,0.12,-0.02,0.01,0.11,0.08,-0.01,-0.01,0.00,N/A,-0.00,0.10,0.01,0.00,0.11,-0.09,0.11,0.10,1
