N/A,N/A,N/A,-0.02,0.09,-0.05,0.06,0.13,0.18,0.18,1,0.38,0.34,0.18,0.06,N/A,N/A,-0.00,0.18,0.19,0.01,0.26,0.06,0.19,0.21,0.05,0.19,0.25,0.20,0.06,0.19,0.04,0.32,0.12,0.31,0.04,0.04,0.06,0.38,0.08
N/A,N/A,N/A,0.14,0.07,0.03,0.27,0.36,0.35,0.33,0.38,1,0.76,0.49,0.19,N/A,N/A,0.11,0.29,0.34,0.18,0.58,0.21,0.33,0.31,0.10,0.33,0.31,0.21,0.28,0.33,0.08,0.85,0.34,0.71,0.09,0.11,0.19,0.97,0.07
N/A,N/A,N/A,0.17,0.02,0.02,0.31,0.27,0.39,0.38,0.34,0.76,1,0.47,0.15,N/A,N/A,0.06,0.33,0.40,0.11,0.47,0.20,0.41,0.32,0.04,0.39,0.26,0.16,0.25,0.41,0.09,0.65,0.31,0.62,0.01,0.06,0.19,0.74,0.03
N/A,N/A,N/A,0.09,0.10,0.07,0.24,0.24,0.60,0.60,0.18,0.49,0.47,1,0.20,N/A,N/A,0.17,0.52,0.65,0.07,0.27,0.12,0.65,0.26,0.16,0.64,0.12,0.08,0.18,0.65,0.04,0.43,0.30,0.69,0.05,0.11,0.18,0.49,0.04
N/A,N/A,N/A,0.08,0.38,-0.02,0.15,0.05,0.24,0.34,0.06,0.19,0.15,0.20,1,N/A,N/A,0.06,0.21,0.26,0.03,0.15,0.09,0.27,0.17,0.10,0.27,0.06,0.03,0.01,0.27,0.11,0.15,0.09,0.28,0.09,0.39,0.16,0.18,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,0.04,0.01,0.01,0.01,0.06,0.07,0.12,-0.00,0.11,0.06,0.17,0.06,N/A,N/A,1,0.06,0.08,0.02,0.10,0.05,0.08,-0.04,0.01,0.10,0.02,-0.03,0.03,0.08,0.02,0.10,0.02,0.12,0.43,-0.00,0.00,0.10,-0.03
N/A,N/A,N/A,0.04,0.09,0.10,0.21,0.04,0.72,0.75,0.18,0.29,0.33,0.52,0.21,N/A,N/A,0.06,1,0.75,0.08,0.14,0.12,0.78,0.19,0.00,0.77,0.07,-0.02,0.10,0.78,0.05,0.24,0.20,0.65,0.06,0.10,0.16,0.29,0.08
N/A,N/A,N/A,0.02,0.14,0.11,0.26,0.06,0.90,0.89,0.19,0.34,0.40,0.65,0.26,N/A,N/A,0.08,0.75,1,0.07,0.19,0.09,0.97,0.22,0.07,0.94,0.08,0.02,0.13,0.97,0.05,0.30,0.25,0.82,0.07,0.15,0.20,0.32,0.05
N/A,N/A,N/A,-0.07,0.08,-0.07,0.06,0.03,0.08,0.06,0.01,0.18,0.11,0.07,0.03,N/A,N/A,0.02,0.08,0.07,1,0.07,0.02,0.07,0.00,0.05,0.06,0.10,-0.00,-0.02,0.07,0.08,0.12,0.03,0.12,-0.02,0.16,0.06,0.20,0.01
N/A,N/A,N/A,0.04,0.01,-0.04,0.14,0.27,0.18,0.19,0.26,0.58,0.47,0.27,0.15,N/A,N/A,0.10,0.14,0.19,0.07,1,0.17,0.18,0.18,0.04,0.19,0.27,0.06,0.17,0.18,0.04,0.58,0.23,0.45,0.13,0.04,0.12,0.54,0.02
N/A,N/A,N/A,0.07,0.01,-0.04,0.06,0.05,0.12,0.05,0.06,0.21,0.20,0.12,0.09,N/A,N/A,0.05,0.12,0.09,0.02,0.17,1,0.10,0.14,0.02,0.09,0.07,0.04,0.00,0.10,0.06,0.24,0.08,0.17,0.01,0.02,0.03,0.19,0.01
N/A,N/A,N/A,0.03,0.12,0.10,0.28,0.05,0.92,0.92,0.19,0.33,0.41,0.65,0.27,N/A,N/A,0.08,0.78,0.97,0.07,0.18,0.10,1,0.24,0.03,0.98,0.08,0.01,0.15,1.00,0.05,0.29,0.23,0.83,0.07,0.13,0.21,0.32,0.07
N/A,N/A,N/A,0.09,0.12,-0.01,0.19,0.17,0.26,0.26,0.21,0.31,0.32,0.26,0.17,N/A,N/A,-0.04,0.19,0.22,0.00,0.18,0.14,0.24,1,0.06,0.27,0.08,0.06,0.09,0.24,0.05,0.28,0.25,0.32,0.07,0.18,0.40,0.29,0.33
N/A,N/A,N/A,0.00,0.34,0.01,-0.00,0.01,0.03,0.04,0.05,0.10,0.04,0.16,0.10,N/A,N/A,0.01,0.00,0.07,0.05,0.04,0.02,0.03,0.06,1,0.04,-0.03,0.02,-0.02,0.03,-0.01,0.08,0.26,0.08,-0.04,0.35,0.15,0.11,0.15
N/A,N/A,N/A,0.03,0.15,0.10,0.29,0.06,0.90,0.92,0.19,0.33,0.39,0.64,0.27,N/A,N/A,0.10,0.77,0.94,0.06,0.19,0.09,0.98,0.27,0.04,1,0.08,0.01,0.16,0.98,0.07,0.29,0.23,0.82,0.22,0.16,0.22,0.32,0.13
N/A,N/A,N/A,0.07,-0.04,0.02,0.09,0.21,0.08,0.09,0.25,0.31,0.26,0.12,0.06,N/A,N/A,0.02,0.07,0.08,0.10,0.27,0.07,0.08,0.08,-0.03,0.08,1,0.13,0.04,0.08,0.04,0.26,0.13,0.20,0.00,-0.01,0.02,0.31,0.03
N/A,N/A,N/A,-0.02,0.00,-0.04,0.01,0.08,0.04,0.03,0.20,0.21,0.16,0.08,0.03,N/A,N/A,-0.03,-0.02,0.02,-0.00,0.06,0.04,0.01,0.06,0.02,0.01,0.13,1,0.00,0.01,-0.02,0.20,0.04,0.13,-0.03,0.02,0.14,0.19,0.08
N/A,N/A,N/A,0.07,-0.01,0.05,0.21,0.11,0.12,0.15,0.06,0.28,0.25,0.18,0.01,N/A,N/A,0.03,0.10,0.13,-0.02,0.17,0.00,0.15,0.09,-0.02,0.16,0.04,0.00,1,0.15,-0.02,0.25,0.11,0.24,0.04,0.03,0.11,0.27,0.09
N/A,N/A,N/A,0.03,0.12,0.10,0.28,0.05,0.92,0.92,0.19,0.33,0.41,0.65,0.27,N/A,N/A,0.08,0.78,0.97,0.07,0.18,0.10,1.00,0.24,0.03,0.98,0.08,0.01,0.15,1,0.05,0.29,0.23,0.83,0.07,0.13,0.21,0.32,0.07
N/A,N/A,N/A,-0.01,0.09,-0.03,0.03,-0.03,0.03,0.07,0.04,0.08,0.09,0.04,0.11,N/A,N/A,0.02,0.05,0.05,0.08,0.04,0.06,0.05,0.05,-0.01,0.07,0.04,-0.02,-0.02,0.05,1,0.06,0.02,0.08,0.09,0.07,0.00,0.09,0.06
N/A,N/A,N/A,0.12,0.02,0.02,0.21,0.32,0.33,0.28,0.32,0.85,0.65,0.43,0.15,N/A,N/A,0.10,0.24,0.30,0.12,0.58,0.24,0.29,0.28,0.08,0.29,0.26,0.20,0.25,0.29,0.06,1,0.33,0.63,0.09,0.08,0.17,0.82,0.11
N/A,N/A,N/A,0.13,0.01,-0.01,0.11,0.13,0.23,0.20,0.12,0.34,0.31,0.30,0.09,N/A,N/A,0.02,0.20,0.25,0.03,0.23,0.08,0.23,0.25,0.26,0.23,0.13,0.04,0.11,0.23,0.02,0.33,1,0.33,0.03,0.06,0.06,0.34,0.12
N/A,N/A,N/A,0.08,0.14,0.04,0.31,0.23,0.78,0.78,0.31,0.71,0.62,0.69,0.28,N/A,N/A,0.12,0.65,0.82,0.12,0.45,0.17,0.83,0.32,0.08,0.82,0.20,0.13,0.24,0.83,0.08,0.63,0.33,1,0.10,0.17,0.21,0.68,0.11
N/A,N/A,N/A,-0.03,0.12,0.01,0.11,0.06,0.09,0.15,0.04,0.09,0.01,0.05,0.09,N/A,N/A,0.43,0.06,0.07,-0.02,0.13,0.01,0.07,0.07,-0.04,0.22,0.00,-0.03,0.04,0.07,0.09,0.09,0.03,0.10,1,0.09,0.04,0.07,0.01
N/A,N/A,N/A,0.05,0.69,0.00,0.07,-0.01,0.13,0.19,0.04,0.11,0.06,0.11,0.39,N/A,N/A,-0.00,0.10,0.15,0.16,0.04,0.02,0.13,0.18,0.35,0.16,-0.01,0.02,0.03,0.13,0.07,0.08,0.06,0.17,0.09,1,0.09,0.10,0.24
N/A,N/A,N/A,0.03,0.08,-0.02,0.11,0.05,0.19,0.27,0.06,0.19,0.19,0.18,0.16,N/A,N/A,0.00,0.16,0.20,0.06,0.12,0.03,0.21,0.40,0.15,0.22,0.02,0.14,0.11,0.21,0.00,0.17,0.06,0.21,0.04,0.09,1,0.17,0.22
N/A,N/A,N/A,0.13,0.06,0.02,0.24,0.34,0.34,0.33,0.38,0.97,0.74,0.49,0.18,N/A,N/A,0.10,0.29,0.32,0.20,0.54,0.19,0.32,0.29,0.11,0.32,0.31,0.19,0.27,0.32,0.09,0.82,0.34,0.68,0.07,0.10,0.17,1,0.10
N/A,N/A,N/A,0.05,0.23,-0.02,0.06,0.03,0.07,0.10,0.08,0.07,0.03,0.04,0.05,N/A,N/A,-0.03,0.08,0.05,0.01,0.02,0.01,0.07,0.33,0.15,0.13,0.03,0.08,0.09,0.07,0.06,0.11,0.12,0.11,0.01,0.24,0.22,0.10,1
