1,0.21,0.00,0.17,0.17,0.19,0.19,0.05,0.19,0.12,0.20,0.11,0.19,0.10,0.15
0.21,1,0.14,0.20,0.18,0.33,0.62,0.04,0.01,0.41,0.51,0.57,0.23,0.40,0.23
0.00,0.14,1,0.03,0.08,0.04,0.01,0.02,0.04,0.02,0.13,0.08,0.05,0.02,0.07
0.17,0.20,0.03,1,0.21,0.25,0.10,0.14,0.04,0.18,0.29,0.21,0.21,0.13,0.17
0.17,0.18,0.08,0.21,1,0.15,0.15,0.14,0.20,0.04,0.14,0.15,0.50,0.13,0.24
0.19,0.33,0.04,0.25,0.15,1,0.26,0.19,0.02,0.24,0.34,0.34,0.14,0.17,0.22
0.19,0.62,0.01,0.10,0.15,0.26,1,-0.00,0.05,0.35,0.38,0.45,0.16,0.41,0.14
0.05,0.04,0.02,0.14,0.14,0.19,-0.00,1,0.08,0.05,0.40,0.09,0.17,-0.00,0.08
0.19,0.01,0.04,0.04,0.20,0.02,0.05,0.08,1,0.01,0.11,0.04,0.16,-0.01,0.18
0.12,0.41,0.02,0.18,0.04,0.24,0.35,0.05,0.01,1,0.27,0.57,0.18,0.35,0.19
0.20,0.51,0.13,0.29,0.14,0.34,0.38,0.40,0.11,0.27,1,0.41,0.19,0.26,0.23
0.11,0.57,0.08,0.21,0.15,0.34,0.45,0.09,0.04,0.57,0.41,1,0.25,0.25,0.24
0.19,0.23,0.05,0.21,0.50,0.14,0.16,0.17,0.16,0.18,0.19,0.25,1,0.15,0.12
0.10,0.40,0.02,0.13,0.13,0.17,0.41,-0.00,-0.01,0.35,0.26,0.25,0.15,1,0.13
0.15,0.23,0.07,0.17,0.24,0.22,0.14,0.08,0.18,0.19,0.23,0.24,0.12,0.13,1
