1,0.17,0.32,0.19,0.14,N/A,0.15,N/A,0.47,0.41,0.31,0.29,0.13,0.16,0.43,0.11,0.21,0.05,0.26,0.39,0.36,0.09,N/A,0.40,0.26,0.30,0.20,0.51,0.43,N/A,0.17,0.15,0.42,0.13,0.16,0.22
0.17,1,0.10,0.11,0.27,N/A,0.17,N/A,0.30,0.34,0.16,0.17,0.15,0.10,0.33,0.10,0.17,0.15,0.19,0.50,0.55,0.12,N/A,0.31,0.15,0.10,0.08,0.47,0.16,N/A,0.13,0.20,0.39,0.06,0.17,0.29
0.32,0.10,1,0.11,0.08,N/A,0.26,N/A,0.28,0.29,0.17,0.17,0.24,0.09,0.20,0.05,0.12,0.13,0.20,0.25,0.16,0.15,N/A,0.16,0.41,0.29,0.05,0.31,0.27,N/A,0.04,0.10,0.24,0.06,0.08,0.06
0.19,0.11,0.11,1,0.03,N/A,0.13,N/A,0.29,0.30,0.24,0.16,0.35,0.24,0.21,0.03,0.19,0.10,0.30,0.33,0.27,0.41,N/A,0.19,0.10,0.24,0.09,0.34,0.16,N/A,0.07,0.03,0.35,0.15,0.08,0.17
0.14,0.27,0.08,0.03,1,N/A,0.09,N/A,0.22,0.25,0.12,0.11,-0.00,0.06,0.20,0.17,0.14,-0.00,0.10,0.31,0.25,0.10,N/A,0.25,0.08,0.09,0.08,0.28,0.13,N/A,0.17,0.10,0.20,0.07,0.19,0.20
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.15,0.17,0.26,0.13,0.09,N/A,1,N/A,0.26,0.28,0.19,0.11,0.19,0.09,0.15,0.01,0.10,0.07,0.25,0.26,0.25,0.23,N/A,0.18,0.20,0.13,0.05,0.30,0.06,N/A,0.14,0.04,0.30,-0.02,0.07,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.47,0.30,0.28,0.29,0.22,N/A,0.26,N/A,1,0.56,0.30,0.31,0.23,0.22,0.46,0.14,0.30,0.10,0.30,0.58,0.55,0.25,N/A,0.46,0.37,0.27,0.24,0.83,0.27,N/A,0.25,0.24,0.59,0.11,0.25,0.32
0.41,0.34,0.29,0.30,0.25,N/A,0.28,N/A,0.56,1,0.43,0.42,0.21,0.19,0.57,0.16,0.25,0.10,0.46,0.70,0.63,0.27,N/A,0.53,0.37,0.37,0.28,0.74,0.34,N/A,0.24,0.25,0.61,0.11,0.21,0.34
0.31,0.16,0.17,0.24,0.12,N/A,0.19,N/A,0.30,0.43,1,0.24,0.14,0.12,0.42,0.07,0.17,0.07,0.26,0.38,0.31,0.15,N/A,0.34,0.24,0.31,0.14,0.44,0.22,N/A,0.09,0.06,0.33,0.04,0.10,0.30
0.29,0.17,0.17,0.16,0.11,N/A,0.11,N/A,0.31,0.42,0.24,1,0.11,0.08,0.33,0.08,0.24,0.03,0.25,0.41,0.30,0.10,N/A,0.25,0.16,0.28,0.17,0.44,0.23,N/A,0.05,0.27,0.31,0.09,0.07,0.32
0.13,0.15,0.24,0.35,-0.00,N/A,0.19,N/A,0.23,0.21,0.14,0.11,1,0.17,0.14,0.03,0.17,0.04,0.24,0.23,0.22,0.19,N/A,0.20,0.26,0.15,0.09,0.29,0.08,N/A,0.17,0.09,0.27,0.03,0.13,0.09
0.16,0.10,0.09,0.24,0.06,N/A,0.09,N/A,0.22,0.19,0.12,0.08,0.17,1,0.13,0.07,0.20,-0.01,0.27,0.19,0.16,0.18,N/A,0.15,0.19,0.08,0.08,0.24,0.15,N/A,0.10,0.04,0.18,-0.01,0.05,0.08
0.43,0.33,0.20,0.21,0.20,N/A,0.15,N/A,0.46,0.57,0.42,0.33,0.14,0.13,1,0.12,0.16,0.13,0.24,0.61,0.59,0.20,N/A,0.79,0.21,0.25,0.15,0.67,0.29,N/A,0.18,0.25,0.59,0.13,0.23,0.39
0.11,0.10,0.05,0.03,0.17,N/A,0.01,N/A,0.14,0.16,0.07,0.08,0.03,0.07,0.12,1,0.08,0.02,0.05,0.16,0.15,0.02,N/A,0.19,0.08,0.06,0.11,0.19,0.08,N/A,0.16,0.05,0.13,0.08,0.14,0.27
0.21,0.17,0.12,0.19,0.14,N/A,0.10,N/A,0.30,0.25,0.17,0.24,0.17,0.20,0.16,0.08,1,0.04,0.20,0.30,0.22,0.19,N/A,0.21,0.13,0.19,0.22,0.33,0.21,N/A,0.17,0.14,0.33,0.09,0.09,0.15
0.05,0.15,0.13,0.10,-0.00,N/A,0.07,N/A,0.10,0.10,0.07,0.03,0.04,-0.01,0.13,0.02,0.04,1,0.07,0.16,0.11,0.08,N/A,0.09,-0.00,0.03,-0.05,0.14,0.05,N/A,0.00,0.01,0.10,-0.01,0.02,0.10
0.26,0.19,0.20,0.30,0.10,N/A,0.25,N/A,0.30,0.46,0.26,0.25,0.24,0.27,0.24,0.05,0.20,0.07,1,0.40,0.32,0.27,N/A,0.25,0.34,0.27,0.17,0.45,0.18,N/A,0.15,0.12,0.39,-0.01,0.07,0.15
0.39,0.50,0.25,0.33,0.31,N/A,0.26,N/A,0.58,0.70,0.38,0.41,0.23,0.19,0.61,0.16,0.30,0.16,0.40,1,0.73,0.32,N/A,0.58,0.34,0.33,0.25,0.81,0.32,N/A,0.27,0.31,0.69,0.14,0.31,0.43
0.36,0.55,0.16,0.27,0.25,N/A,0.25,N/A,0.55,0.63,0.31,0.30,0.22,0.16,0.59,0.15,0.22,0.11,0.32,0.73,1,0.35,N/A,0.56,0.30,0.26,0.24,0.73,0.24,N/A,0.26,0.28,0.63,0.19,0.25,0.38
0.09,0.12,0.15,0.41,0.10,N/A,0.23,N/A,0.25,0.27,0.15,0.10,0.19,0.18,0.20,0.02,0.19,0.08,0.27,0.32,0.35,1,N/A,0.20,0.16,0.21,0.11,0.32,0.05,N/A,0.10,0.09,0.36,0.07,0.07,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.40,0.31,0.16,0.19,0.25,N/A,0.18,N/A,0.46,0.53,0.34,0.25,0.20,0.15,0.79,0.19,0.21,0.09,0.25,0.58,0.56,0.20,N/A,1,0.22,0.21,0.19,0.63,0.26,N/A,0.75,0.21,0.60,0.11,0.55,0.32
0.26,0.15,0.41,0.10,0.08,N/A,0.20,N/A,0.37,0.37,0.24,0.16,0.26,0.19,0.21,0.08,0.13,-0.00,0.34,0.34,0.30,0.16,N/A,0.22,1,0.26,0.20,0.42,0.11,N/A,0.13,0.09,0.34,0.04,0.09,0.10
0.30,0.10,0.29,0.24,0.09,N/A,0.13,N/A,0.27,0.37,0.31,0.28,0.15,0.08,0.25,0.06,0.19,0.03,0.27,0.33,0.26,0.21,N/A,0.21,0.26,1,0.21,0.37,0.36,N/A,0.07,0.11,0.30,0.30,0.07,0.13
0.20,0.08,0.05,0.09,0.08,N/A,0.05,N/A,0.24,0.28,0.14,0.17,0.09,0.08,0.15,0.11,0.22,-0.05,0.17,0.25,0.24,0.11,N/A,0.19,0.20,0.21,1,0.27,0.15,N/A,0.14,0.04,0.27,0.09,0.11,0.09
0.51,0.47,0.31,0.34,0.28,N/A,0.30,N/A,0.83,0.74,0.44,0.44,0.29,0.24,0.67,0.19,0.33,0.14,0.45,0.81,0.73,0.32,N/A,0.63,0.42,0.37,0.27,1,0.34,N/A,0.29,0.30,0.76,0.14,0.29,0.47
0.43,0.16,0.27,0.16,0.13,N/A,0.06,N/A,0.27,0.34,0.22,0.23,0.08,0.15,0.29,0.08,0.21,0.05,0.18,0.32,0.24,0.05,N/A,0.26,0.11,0.36,0.15,0.34,1,N/A,0.10,0.10,0.32,0.08,0.09,0.18
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.17,0.13,0.04,0.07,0.17,N/A,0.14,N/A,0.25,0.24,0.09,0.05,0.17,0.10,0.18,0.16,0.17,0.00,0.15,0.27,0.26,0.10,N/A,0.75,0.13,0.07,0.14,0.29,0.10,N/A,1,0.06,0.33,0.03,0.63,0.10
0.15,0.20,0.10,0.03,0.10,N/A,0.04,N/A,0.24,0.25,0.06,0.27,0.09,0.04,0.25,0.05,0.14,0.01,0.12,0.31,0.28,0.09,N/A,0.21,0.09,0.11,0.04,0.30,0.10,N/A,0.06,1,0.20,0.08,0.14,0.14
0.42,0.39,0.24,0.35,0.20,N/A,0.30,N/A,0.59,0.61,0.33,0.31,0.27,0.18,0.59,0.13,0.33,0.10,0.39,0.69,0.63,0.36,N/A,0.60,0.34,0.30,0.27,0.76,0.32,N/A,0.33,0.20,1,0.13,0.24,0.37
0.13,0.06,0.06,0.15,0.07,N/A,-0.02,N/A,0.11,0.11,0.04,0.09,0.03,-0.01,0.13,0.08,0.09,-0.01,-0.01,0.14,0.19,0.07,N/A,0.11,0.04,0.30,0.09,0.14,0.08,N/A,0.03,0.08,0.13,1,0.09,0.07
0.16,0.17,0.08,0.08,0.19,N/A,0.07,N/A,0.25,0.21,0.10,0.07,0.13,0.05,0.23,0.14,0.09,0.02,0.07,0.31,0.25,0.07,N/A,0.55,0.09,0.07,0.11,0.29,0.09,N/A,0.63,0.14,0.24,0.09,1,0.14
0.22,0.29,0.06,0.17,0.20,N/A,0.03,N/A,0.32,0.34,0.30,0.32,0.09,0.08,0.39,0.27,0.15,0.10,0.15,0.43,0.38,0.08,N/A,0.32,0.10,0.13,0.09,0.47,0.18,N/A,0.10,0.14,0.37,0.07,0.14,1
