1,0.21,0.07,0.03,0.16,0.08,0.03,0.19,0.09,0.11,0.09,0.13,-0.02,0.05,0.09,0.10,N/A,0.06,0.08,0.03,0.09,N/A,0.10,0.02,0.20
0.21,1,0.01,0.05,0.17,0.16,0.07,0.19,0.22,0.10,0.03,0.29,0.01,0.10,0.10,0.06,N/A,0.09,0.17,0.05,0.10,N/A,0.04,0.04,0.18
0.07,0.01,1,0.07,0.04,-0.04,0.26,0.00,0.05,0.04,-0.03,-0.03,0.04,0.04,0.23,0.52,N/A,0.03,-0.01,0.08,0.11,N/A,0.04,0.12,0.10
0.03,0.05,0.07,1,0.16,-0.02,0.05,0.02,-0.01,0.08,-0.01,0.03,0.02,-0.04,0.03,0.06,N/A,0.05,0.07,0.03,0.05,N/A,0.03,0.10,0.07
0.16,0.17,0.04,0.16,1,0.14,0.06,0.24,0.12,0.25,0.18,0.18,0.15,0.09,0.19,0.14,N/A,0.14,0.21,0.03,0.15,N/A,0.16,0.18,0.20
0.08,0.16,-0.04,-0.02,0.14,1,0.02,0.12,0.05,0.20,0.01,0.15,0.05,0.03,0.14,0.11,N/A,0.36,0.33,0.02,0.14,N/A,0.07,0.06,0.16
0.03,0.07,0.26,0.05,0.06,0.02,1,0.14,0.18,0.14,-0.05,0.14,-0.00,0.09,0.18,0.28,N/A,0.23,0.12,0.05,0.10,N/A,0.12,0.09,0.20
0.19,0.19,0.00,0.02,0.24,0.12,0.14,1,0.15,0.21,0.05,0.27,0.02,0.15,0.26,0.20,N/A,0.17,0.24,0.07,0.23,N/A,0.24,0.11,0.32
0.09,0.22,0.05,-0.01,0.12,0.05,0.18,0.15,1,0.17,-0.04,0.19,-0.02,0.08,0.07,0.23,N/A,0.12,0.05,0.01,0.22,N/A,0.34,0.03,0.08
0.11,0.10,0.04,0.08,0.25,0.20,0.14,0.21,0.17,1,0.10,0.08,0.07,0.18,0.17,0.21,N/A,0.38,0.20,0.04,0.33,N/A,0.19,0.09,0.16
0.09,0.03,-0.03,-0.01,0.18,0.01,-0.05,0.05,-0.04,0.10,1,-0.01,0.05,0.02,-0.00,0.03,N/A,0.05,0.00,0.02,0.04,N/A,0.06,-0.04,-0.02
0.13,0.29,-0.03,0.03,0.18,0.15,0.14,0.27,0.19,0.08,-0.01,1,0.07,0.08,0.24,0.23,N/A,0.10,0.38,0.02,0.06,N/A,0.14,0.06,0.25
-0.02,0.01,0.04,0.02,0.15,0.05,-0.00,0.02,-0.02,0.07,0.05,0.07,1,-0.00,0.04,-0.01,N/A,0.02,0.05,-0.02,-0.01,N/A,0.01,-0.09,0.05
0.05,0.10,0.04,-0.04,0.09,0.03,0.09,0.15,0.08,0.18,0.02,0.08,-0.00,1,0.42,0.10,N/A,0.16,0.12,0.00,0.06,N/A,0.13,0.13,0.17
0.09,0.10,0.23,0.03,0.19,0.14,0.18,0.26,0.07,0.17,-0.00,0.24,0.04,0.42,1,0.41,N/A,0.17,0.26,0.05,0.12,N/A,0.24,0.18,0.24
0.10,0.06,0.52,0.06,0.14,0.11,0.28,0.20,0.23,0.21,0.03,0.23,-0.01,0.10,0.41,1,N/A,0.17,0.21,0.12,0.14,N/A,0.17,0.12,0.21
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,0.09,0.03,0.05,0.14,0.36,0.23,0.17,0.12,0.38,0.05,0.10,0.02,0.16,0.17,0.17,N/A,1,0.33,0.04,0.20,N/A,0.23,0.05,0.15
0.08,0.17,-0.01,0.07,0.21,0.33,0.12,0.24,0.05,0.20,0.00,0.38,0.05,0.12,0.26,0.21,N/A,0.33,1,0.05,0.12,N/A,0.12,0.03,0.21
0.03,0.05,0.08,0.03,0.03,0.02,0.05,0.07,0.01,0.04,0.02,0.02,-0.02,0.00,0.05,0.12,N/A,0.04,0.05,1,0.02,N/A,-0.01,-0.00,0.03
0.09,0.10,0.11,0.05,0.15,0.14,0.10,0.23,0.22,0.33,0.04,0.06,-0.01,0.06,0.12,0.14,N/A,0.20,0.12,0.02,1,N/A,0.27,0.05,0.18
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.10,0.04,0.04,0.03,0.16,0.07,0.12,0.24,0.34,0.19,0.06,0.14,0.01,0.13,0.24,0.17,N/A,0.23,0.12,-0.01,0.27,N/A,1,0.01,0.19
0.02,0.04,0.12,0.10,0.18,0.06,0.09,0.11,0.03,0.09,-0.04,0.06,-0.09,0.13,0.18,0.12,N/A,0.05,0.03,-0.00,0.05,N/A,0.01,1,0.11
0.20,0.18,0.10,0.07,0.20,0.16,0.20,0.32,0.08,0.16,-0.02,0.25,0.05,0.17,0.24,0.21,N/A,0.15,0.21,0.03,0.18,N/A,0.19,0.11,1
