1,0.84,0.28,0.38,0.46,0.66,0.70,N/A,0.59,0.07,N/A,0.04,0.22,0.49,0.70,N/A,0.38,0.12,0.08,0.09,0.10,0.58,N/A,0.66,0.79,0.13,0.14,0.03,0.28,0.69,0.05,0.38,0.16,0.17,N/A,0.53,0.15,N/A,0.10,0.06,0.18,N/A,0.11,0.37,0.26,0.62,-0.01,N/A,0.69,0.07,N/A
0.84,1,0.36,0.43,0.47,0.71,0.75,N/A,0.62,0.11,N/A,0.06,0.24,0.54,0.74,N/A,0.43,0.15,0.09,0.08,0.11,0.67,N/A,0.71,0.85,0.15,0.12,0.05,0.32,0.72,-0.01,0.42,0.15,0.21,N/A,0.57,0.13,N/A,0.07,0.05,0.21,N/A,0.14,0.37,0.27,0.67,0.04,N/A,0.74,0.08,N/A
0.28,0.36,1,0.40,0.26,0.46,0.47,N/A,0.44,-0.01,N/A,0.05,0.14,0.29,0.45,N/A,0.39,-0.03,0.00,0.14,-0.04,0.44,N/A,0.49,0.37,0.14,0.04,0.03,0.22,0.39,-0.06,0.33,0.23,0.26,N/A,0.33,0.26,N/A,0.02,0.04,0.07,N/A,0.21,0.17,0.44,0.46,0.07,N/A,0.23,0.05,N/A
0.38,0.43,0.40,1,0.23,0.36,0.50,N/A,0.42,0.06,N/A,0.06,0.19,0.40,0.36,N/A,0.84,0.05,0.03,0.10,-0.02,0.35,N/A,0.41,0.41,0.18,0.10,0.03,0.17,0.46,-0.02,0.31,0.29,0.29,N/A,0.35,0.20,N/A,0.04,0.13,0.05,N/A,0.31,0.18,0.22,0.44,-0.00,N/A,0.32,0.13,N/A
0.46,0.47,0.26,0.23,1,0.39,0.50,N/A,0.32,0.03,N/A,0.04,0.16,0.25,0.39,N/A,0.23,0.10,0.04,0.01,0.00,0.39,N/A,0.41,0.49,0.13,0.15,0.01,0.13,0.43,0.04,0.21,0.08,0.07,N/A,0.27,0.04,N/A,0.11,-0.03,0.12,N/A,0.08,0.17,0.20,0.42,0.04,N/A,0.34,0.05,N/A
0.66,0.71,0.46,0.36,0.39,1,0.82,N/A,0.65,0.03,N/A,0.05,0.19,0.44,0.93,N/A,0.38,0.08,0.07,0.05,0.10,0.72,N/A,0.97,0.80,0.20,0.15,0.04,0.30,0.76,0.02,0.45,0.25,0.15,N/A,0.50,0.13,N/A,0.05,0.04,0.15,N/A,0.12,0.37,0.31,0.78,0.07,N/A,0.59,0.08,N/A
0.70,0.75,0.47,0.50,0.50,0.82,1,N/A,0.70,0.06,N/A,0.07,0.29,0.50,0.84,N/A,0.51,0.08,0.05,0.08,0.11,0.71,N/A,0.83,0.85,0.29,0.18,0.08,0.29,0.89,0.04,0.49,0.33,0.26,N/A,0.52,0.14,N/A,0.03,0.05,0.16,N/A,0.26,0.36,0.32,0.81,0.08,N/A,0.62,0.14,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.59,0.62,0.44,0.42,0.32,0.65,0.70,N/A,1,0.03,N/A,0.07,0.26,0.46,0.68,N/A,0.39,0.08,0.08,0.13,0.06,0.58,N/A,0.68,0.71,0.23,0.17,0.04,0.19,0.72,0.06,0.40,0.13,0.45,N/A,0.41,0.73,N/A,0.04,0.05,0.16,N/A,0.32,0.29,0.25,0.66,0.08,N/A,0.53,0.03,N/A
0.07,0.11,-0.01,0.06,0.03,0.03,0.06,N/A,0.03,1,N/A,0.07,0.00,0.13,0.06,N/A,0.05,0.11,0.05,-0.08,-0.01,0.08,N/A,0.03,0.11,-0.03,-0.03,0.11,0.03,0.07,0.06,0.01,-0.05,0.03,N/A,0.08,-0.04,N/A,-0.07,-0.03,-0.03,N/A,0.01,0.04,0.02,0.08,0.02,N/A,0.19,-0.11,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,0.06,0.05,0.06,0.04,0.05,0.07,N/A,0.07,0.07,N/A,1,0.02,0.12,0.06,N/A,0.08,-0.02,0.04,-0.06,0.02,0.02,N/A,0.07,0.07,-0.00,-0.04,0.08,-0.01,0.11,0.05,0.01,0.07,0.06,N/A,-0.01,0.03,N/A,0.04,-0.04,0.05,N/A,0.09,0.07,0.01,0.08,-0.01,N/A,0.04,0.04,N/A
0.22,0.24,0.14,0.19,0.16,0.19,0.29,N/A,0.26,0.00,N/A,0.02,1,0.18,0.21,N/A,0.11,-0.02,0.03,0.08,0.02,0.22,N/A,0.20,0.27,0.07,0.03,-0.03,0.10,0.23,-0.03,0.17,0.04,0.09,N/A,0.23,0.09,N/A,0.03,-0.02,0.13,N/A,0.11,0.13,0.18,0.29,-0.02,N/A,0.21,0.11,N/A
0.49,0.54,0.29,0.40,0.25,0.44,0.50,N/A,0.46,0.13,N/A,0.12,0.18,1,0.49,N/A,0.38,0.05,0.00,0.03,0.02,0.41,N/A,0.47,0.52,0.10,0.10,0.03,0.20,0.46,0.00,0.34,0.06,0.20,N/A,0.44,0.14,N/A,-0.01,0.02,0.09,N/A,0.07,0.24,0.19,0.47,0.06,N/A,0.42,0.10,N/A
0.70,0.74,0.45,0.36,0.39,0.93,0.84,N/A,0.68,0.06,N/A,0.06,0.21,0.49,1,N/A,0.38,0.08,0.06,0.06,0.10,0.68,N/A,0.92,0.81,0.19,0.14,0.05,0.33,0.81,0.02,0.42,0.25,0.18,N/A,0.51,0.15,N/A,0.05,0.07,0.14,N/A,0.15,0.39,0.32,0.78,0.09,N/A,0.62,0.08,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.38,0.43,0.39,0.84,0.23,0.38,0.51,N/A,0.39,0.05,N/A,0.08,0.11,0.38,0.38,N/A,1,0.09,0.04,0.08,0.02,0.38,N/A,0.42,0.41,0.22,0.13,0.03,0.15,0.49,-0.04,0.32,0.33,0.31,N/A,0.29,0.13,N/A,0.04,0.02,0.06,N/A,0.37,0.15,0.23,0.45,0.00,N/A,0.32,0.17,N/A
0.12,0.15,-0.03,0.05,0.10,0.08,0.08,N/A,0.08,0.11,N/A,-0.02,-0.02,0.05,0.08,N/A,0.09,1,-0.02,0.06,0.03,0.13,N/A,0.08,0.11,-0.03,0.05,0.03,0.04,0.11,0.06,0.02,0.04,0.08,N/A,0.04,0.01,N/A,0.16,0.02,0.04,N/A,-0.01,0.05,-0.02,0.07,-0.03,N/A,0.10,-0.05,N/A
0.08,0.09,0.00,0.03,0.04,0.07,0.05,N/A,0.08,0.05,N/A,0.04,0.03,0.00,0.06,N/A,0.04,-0.02,1,-0.02,0.07,0.03,N/A,0.06,0.06,0.00,-0.04,0.01,-0.06,0.08,-0.02,0.13,0.04,-0.00,N/A,-0.04,0.01,N/A,-0.14,-0.04,0.10,N/A,0.02,-0.02,-0.02,0.08,-0.01,N/A,0.07,0.02,N/A
0.09,0.08,0.14,0.10,0.01,0.05,0.08,N/A,0.13,-0.08,N/A,-0.06,0.08,0.03,0.06,N/A,0.08,0.06,-0.02,1,0.00,0.13,N/A,0.07,0.07,0.04,0.01,0.01,0.01,0.10,0.01,0.08,0.00,0.14,N/A,0.04,0.08,N/A,0.01,0.02,0.07,N/A,0.13,0.05,0.16,0.05,-0.07,N/A,0.07,-0.01,N/A
0.10,0.11,-0.04,-0.02,0.00,0.10,0.11,N/A,0.06,-0.01,N/A,0.02,0.02,0.02,0.10,N/A,0.02,0.03,0.07,0.00,1,0.06,N/A,0.08,0.12,0.07,-0.02,0.03,0.06,0.10,0.04,0.06,0.05,-0.01,N/A,0.04,-0.01,N/A,-0.00,0.01,0.02,N/A,0.02,0.10,-0.04,0.07,-0.01,N/A,0.07,-0.01,N/A
0.58,0.67,0.44,0.35,0.39,0.72,0.71,N/A,0.58,0.08,N/A,0.02,0.22,0.41,0.68,N/A,0.38,0.13,0.03,0.13,0.06,1,N/A,0.73,0.73,0.16,0.11,0.05,0.22,0.62,0.06,0.40,0.11,0.15,N/A,0.46,0.07,N/A,0.15,0.09,0.18,N/A,0.11,0.36,0.32,0.68,0.08,N/A,0.53,0.07,N/A
