1,0.14,0.40,0.26,0.28,0.23,0.41,0.23,0.30,0.57,0.09
0.14,1,0.04,0.09,0.09,0.16,0.05,0.40,0.04,0.17,0.05
0.40,0.04,1,0.16,0.14,0.21,0.35,0.13,0.18,0.25,0.03
0.26,0.09,0.16,1,0.30,0.45,0.17,0.16,0.18,0.27,0.06
0.28,0.09,0.14,0.30,1,0.36,0.26,0.06,0.16,0.26,-0.00
0.23,0.16,0.21,0.45,0.36,1,0.33,0.21,0.25,0.27,0.10
0.41,0.05,0.35,0.17,0.26,0.33,1,0.19,0.35,0.57,0.05
0.23,0.40,0.13,0.16,0.06,0.21,0.19,1,0.24,0.24,0.26
0.30,0.04,0.18,0.18,0.16,0.25,0.35,0.24,1,0.36,0.05
0.57,0.17,0.25,0.27,0.26,0.27,0.57,0.24,0.36,1,0.08
0.09,0.05,0.03,0.06,-0.00,0.10,0.05,0.26,0.05,0.08,1
