1,0.03,-0.01,0.05,-0.02,N/A,N/A,0.02,0.02,0.04,-0.00,0.03,0.03,0.11,0.04,0.06,0.05,0.02,-0.00,-0.04,0.07,0.03,N/A,N/A,-0.01,-0.02,0.04,0.04,0.08,0.04,-0.01,-0.02,N/A,0.05,N/A,0.02,-0.03,-0.01,0.03,0.03,0.01,0.06,0.05,N/A,0.07,0.05,0.00,N/A,0.05,N/A,N/A
0.03,1,0.15,0.51,0.02,N/A,N/A,0.40,0.50,0.68,0.33,0.37,0.51,0.51,0.78,0.59,0.58,0.04,0.79,0.26,0.59,0.29,N/A,N/A,0.19,0.09,0.45,0.21,0.47,0.56,0.20,0.43,N/A,0.60,N/A,0.40,0.33,0.22,0.28,0.29,0.51,0.45,0.67,N/A,0.62,0.75,0.19,N/A,0.80,N/A,N/A
-0.01,0.15,1,0.06,0.20,N/A,N/A,0.03,0.04,0.05,0.10,0.07,0.12,0.11,0.11,0.04,0.06,0.01,0.15,0.03,0.06,0.03,N/A,N/A,0.01,0.07,0.03,0.00,0.09,0.10,0.08,0.17,N/A,0.12,N/A,0.12,0.07,-0.03,-0.03,0.03,0.11,0.07,0.15,N/A,0.10,0.11,0.04,N/A,0.13,N/A,N/A
0.05,0.51,0.06,1,0.00,N/A,N/A,0.20,0.38,0.53,0.21,0.25,0.36,0.36,0.62,0.42,0.62,0.01,0.53,0.21,0.36,0.16,N/A,N/A,0.05,0.02,0.42,0.12,0.26,0.52,0.12,0.24,N/A,0.56,N/A,0.24,0.24,0.10,0.19,0.16,0.32,0.31,0.52,N/A,0.66,0.61,0.12,N/A,0.59,N/A,N/A
-0.02,0.02,0.20,0.00,1,N/A,N/A,-0.02,0.05,0.03,0.10,0.05,0.01,-0.03,0.04,0.01,-0.01,0.13,0.09,-0.03,-0.01,0.11,N/A,N/A,0.06,0.11,-0.02,0.03,0.03,-0.03,0.09,-0.00,N/A,0.03,N/A,0.13,0.12,0.02,-0.01,0.11,0.02,0.00,0.04,N/A,0.03,0.05,0.13,N/A,0.07,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,0.40,0.03,0.20,-0.02,N/A,N/A,1,0.25,0.37,0.12,0.19,0.32,0.31,0.43,0.30,0.33,0.14,0.41,0.26,0.31,0.19,N/A,N/A,-0.01,-0.05,0.24,0.12,0.21,0.36,0.08,0.20,N/A,0.41,N/A,0.17,0.18,0.09,0.23,0.19,0.31,0.48,0.37,N/A,0.31,0.48,0.06,N/A,0.48,N/A,N/A
0.02,0.50,0.04,0.38,0.05,N/A,N/A,0.25,1,0.72,0.30,0.31,0.48,0.41,0.67,0.41,0.47,-0.02,0.59,0.25,0.40,0.26,N/A,N/A,0.11,0.11,0.32,0.14,0.39,0.43,0.08,0.27,N/A,0.51,N/A,0.33,0.30,0.18,0.16,0.26,0.37,0.41,0.47,N/A,0.47,0.58,0.19,N/A,0.61,N/A,N/A
0.04,0.68,0.05,0.53,0.03,N/A,N/A,0.37,0.72,1,0.35,0.44,0.59,0.52,0.87,0.58,0.65,0.05,0.77,0.25,0.55,0.29,N/A,N/A,0.16,0.12,0.44,0.18,0.48,0.57,0.19,0.41,N/A,0.72,N/A,0.40,0.37,0.16,0.21,0.29,0.47,0.50,0.68,N/A,0.64,0.81,0.16,N/A,0.83,N/A,N/A
