N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,N/A,0.07,0.20,0.07,-0.02,N/A,0.15,0.07,0.00,0.05,0.18
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.07,N/A,1,0.41,0.07,0.03,N/A,0.07,0.07,0.21,0.17,0.33
N/A,0.20,N/A,0.41,1,0.21,0.12,N/A,0.15,0.20,0.42,0.46,0.82
N/A,0.07,N/A,0.07,0.21,1,0.11,N/A,0.07,-0.06,0.02,0.15,0.20
N/A,-0.02,N/A,0.03,0.12,0.11,1,N/A,-0.01,-0.02,0.08,0.06,0.12
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.15,N/A,0.07,0.15,0.07,-0.01,N/A,1,-0.01,0.02,0.03,0.14
N/A,0.07,N/A,0.07,0.20,-0.06,-0.02,N/A,-0.01,1,0.04,0.03,0.22
N/A,0.00,N/A,0.21,0.42,0.02,0.08,N/A,0.02,0.04,1,0.17,0.42
N/A,0.05,N/A,0.17,0.46,0.15,0.06,N/A,0.03,0.03,0.17,1,0.38
N/A,0.18,N/A,0.33,0.82,0.20,0.12,N/A,0.14,0.22,0.42,0.38,1
