1,0.14,0.17,0.01,0.08,0.11,0.15,0.21,0.15,0.09,0.04,0.12,0.22,0.19,0.18,1.00,0.21
0.14,1,0.68,0.12,0.13,0.37,0.28,0.72,0.66,0.28,0.29,0.12,0.47,0.45,0.73,0.14,0.35
0.17,0.68,1,0.21,0.20,0.38,0.29,0.75,0.84,0.35,0.27,0.18,0.51,0.46,0.78,0.17,0.40
0.01,0.12,0.21,1,0.03,0.05,0.06,0.17,0.12,0.17,0.07,0.07,0.15,0.12,0.17,0.01,0.12
0.08,0.13,0.20,0.03,1,0.05,0.17,0.23,0.20,0.17,0.21,0.32,0.30,0.19,0.20,0.08,0.12
0.11,0.37,0.38,0.05,0.05,1,0.23,0.36,0.32,0.29,0.20,0.15,0.29,0.32,0.39,0.11,0.15
0.15,0.28,0.29,0.06,0.17,0.23,1,0.33,0.27,0.43,0.21,0.30,0.45,0.31,0.32,0.15,0.44
0.21,0.72,0.75,0.17,0.23,0.36,0.33,1,0.70,0.36,0.36,0.17,0.54,0.47,0.74,0.21,0.41
0.15,0.66,0.84,0.12,0.20,0.32,0.27,0.70,1,0.27,0.19,0.15,0.45,0.37,0.78,0.15,0.34
0.09,0.28,0.35,0.17,0.17,0.29,0.43,0.36,0.27,1,0.18,0.29,0.43,0.42,0.36,0.09,0.23
0.04,0.29,0.27,0.07,0.21,0.20,0.21,0.36,0.19,0.18,1,0.10,0.24,0.28,0.28,0.04,0.19
0.12,0.12,0.18,0.07,0.32,0.15,0.30,0.17,0.15,0.29,0.10,1,0.28,0.23,0.20,0.12,0.25
0.22,0.47,0.51,0.15,0.30,0.29,0.45,0.54,0.45,0.43,0.24,0.28,1,0.49,0.54,0.22,0.49
0.19,0.45,0.46,0.12,0.19,0.32,0.31,0.47,0.37,0.42,0.28,0.23,0.49,1,0.46,0.19,0.36
0.18,0.73,0.78,0.17,0.20,0.39,0.32,0.74,0.78,0.36,0.28,0.20,0.54,0.46,1,0.18,0.44
1.00,0.14,0.17,0.01,0.08,0.11,0.15,0.21,0.15,0.09,0.04,0.12,0.22,0.19,0.18,1,0.21
0.21,0.35,0.40,0.12,0.12,0.15,0.44,0.41,0.34,0.23,0.19,0.25,0.49,0.36,0.44,0.21,1
