N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,0.15,0.23,N/A,0.11,0.06,0.25,0.02,0.30,N/A,N/A,0.02,0.15,0.02,0.08,N/A,0.19,0.19,N/A,0.07,0.36,0.09,0.22,0.20,0.06,0.16,0.10
N/A,0.15,1,0.09,N/A,0.02,0.01,0.13,0.13,0.09,N/A,N/A,0.18,0.12,-0.02,0.04,N/A,0.66,0.33,N/A,-0.02,0.17,0.50,0.28,0.12,-0.03,-0.02,0.06
N/A,0.23,0.09,1,N/A,0.08,0.08,0.40,0.10,0.27,N/A,N/A,0.09,0.10,0.05,0.06,N/A,0.07,0.15,N/A,0.08,0.28,0.16,0.22,0.08,-0.04,0.18,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.11,0.02,0.08,N/A,1,-0.00,0.17,-0.03,0.02,N/A,N/A,0.02,0.02,-0.06,-0.02,N/A,0.06,0.01,N/A,0.07,0.04,-0.01,0.06,0.04,0.00,0.08,-0.02
N/A,0.06,0.01,0.08,N/A,-0.00,1,0.08,-0.03,0.00,N/A,N/A,0.00,-0.02,0.06,0.01,N/A,0.05,0.08,N/A,0.03,0.04,0.05,0.00,-0.05,0.08,0.14,-0.04
N/A,0.25,0.13,0.40,N/A,0.17,0.08,1,0.02,0.24,N/A,N/A,0.01,0.17,-0.00,0.03,N/A,0.14,0.13,N/A,0.02,0.36,0.08,0.21,0.02,-0.03,0.20,-0.00
N/A,0.02,0.13,0.10,N/A,-0.03,-0.03,0.02,1,0.07,N/A,N/A,0.14,-0.01,-0.01,-0.05,N/A,0.10,0.06,N/A,0.06,0.16,0.40,0.06,0.06,-0.08,-0.05,0.08
N/A,0.30,0.09,0.27,N/A,0.02,0.00,0.24,0.07,1,N/A,N/A,0.05,0.03,0.05,0.05,N/A,0.09,0.14,N/A,0.07,0.37,0.17,0.16,0.19,0.00,0.03,0.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.02,0.18,0.09,N/A,0.02,0.00,0.01,0.14,0.05,N/A,N/A,1,0.23,0.06,0.05,N/A,0.15,0.10,N/A,0.05,0.09,0.18,0.09,-0.01,-0.03,-0.03,0.04
N/A,0.15,0.12,0.10,N/A,0.02,-0.02,0.17,-0.01,0.03,N/A,N/A,0.23,1,-0.06,0.11,N/A,0.14,0.11,N/A,0.05,0.10,0.05,0.06,0.01,-0.06,0.00,-0.03
N/A,0.02,-0.02,0.05,N/A,-0.06,0.06,-0.00,-0.01,0.05,N/A,N/A,0.06,-0.06,1,-0.02,N/A,0.04,0.02,N/A,0.02,-0.01,0.02,-0.02,0.02,0.07,-0.03,0.30
N/A,0.08,0.04,0.06,N/A,-0.02,0.01,0.03,-0.05,0.05,N/A,N/A,0.05,0.11,-0.02,1,N/A,0.04,0.01,N/A,0.01,0.08,0.01,0.02,-0.02,-0.04,0.00,0.15
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.19,0.66,0.07,N/A,0.06,0.05,0.14,0.10,0.09,N/A,N/A,0.15,0.14,0.04,0.04,N/A,1,0.30,N/A,0.08,0.14,0.42,0.32,0.13,-0.01,0.04,0.04
N/A,0.19,0.33,0.15,N/A,0.01,0.08,0.13,0.06,0.14,N/A,N/A,0.10,0.11,0.02,0.01,N/A,0.30,1,N/A,0.10,0.22,0.10,0.25,0.17,0.02,0.04,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.07,-0.02,0.08,N/A,0.07,0.03,0.02,0.06,0.07,N/A,N/A,0.05,0.05,0.02,0.01,N/A,0.08,0.10,N/A,1,0.15,0.01,0.03,-0.01,0.05,-0.08,-0.03
N/A,0.36,0.17,0.28,N/A,0.04,0.04,0.36,0.16,0.37,N/A,N/A,0.09,0.10,-0.01,0.08,N/A,0.14,0.22,N/A,0.15,1,0.09,0.18,0.10,0.02,0.02,0.18
N/A,0.09,0.50,0.16,N/A,-0.01,0.05,0.08,0.40,0.17,N/A,N/A,0.18,0.05,0.02,0.01,N/A,0.42,0.10,N/A,0.01,0.09,1,0.21,0.07,-0.06,0.07,0.01
N/A,0.22,0.28,0.22,N/A,0.06,0.00,0.21,0.06,0.16,N/A,N/A,0.09,0.06,-0.02,0.02,N/A,0.32,0.25,N/A,0.03,0.18,0.21,1,0.26,0.02,0.03,0.03
N/A,0.20,0.12,0.08,N/A,0.04,-0.05,0.02,0.06,0.19,N/A,N/A,-0.01,0.01,0.02,-0.02,N/A,0.13,0.17,N/A,-0.01,0.10,0.07,0.26,1,0.02,-0.08,0.02
N/A,0.06,-0.03,-0.04,N/A,0.00,0.08,-0.03,-0.08,0.00,N/A,N/A,-0.03,-0.06,0.07,-0.04,N/A,-0.01,0.02,N/A,0.05,0.02,-0.06,0.02,0.02,1,-0.06,0.10
N/A,0.16,-0.02,0.18,N/A,0.08,0.14,0.20,-0.05,0.03,N/A,N/A,-0.03,0.00,-0.03,0.00,N/A,0.04,0.04,N/A,-0.08,0.02,0.07,0.03,-0.08,-0.06,1,0.07
N/A,0.10,0.06,0.07,N/A,-0.02,-0.04,-0.00,0.08,0.00,N/A,N/A,0.04,-0.03,0.30,0.15,N/A,0.04,0.05,N/A,-0.03,0.18,0.01,0.03,0.02,0.10,0.07,1
