1,0.39,0.20,0.29,0.54,0.22
0.39,1,0.13,0.09,0.31,0.21
0.20,0.13,1,0.24,0.27,0.05
0.29,0.09,0.24,1,0.37,0.05
0.54,0.31,0.27,0.37,1,0.18
0.22,0.21,0.05,0.05,0.18,1
