1,0.04,0.20,0.09,0.10,0.12,0.08,0.14,0.20,0.09,0.05,0.05,0.22,0.11,0.04,0.56,0.08,0.08,0.06,0.13,0.03,N/A,0.08,0.10,0.04,0.07,-0.04,0.08,0.09,0.08,N/A,0.07,0.05,0.07,0.17,0.02,0.03,0.07
0.04,1,0.05,0.12,0.11,0.01,0.12,0.15,0.05,0.06,0.05,0.02,0.03,0.00,0.04,0.00,0.18,0.06,0.10,-0.06,-0.00,N/A,0.09,0.08,1.00,0.12,0.01,0.08,0.09,-0.01,N/A,0.07,0.11,0.13,0.03,0.02,0.04,0.04
0.20,0.05,1,0.07,-0.02,0.38,0.09,0.04,0.84,0.14,0.03,0.09,-0.01,0.08,0.05,-0.01,0.02,0.22,0.03,0.06,-0.00,N/A,-0.01,0.02,0.05,0.01,-0.03,0.10,-0.02,0.60,N/A,0.24,0.05,0.04,0.90,-0.14,0.18,-0.05
0.09,0.12,0.07,1,0.14,0.16,0.04,0.15,0.04,0.16,0.09,0.01,0.04,0.18,0.01,0.01,0.17,0.00,0.31,0.04,0.04,N/A,0.02,0.18,0.12,0.44,-0.05,0.08,0.21,0.01,N/A,0.10,0.19,0.11,0.03,0.05,-0.01,0.05
0.10,0.11,-0.02,0.14,1,0.12,0.14,0.35,0.04,-0.01,0.26,-0.01,0.04,0.06,0.00,0.02,0.06,-0.01,0.03,0.05,-0.01,N/A,0.06,0.05,0.11,0.13,-0.02,0.14,0.48,0.01,N/A,0.12,0.10,0.16,0.01,0.08,0.07,-0.02
0.12,0.01,0.38,0.16,0.12,1,0.19,0.09,0.46,0.16,0.06,0.04,-0.01,0.07,-0.00,0.01,0.03,0.06,0.20,0.05,0.02,N/A,0.06,0.05,0.01,0.06,0.00,0.07,0.08,0.36,N/A,0.29,0.27,0.22,0.47,-0.05,0.11,-0.01
0.08,0.12,0.09,0.04,0.14,0.19,1,0.13,0.09,0.06,0.07,0.01,0.04,0.03,0.04,0.02,0.05,-0.02,0.14,-0.03,0.09,N/A,0.02,0.21,0.12,-0.00,-0.08,-0.01,0.11,0.06,N/A,0.09,0.15,0.38,0.04,-0.01,0.06,0.03
0.14,0.15,0.04,0.15,0.35,0.09,0.13,1,0.06,0.06,0.09,-0.04,0.14,0.08,0.22,0.00,0.20,0.07,0.16,0.05,0.08,N/A,0.04,0.06,0.15,0.13,0.00,0.12,0.20,0.10,N/A,0.12,0.28,0.27,0.05,0.00,0.10,-0.08
0.20,0.05,0.84,0.04,0.04,0.46,0.09,0.06,1,0.15,0.05,0.11,-0.03,0.09,0.02,-0.01,-0.01,0.16,0.03,0.04,0.11,N/A,-0.01,0.06,0.05,-0.05,-0.06,0.09,0.00,0.58,N/A,0.23,0.09,0.05,0.90,-0.09,0.21,-0.01
0.09,0.06,0.14,0.16,-0.01,0.16,0.06,0.06,0.15,1,0.00,-0.06,-0.00,0.03,-0.04,0.05,0.10,0.05,0.04,0.08,0.03,N/A,0.18,0.10,0.06,0.13,0.06,0.12,0.02,0.19,N/A,0.27,0.04,0.17,0.14,0.03,0.21,-0.00
