1,0.02,0.05,0.01,0.23,0.05,0.02,0.15,0.03,N/A,0.10,0.08,0.06,0.15,0.09,-0.01
0.02,1,0.19,0.22,0.21,0.52,0.18,0.43,0.40,N/A,0.17,0.12,0.46,0.27,0.41,0.09
0.05,0.19,1,0.11,0.40,0.09,0.24,0.39,0.21,N/A,0.22,0.32,0.27,0.36,0.44,0.21
0.01,0.22,0.11,1,0.21,0.09,0.07,0.20,0.15,N/A,0.07,0.11,0.20,0.08,0.15,-0.01
0.23,0.21,0.40,0.21,1,0.15,0.11,0.58,0.27,N/A,0.20,0.38,0.24,0.46,0.47,0.09
0.05,0.52,0.09,0.09,0.15,1,0.17,0.29,0.21,N/A,0.28,0.03,0.32,0.14,0.31,0.05
0.02,0.18,0.24,0.07,0.11,0.17,1,0.25,0.28,N/A,0.21,0.07,0.18,0.27,0.29,0.17
0.15,0.43,0.39,0.20,0.58,0.29,0.25,1,0.49,N/A,0.32,0.30,0.35,0.54,0.78,0.17
0.03,0.40,0.21,0.15,0.27,0.21,0.28,0.49,1,N/A,0.24,0.13,0.35,0.37,0.51,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.10,0.17,0.22,0.07,0.20,0.28,0.21,0.32,0.24,N/A,1,0.08,0.14,0.31,0.30,0.12
0.08,0.12,0.32,0.11,0.38,0.03,0.07,0.30,0.13,N/A,0.08,1,0.23,0.27,0.25,0.10
0.06,0.46,0.27,0.20,0.24,0.32,0.18,0.35,0.35,N/A,0.14,0.23,1,0.21,0.35,0.08
0.15,0.27,0.36,0.08,0.46,0.14,0.27,0.54,0.37,N/A,0.31,0.27,0.21,1,0.46,0.19
0.09,0.41,0.44,0.15,0.47,0.31,0.29,0.78,0.51,N/A,0.30,0.25,0.35,0.46,1,0.18
-0.01,0.09,0.21,-0.01,0.09,0.05,0.17,0.17,0.08,N/A,0.12,0.10,0.08,0.19,0.18,1
