1,0.46,0.29,0.11,0.13,0.30,0.40,0.29,0.19,0.47,0.10
0.46,1,0.52,0.17,0.21,0.42,0.85,0.53,0.12,0.76,0.17
0.29,0.52,1,0.20,0.13,0.26,0.48,0.33,0.13,0.51,0.22
0.11,0.17,0.20,1,0.08,0.18,0.11,0.08,0.04,0.15,0.42
0.13,0.21,0.13,0.08,1,0.26,0.18,0.11,0.10,0.26,0.10
0.30,0.42,0.26,0.18,0.26,1,0.34,0.26,0.17,0.44,0.21
0.40,0.85,0.48,0.11,0.18,0.34,1,0.49,0.10,0.78,0.15
0.29,0.53,0.33,0.08,0.11,0.26,0.49,1,0.06,0.50,0.11
0.19,0.12,0.13,0.04,0.10,0.17,0.10,0.06,1,0.14,0.06
0.47,0.76,0.51,0.15,0.26,0.44,0.78,0.50,0.14,1,0.18
0.10,0.17,0.22,0.42,0.10,0.21,0.15,0.11,0.06,0.18,1
