1,0.10,0.12,0.15,0.15,0.09,0.11,0.08,0.13,0.15,0.08,0.18,0.18,0.03,0.22,0.26,0.01,0.12,0.06,0.15,0.08,0.00,-0.00,0.11
0.10,1,0.07,0.03,0.16,0.01,0.13,0.08,0.12,0.16,0.04,0.14,0.20,0.16,0.07,0.05,0.01,0.19,0.10,0.03,0.12,0.04,0.04,0.16
0.12,0.07,1,0.13,0.26,0.41,0.13,0.12,0.10,0.11,0.10,0.03,0.36,0.07,0.02,0.22,0.24,0.25,0.53,0.22,0.15,0.08,0.37,0.08
0.15,0.03,0.13,1,0.18,0.10,0.21,0.08,0.26,0.26,0.05,0.03,0.11,0.11,0.33,0.30,0.03,0.26,0.12,0.42,0.12,0.25,0.05,0.13
0.15,0.16,0.26,0.18,1,0.14,0.32,0.08,0.17,0.22,0.02,0.17,0.25,0.16,0.18,0.18,0.12,0.28,0.19,0.24,0.20,0.29,0.12,0.23
0.09,0.01,0.41,0.10,0.14,1,0.11,0.06,0.22,0.12,0.04,0.01,0.20,0.08,0.02,0.13,0.09,0.06,0.25,0.10,0.11,0.08,0.05,0.18
0.11,0.13,0.13,0.21,0.32,0.11,1,0.05,0.16,0.19,0.10,0.09,0.16,0.18,0.29,0.30,0.01,0.18,0.15,0.33,0.17,0.12,0.03,0.24
0.08,0.08,0.12,0.08,0.08,0.06,0.05,1,0.08,0.15,0.09,0.06,0.32,0.08,0.02,0.10,0.17,0.19,0.10,0.01,0.13,0.05,0.01,0.07
0.13,0.12,0.10,0.26,0.17,0.22,0.16,0.08,1,0.17,0.01,0.10,0.20,0.08,0.16,0.12,0.05,0.21,0.10,0.24,0.12,0.06,0.08,0.20
0.15,0.16,0.11,0.26,0.22,0.12,0.19,0.15,0.17,1,0.07,0.03,0.25,0.15,0.18,0.23,0.09,0.33,0.16,0.20,0.11,0.29,0.05,0.09
0.08,0.04,0.10,0.05,0.02,0.04,0.10,0.09,0.01,0.07,1,-0.04,0.17,-0.03,0.06,0.22,0.08,0.02,0.12,0.06,0.08,0.04,0.03,0.00
0.18,0.14,0.03,0.03,0.17,0.01,0.09,0.06,0.10,0.03,-0.04,1,0.18,0.02,0.04,0.11,-0.06,0.17,0.02,0.07,0.12,0.02,0.03,0.13
0.18,0.20,0.36,0.11,0.25,0.20,0.16,0.32,0.20,0.25,0.17,0.18,1,0.17,0.10,0.20,0.23,0.40,0.33,0.13,0.15,0.12,0.23,0.18
0.03,0.16,0.07,0.11,0.16,0.08,0.18,0.08,0.08,0.15,-0.03,0.02,0.17,1,0.05,0.08,-0.01,0.12,0.12,0.08,0.24,0.04,0.15,0.09
0.22,0.07,0.02,0.33,0.18,0.02,0.29,0.02,0.16,0.18,0.06,0.04,0.10,0.05,1,0.14,-0.02,0.15,0.08,0.36,0.13,0.17,0.03,0.12
0.26,0.05,0.22,0.30,0.18,0.13,0.30,0.10,0.12,0.23,0.22,0.11,0.20,0.08,0.14,1,0.01,0.18,0.21,0.23,0.13,0.16,-0.01,0.08
0.01,0.01,0.24,0.03,0.12,0.09,0.01,0.17,0.05,0.09,0.08,-0.06,0.23,-0.01,-0.02,0.01,1,0.21,0.33,-0.01,0.12,0.09,0.24,0.02
0.12,0.19,0.25,0.26,0.28,0.06,0.18,0.19,0.21,0.33,0.02,0.17,0.40,0.12,0.15,0.18,0.21,1,0.31,0.20,0.12,0.29,0.21,0.19
0.06,0.10,0.53,0.12,0.19,0.25,0.15,0.10,0.10,0.16,0.12,0.02,0.33,0.12,0.08,0.21,0.33,0.31,1,0.22,0.14,0.11,0.51,0.09
0.15,0.03,0.22,0.42,0.24,0.10,0.33,0.01,0.24,0.20,0.06,0.07,0.13,0.08,0.36,0.23,-0.01,0.20,0.22,1,0.06,0.22,0.13,0.16
0.08,0.12,0.15,0.12,0.20,0.11,0.17,0.13,0.12,0.11,0.08,0.12,0.15,0.24,0.13,0.13,0.12,0.12,0.14,0.06,1,0.13,0.17,0.12
0.00,0.04,0.08,0.25,0.29,0.08,0.12,0.05,0.06,0.29,0.04,0.02,0.12,0.04,0.17,0.16,0.09,0.29,0.11,0.22,0.13,1,0.05,0.13
-0.00,0.04,0.37,0.05,0.12,0.05,0.03,0.01,0.08,0.05,0.03,0.03,0.23,0.15,0.03,-0.01,0.24,0.21,0.51,0.13,0.17,0.05,1,0.03
0.11,0.16,0.08,0.13,0.23,0.18,0.24,0.07,0.20,0.09,0.00,0.13,0.18,0.09,0.12,0.08,0.02,0.19,0.09,0.16,0.12,0.13,0.03,1
