1,0.02,0.30,0.33,0.11,0.12,-0.01,0.28,0.05,0.36,0.12,-0.01
0.02,1,0.05,0.15,-0.03,0.05,-0.01,0.03,0.05,0.09,0.03,-0.00
0.30,0.05,1,0.17,0.13,0.06,-0.03,0.11,0.07,0.26,0.10,0.02
0.33,0.15,0.17,1,0.15,0.05,-0.02,0.18,0.08,0.31,0.21,0.04
0.11,-0.03,0.13,0.15,1,0.05,0.02,0.13,0.04,0.21,0.06,-0.06
0.12,0.05,0.06,0.05,0.05,1,0.33,0.20,-0.01,0.30,0.01,0.05
-0.01,-0.01,-0.03,-0.02,0.02,0.33,1,0.28,0.03,0.08,-0.00,0.09
0.28,0.03,0.11,0.18,0.13,0.20,0.28,1,0.14,0.50,0.11,0.07
0.05,0.05,0.07,0.08,0.04,-0.01,0.03,0.14,1,0.16,0.05,0.00
0.36,0.09,0.26,0.31,0.21,0.30,0.08,0.50,0.16,1,0.18,0.03
0.12,0.03,0.10,0.21,0.06,0.01,-0.00,0.11,0.05,0.18,1,0.01
-0.01,-0.00,0.02,0.04,-0.06,0.05,0.09,0.07,0.00,0.03,0.01,1
