1,0.14,0.17,0.27,0.35,0.05,0.56,0.22,0.33,0.22,0.59,0.19,0.05,0.11,0.30
0.14,1,0.05,0.18,0.12,-0.00,0.14,-0.01,-0.01,0.08,0.15,0.12,-0.04,0.02,0.29
0.17,0.05,1,0.19,0.31,0.00,0.22,0.17,0.15,0.11,0.23,0.25,0.07,0.03,0.18
0.27,0.18,0.19,1,0.36,-0.01,0.24,0.09,0.23,0.18,0.29,0.32,0.01,0.06,0.20
0.35,0.12,0.31,0.36,1,0.06,0.47,0.24,0.41,0.20,0.61,0.28,0.02,0.27,0.40
0.05,-0.00,0.00,-0.01,0.06,1,0.11,0.05,0.12,0.00,0.09,-0.03,0.05,0.02,0.02
0.56,0.14,0.22,0.24,0.47,0.11,1,0.30,0.43,0.18,0.68,0.31,0.11,0.19,0.38
0.22,-0.01,0.17,0.09,0.24,0.05,0.30,1,0.19,0.09,0.30,0.18,0.02,0.04,0.26
0.33,-0.01,0.15,0.23,0.41,0.12,0.43,0.19,1,0.12,0.53,0.24,0.11,0.15,0.24
0.22,0.08,0.11,0.18,0.20,0.00,0.18,0.09,0.12,1,0.24,0.07,0.02,-0.02,0.25
0.59,0.15,0.23,0.29,0.61,0.09,0.68,0.30,0.53,0.24,1,0.30,0.10,0.23,0.42
0.19,0.12,0.25,0.32,0.28,-0.03,0.31,0.18,0.24,0.07,0.30,1,0.13,0.05,0.17
0.05,-0.04,0.07,0.01,0.02,0.05,0.11,0.02,0.11,0.02,0.10,0.13,1,0.11,0.02
0.11,0.02,0.03,0.06,0.27,0.02,0.19,0.04,0.15,-0.02,0.23,0.05,0.11,1,0.09
0.30,0.29,0.18,0.20,0.40,0.02,0.38,0.26,0.24,0.25,0.42,0.17,0.02,0.09,1
