1,0.26,0.22,N/A,0.09,0.02,0.30,0.26,0.57,0.40,0.44,0.44,0.18,0.83,0.39,0.47,N/A,0.16,0.40,0.96,0.62,0.51,N/A,0.37,0.11,0.49,N/A,0.41,0.47,0.23,0.13,0.36
0.26,1,0.34,N/A,0.32,0.07,0.68,0.24,0.17,0.18,0.64,0.66,0.15,0.49,0.56,0.36,N/A,0.32,0.66,0.42,0.27,0.29,N/A,0.60,0.04,0.52,N/A,0.66,0.62,0.18,0.07,0.17
0.22,0.34,1,N/A,0.12,0.07,0.28,0.14,0.10,0.11,0.26,0.27,0.00,0.25,0.25,0.19,N/A,0.14,0.25,0.27,0.22,0.16,N/A,0.20,0.03,0.21,N/A,0.29,0.27,0.00,0.02,0.11
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.09,0.32,0.12,N/A,1,0.08,0.30,0.08,0.08,0.02,0.25,0.29,0.06,0.20,0.42,0.16,N/A,0.27,0.31,0.16,0.13,0.17,N/A,0.29,-0.01,0.26,N/A,0.34,0.32,0.11,0.00,-0.02
0.02,0.07,0.07,N/A,0.08,1,0.04,0.04,0.11,0.02,0.08,0.03,0.00,0.04,0.07,-0.00,N/A,0.20,0.04,0.04,0.05,-0.03,N/A,0.08,-0.12,0.03,N/A,0.12,0.04,-0.01,-0.02,0.06
0.30,0.68,0.28,N/A,0.30,0.04,1,0.30,0.23,0.22,0.80,0.87,0.18,0.61,0.71,0.40,N/A,0.40,0.83,0.51,0.26,0.33,N/A,0.74,0.06,0.62,N/A,0.83,0.77,0.22,0.16,0.18
0.26,0.24,0.14,N/A,0.08,0.04,0.30,1,0.21,0.16,0.35,0.34,0.17,0.37,0.30,0.20,N/A,0.21,0.33,0.31,0.34,0.20,N/A,0.37,0.22,0.29,N/A,0.29,0.30,0.17,0.02,0.26
0.57,0.17,0.10,N/A,0.08,0.11,0.23,0.21,1,0.25,0.39,0.34,0.33,0.50,0.33,0.38,N/A,0.11,0.34,0.57,0.45,0.41,N/A,0.33,0.04,0.38,N/A,0.32,0.37,0.24,0.06,0.24
0.40,0.18,0.11,N/A,0.02,0.02,0.22,0.16,0.25,1,0.28,0.27,0.14,0.37,0.24,0.27,N/A,0.08,0.27,0.41,0.41,0.26,N/A,0.26,0.11,0.27,N/A,0.25,0.29,0.13,0.08,0.20
