1,0.12,0.34,0.16,0.30,0.25,0.35,0.14,0.02,0.05,N/A,0.22,0.20,0.16,0.13,N/A,0.06,0.43,0.18,0.12
0.12,1,0.02,0.04,0.02,0.05,0.11,0.02,0.08,0.01,N/A,0.03,0.06,0.00,0.07,N/A,-0.01,0.12,0.08,0.29
0.34,0.02,1,0.01,0.25,0.10,0.28,0.22,0.19,-0.02,N/A,0.29,0.15,0.13,0.07,N/A,0.03,0.22,0.11,0.00
0.16,0.04,0.01,1,0.00,0.03,0.11,0.05,0.04,0.05,N/A,0.15,0.11,-0.06,0.07,N/A,-0.08,0.18,0.06,0.05
0.30,0.02,0.25,0.00,1,0.30,0.24,0.10,0.05,0.02,N/A,0.17,0.10,0.16,0.22,N/A,0.05,0.42,0.16,-0.01
0.25,0.05,0.10,0.03,0.30,1,0.18,0.04,0.02,0.06,N/A,0.07,0.13,0.19,0.10,N/A,0.07,0.46,0.04,0.09
0.35,0.11,0.28,0.11,0.24,0.18,1,0.20,0.09,0.10,N/A,0.13,0.20,0.17,0.19,N/A,0.06,0.38,0.13,0.16
0.14,0.02,0.22,0.05,0.10,0.04,0.20,1,-0.02,-0.09,N/A,0.20,0.01,0.04,0.03,N/A,-0.04,0.09,-0.05,-0.00
0.02,0.08,0.19,0.04,0.05,0.02,0.09,-0.02,1,-0.01,N/A,0.04,0.09,0.05,0.03,N/A,0.01,0.05,0.12,-0.00
0.05,0.01,-0.02,0.05,0.02,0.06,0.10,-0.09,-0.01,1,N/A,0.08,0.04,0.05,0.10,N/A,0.01,0.09,0.07,0.06
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.22,0.03,0.29,0.15,0.17,0.07,0.13,0.20,0.04,0.08,N/A,1,0.09,0.11,0.08,N/A,0.02,0.20,0.10,-0.06
0.20,0.06,0.15,0.11,0.10,0.13,0.20,0.01,0.09,0.04,N/A,0.09,1,0.03,0.14,N/A,0.11,0.24,-0.02,0.02
0.16,0.00,0.13,-0.06,0.16,0.19,0.17,0.04,0.05,0.05,N/A,0.11,0.03,1,0.41,N/A,0.06,0.18,0.03,0.02
0.13,0.07,0.07,0.07,0.22,0.10,0.19,0.03,0.03,0.10,N/A,0.08,0.14,0.41,1,N/A,0.01,0.27,0.06,0.14
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,-0.01,0.03,-0.08,0.05,0.07,0.06,-0.04,0.01,0.01,N/A,0.02,0.11,0.06,0.01,N/A,1,0.10,0.09,0.07
0.43,0.12,0.22,0.18,0.42,0.46,0.38,0.09,0.05,0.09,N/A,0.20,0.24,0.18,0.27,N/A,0.10,1,0.16,0.07
0.18,0.08,0.11,0.06,0.16,0.04,0.13,-0.05,0.12,0.07,N/A,0.10,-0.02,0.03,0.06,N/A,0.09,0.16,1,0.05
0.12,0.29,0.00,0.05,-0.01,0.09,0.16,-0.00,-0.00,0.06,N/A,-0.06,0.02,0.02,0.14,N/A,0.07,0.07,0.05,1
