0.12,0.30,0.10,0.13,N/A,0.02,N/A,0.28,0.29,0.13,1,0.27,0.39,0.30,0.04,0.21,0.28,0.13,0.08,0.03,0.12,0.23,0.02,0.15,0.18,0.18,-0.01,N/A,0.21,0.03,0.08,N/A,-0.03,-0.02,N/A,0.01,-0.02,0.24,0.03,0.13,0.23,0.24,0.06,0.09,0.23,N/A,0.11
0.23,0.50,0.12,0.22,N/A,0.06,N/A,0.43,0.43,0.11,0.27,1,0.28,0.11,0.06,0.33,0.26,0.07,0.14,0.05,0.19,0.34,0.06,0.35,0.21,0.33,0.14,N/A,0.19,0.10,0.11,N/A,0.07,-0.01,N/A,0.04,0.01,0.32,0.06,0.21,0.33,0.38,0.04,0.17,0.28,N/A,0.09
0.23,0.46,0.25,0.23,N/A,0.12,N/A,0.46,0.45,0.19,0.39,0.28,1,0.17,0.13,0.40,0.31,0.08,0.18,0.08,0.17,0.23,0.12,0.31,0.22,0.38,0.01,N/A,0.17,0.10,0.19,N/A,0.07,0.09,N/A,0.05,0.07,0.42,0.08,0.25,0.26,0.43,0.12,0.03,0.32,N/A,0.17
0.19,0.23,0.08,0.20,N/A,0.09,N/A,0.21,0.16,0.06,0.30,0.11,0.17,1,0.03,0.26,0.28,0.23,0.25,-0.00,0.17,0.09,0.09,0.10,0.15,0.23,-0.01,N/A,0.24,0.04,0.10,N/A,-0.01,0.00,N/A,0.03,-0.04,0.15,0.01,0.03,0.10,0.15,0.36,0.16,0.13,N/A,0.05
0.06,0.17,0.06,0.09,N/A,0.07,N/A,0.16,0.17,0.03,0.04,0.06,0.13,0.03,1,0.13,0.11,-0.03,0.05,-0.01,0.17,0.08,0.07,0.10,0.11,0.12,-0.00,N/A,0.04,0.06,0.02,N/A,-0.06,0.05,N/A,0.01,0.09,0.13,-0.01,0.05,0.24,0.18,0.07,0.02,0.10,N/A,0.02
0.38,0.64,0.34,0.38,N/A,0.21,N/A,0.65,0.67,0.16,0.21,0.33,0.40,0.26,0.13,1,0.37,0.11,0.80,0.07,0.34,0.29,0.21,0.35,0.25,0.70,0.02,N/A,0.19,0.11,0.24,N/A,0.07,0.03,N/A,0.08,0.09,0.53,0.07,0.42,0.29,0.60,0.14,0.14,0.57,N/A,0.14
0.31,0.31,0.05,0.15,N/A,0.29,N/A,0.36,0.30,0.25,0.28,0.26,0.31,0.28,0.11,0.37,1,0.06,0.26,0.21,0.17,0.16,0.29,0.21,0.12,0.32,-0.02,N/A,0.14,0.09,0.21,N/A,0.02,0.12,N/A,-0.05,-0.04,0.23,0.21,0.29,0.34,0.24,0.21,0.08,0.26,N/A,0.22
0.04,0.31,0.08,0.04,N/A,0.03,N/A,0.12,0.16,-0.01,0.13,0.07,0.08,0.23,-0.03,0.11,0.06,1,0.03,-0.01,0.14,0.09,0.03,0.05,0.04,0.10,-0.02,N/A,0.10,0.01,0.09,N/A,0.11,-0.01,N/A,0.18,-0.01,0.25,-0.01,0.05,0.04,0.15,0.02,0.03,0.15,N/A,-0.01
0.26,0.27,0.09,0.20,N/A,0.13,N/A,0.25,0.26,0.08,0.08,0.14,0.18,0.25,0.05,0.80,0.26,0.03,1,0.06,0.28,0.13,0.13,0.15,0.11,0.34,-0.01,N/A,0.07,0.02,0.17,N/A,-0.00,-0.00,N/A,0.06,0.02,0.23,0.06,0.31,0.10,0.23,0.08,0.11,0.25,N/A,0.06
0.03,0.06,0.02,0.02,N/A,0.05,N/A,0.09,0.06,0.05,0.03,0.05,0.08,-0.00,-0.01,0.07,0.21,-0.01,0.06,1,0.03,0.01,0.05,0.21,0.06,0.04,0.02,N/A,0.09,0.04,0.11,N/A,0.05,-0.01,N/A,-0.03,-0.01,0.04,1.00,0.05,0.05,0.05,0.00,0.06,0.06,N/A,0.05
0.18,0.31,0.15,0.15,N/A,0.13,N/A,0.28,0.31,0.02,0.12,0.19,0.17,0.17,0.17,0.34,0.17,0.14,0.28,0.03,1,0.11,0.13,0.29,0.08,0.31,-0.01,N/A,0.14,0.02,0.13,N/A,0.16,0.07,N/A,0.09,0.01,0.29,0.03,0.10,0.12,0.29,0.16,0.00,0.25,N/A,0.01
0.14,0.38,0.07,0.13,N/A,0.06,N/A,0.33,0.31,0.05,0.23,0.34,0.23,0.09,0.08,0.29,0.16,0.09,0.13,0.01,0.11,1,0.06,0.23,0.24,0.32,0.03,N/A,0.15,0.03,0.10,N/A,0.00,0.05,N/A,0.08,0.04,0.18,0.01,0.18,0.15,0.27,0.08,0.07,0.21,N/A,0.03
0.24,0.18,0.07,0.01,N/A,1.00,N/A,0.19,0.18,0.11,0.02,0.06,0.12,0.09,0.07,0.21,0.29,0.03,0.13,0.05,0.13,0.06,1,0.16,0.10,0.19,-0.02,N/A,0.13,0.06,0.13,N/A,0.00,0.31,N/A,-0.01,-0.01,0.13,0.05,0.10,0.13,0.15,0.26,0.06,0.18,N/A,0.10
0.27,0.45,0.19,0.17,N/A,0.16,N/A,0.43,0.42,0.13,0.15,0.35,0.31,0.10,0.10,0.35,0.21,0.05,0.15,0.21,0.29,0.23,0.16,1,0.17,0.32,0.01,N/A,0.15,0.06,0.19,N/A,0.08,-0.01,N/A,0.04,0.03,0.34,0.21,0.16,0.20,0.40,0.06,0.08,0.29,N/A,0.12
0.12,0.33,0.19,0.19,N/A,0.10,N/A,0.33,0.30,0.14,0.18,0.21,0.22,0.15,0.11,0.25,0.12,0.04,0.11,0.06,0.08,0.24,0.10,0.17,1,0.20,0.07,N/A,0.13,0.12,0.30,N/A,0.02,0.03,N/A,0.06,-0.04,0.22,0.06,0.20,0.21,0.27,0.15,0.02,0.24,N/A,0.13
0.32,0.60,0.31,0.34,N/A,0.19,N/A,0.64,0.62,0.12,0.18,0.33,0.38,0.23,0.12,0.70,0.32,0.10,0.34,0.04,0.31,0.32,0.19,0.32,0.20,1,0.03,N/A,0.18,0.07,0.16,N/A,0.05,0.11,N/A,0.01,0.10,0.49,0.04,0.35,0.27,0.53,0.16,0.13,0.51,N/A,0.10
0.02,0.05,0.04,0.07,N/A,-0.02,N/A,0.04,0.05,0.03,-0.01,0.14,0.01,-0.01,-0.00,0.02,-0.02,-0.02,-0.01,0.02,-0.01,0.03,-0.02,0.01,0.07,0.03,1,N/A,0.04,0.10,-0.02,N/A,-0.04,-0.01,N/A,-0.03,0.02,0.05,0.02,0.12,0.02,0.06,0.02,0.10,0.07,N/A,0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.21,0.33,0.09,0.26,N/A,0.13,N/A,0.27,0.26,0.09,0.21,0.19,0.17,0.24,0.04,0.19,0.14,0.10,0.07,0.09,0.14,0.15,0.13,0.15,0.13,0.18,0.04,N/A,1,-0.04,0.12,N/A,0.04,0.05,N/A,0.02,0.01,0.18,0.10,0.05,0.13,0.33,0.06,0.11,0.23,N/A,0.08
0.08,0.14,0.08,0.03,N/A,0.06,N/A,0.15,0.17,0.05,0.03,0.10,0.10,0.04,0.06,0.11,0.09,0.01,0.02,0.04,0.02,0.03,0.06,0.06,0.12,0.07,0.10,N/A,-0.04,1,0.01,N/A,0.08,0.05,N/A,-0.06,0.20,0.17,0.04,0.05,0.26,0.18,0.09,0.06,0.14,N/A,0.04
0.17,0.22,0.07,0.09,N/A,0.13,N/A,0.22,0.21,0.13,0.08,0.11,0.19,0.10,0.02,0.24,0.21,0.09,0.17,0.11,0.13,0.10,0.13,0.19,0.30,0.16,-0.02,N/A,0.12,0.01,1,N/A,0.07,-0.01,N/A,0.02,0.02,0.18,0.11,0.12,0.13,0.22,0.05,0.01,0.15,N/A,0.12
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.01,0.13,0.00,0.11,N/A,0.00,N/A,0.10,0.09,-0.01,-0.03,0.07,0.07,-0.01,-0.06,0.07,0.02,0.11,-0.00,0.05,0.16,0.00,0.00,0.08,0.02,0.05,-0.04,N/A,0.04,0.08,0.07,N/A,1,-0.03,N/A,-0.04,0.14,0.08,0.05,0.08,0.02,0.07,-0.03,-0.04,0.10,N/A,-0.00
0.09,0.05,0.03,-0.02,N/A,0.31,N/A,0.07,0.07,-0.04,-0.02,-0.01,0.09,0.00,0.05,0.03,0.12,-0.01,-0.00,-0.01,0.07,0.05,0.31,-0.01,0.03,0.11,-0.01,N/A,0.05,0.05,-0.01,N/A,-0.03,1,N/A,0.02,-0.01,0.04,-0.01,0.01,0.05,0.10,0.45,-0.00,0.06,N/A,-0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.07,0.02,0.05,-0.00,N/A,-0.01,N/A,0.00,0.04,0.02,0.01,0.04,0.05,0.03,0.01,0.08,-0.05,0.18,0.06,-0.03,0.09,0.08,-0.01,0.04,0.06,0.01,-0.03,N/A,0.02,-0.06,0.02,N/A,-0.04,0.02,N/A,1,-0.04,0.01,-0.03,-0.02,-0.04,0.02,0.04,0.02,-0.01,N/A,0.03
0.03,0.08,0.15,0.17,N/A,-0.01,N/A,0.11,0.09,0.01,-0.02,0.01,0.07,-0.04,0.09,0.09,-0.04,-0.01,0.02,-0.01,0.01,0.04,-0.01,0.03,-0.04,0.10,0.02,N/A,0.01,0.20,0.02,N/A,0.14,-0.01,N/A,-0.04,1,0.13,-0.02,0.06,0.03,0.11,-0.01,0.01,0.14,N/A,-0.00
0.28,0.63,0.35,0.32,N/A,0.13,N/A,0.63,0.69,0.10,0.24,0.32,0.42,0.15,0.13,0.53,0.23,0.25,0.23,0.04,0.29,0.18,0.13,0.34,0.22,0.49,0.05,N/A,0.18,0.17,0.18,N/A,0.08,0.04,N/A,0.01,0.13,1,0.03,0.24,0.33,0.57,0.13,0.12,0.50,N/A,0.08
0.03,0.06,0.02,0.02,N/A,0.05,N/A,0.09,0.06,0.05,0.03,0.06,0.08,0.01,-0.01,0.07,0.21,-0.01,0.06,1.00,0.03,0.01,0.05,0.21,0.06,0.04,0.02,N/A,0.10,0.04,0.11,N/A,0.05,-0.01,N/A,-0.03,-0.02,0.03,1,0.05,0.05,0.05,0.01,0.06,0.06,N/A,0.05
0.19,0.37,0.16,0.26,N/A,0.10,N/A,0.36,0.36,0.13,0.13,0.21,0.25,0.03,0.05,0.42,0.29,0.05,0.31,0.05,0.10,0.18,0.10,0.16,0.20,0.35,0.12,N/A,0.05,0.05,0.12,N/A,0.08,0.01,N/A,-0.02,0.06,0.24,0.05,1,0.18,0.34,0.01,0.07,0.33,N/A,0.12
0.24,0.36,0.09,0.10,N/A,0.13,N/A,0.39,0.35,0.20,0.23,0.33,0.26,0.10,0.24,0.29,0.34,0.04,0.10,0.05,0.12,0.15,0.13,0.20,0.21,0.27,0.02,N/A,0.13,0.26,0.13,N/A,0.02,0.05,N/A,-0.04,0.03,0.33,0.05,0.18,1,0.29,0.13,0.10,0.19,N/A,0.21
0.27,0.84,0.51,0.42,N/A,0.15,N/A,0.76,0.86,0.22,0.24,0.38,0.43,0.15,0.18,0.60,0.24,0.15,0.23,0.05,0.29,0.27,0.15,0.40,0.27,0.53,0.06,N/A,0.33,0.18,0.22,N/A,0.07,0.10,N/A,0.02,0.11,0.57,0.05,0.34,0.29,1,0.13,0.11,0.68,N/A,0.20
0.25,0.14,0.07,0.02,N/A,0.26,N/A,0.21,0.14,0.06,0.06,0.04,0.12,0.36,0.07,0.14,0.21,0.02,0.08,0.00,0.16,0.08,0.26,0.06,0.15,0.16,0.02,N/A,0.06,0.09,0.05,N/A,-0.03,0.45,N/A,0.04,-0.01,0.13,0.01,0.01,0.13,0.13,1,0.08,0.10,N/A,0.07
0.06,0.13,-0.03,0.10,N/A,0.06,N/A,0.18,0.13,0.00,0.09,0.17,0.03,0.16,0.02,0.14,0.08,0.03,0.11,0.06,0.00,0.07,0.06,0.08,0.02,0.13,0.10,N/A,0.11,0.06,0.01,N/A,-0.04,-0.00,N/A,0.02,0.01,0.12,0.06,0.07,0.10,0.11,0.08,1,0.05,N/A,-0.00
0.20,0.67,0.52,0.46,N/A,0.18,N/A,0.65,0.75,0.10,0.23,0.28,0.32,0.13,0.10,0.57,0.26,0.15,0.25,0.06,0.25,0.21,0.18,0.29,0.24,0.51,0.07,N/A,0.23,0.14,0.15,N/A,0.10,0.06,N/A,-0.01,0.14,0.50,0.06,0.33,0.19,0.68,0.10,0.05,1,N/A,0.09
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,0.19,0.03,0.09,N/A,0.10,N/A,0.22,0.17,0.99,0.11,0.09,0.17,0.05,0.02,0.14,0.22,-0.01,0.06,0.05,0.01,0.03,0.10,0.12,0.13,0.10,0.02,N/A,0.08,0.04,0.12,N/A,-0.00,-0.03,N/A,0.03,-0.00,0.08,0.05,0.12,0.21,0.20,0.07,-0.00,0.09,N/A,1
