1,0.10,0.30,0.35,0.41,0.49,0.18,0.37,0.45,0.41,0.04,0.28,0.17,0.21,0.26,0.44,0.56,0.22,N/A,0.14,0.25,0.21,0.15,0.26,0.08,0.25,0.18,0.24,N/A,0.21,0.24
0.10,1,0.39,0.05,0.15,0.15,0.04,0.03,0.01,0.02,0.05,0.09,-0.05,0.01,0.09,0.08,0.41,0.06,N/A,0.00,0.02,0.03,0.02,0.08,0.04,0.04,0.05,0.06,N/A,0.04,0.09
0.30,0.39,1,0.12,0.29,0.34,0.10,0.20,0.19,0.11,0.06,0.26,0.12,0.15,0.18,0.21,0.61,0.04,N/A,0.10,0.17,0.13,0.02,0.16,0.02,0.26,0.11,0.19,N/A,0.07,0.10
0.35,0.05,0.12,1,0.30,0.34,0.18,0.23,0.32,0.32,0.12,0.27,0.12,0.18,0.29,0.43,0.28,0.16,N/A,0.17,0.12,0.12,0.01,0.12,0.06,0.16,0.26,0.16,N/A,0.08,0.12
0.41,0.15,0.29,0.30,1,0.48,0.12,0.30,0.32,0.21,0.09,0.30,0.14,0.28,0.26,0.26,0.43,0.11,N/A,0.09,0.22,0.12,0.07,0.16,0.07,0.27,0.24,0.25,N/A,0.16,0.18
0.49,0.15,0.34,0.34,0.48,1,0.25,0.38,0.42,0.27,0.11,0.35,0.09,0.27,0.29,0.30,0.52,0.12,N/A,0.12,0.29,0.14,0.02,0.39,0.06,0.31,0.25,0.54,N/A,0.18,0.25
0.18,0.04,0.10,0.18,0.12,0.25,1,0.20,0.21,0.14,0.02,0.13,0.07,0.21,0.17,0.12,0.23,0.00,N/A,0.07,0.15,0.09,0.06,0.20,0.02,0.06,0.12,0.17,N/A,0.10,0.14
0.37,0.03,0.20,0.23,0.30,0.38,0.20,1,0.95,0.32,0.06,0.19,0.11,0.37,0.43,0.44,0.29,0.15,N/A,0.14,0.19,0.17,-0.01,0.18,0.05,0.32,0.15,0.23,N/A,0.14,0.08
0.45,0.01,0.19,0.32,0.32,0.42,0.21,0.95,1,0.33,0.06,0.20,0.17,0.37,0.41,0.51,0.30,0.16,N/A,0.20,0.23,0.20,0.02,0.18,0.05,0.31,0.21,0.25,N/A,0.18,0.12
0.41,0.02,0.11,0.32,0.21,0.27,0.14,0.32,0.33,1,0.00,0.12,0.02,0.29,0.14,0.27,0.22,0.10,N/A,0.08,0.14,0.09,0.10,0.11,0.01,0.18,0.05,0.16,N/A,0.09,0.14
0.04,0.05,0.06,0.12,0.09,0.11,0.02,0.06,0.06,0.00,1,0.06,0.01,0.06,0.12,0.05,0.06,0.10,N/A,-0.01,0.04,0.03,0.04,-0.02,0.65,0.05,0.08,0.03,N/A,0.00,0.03
0.28,0.09,0.26,0.27,0.30,0.35,0.13,0.19,0.20,0.12,0.06,1,-0.00,0.10,0.19,0.16,0.35,0.09,N/A,0.08,0.16,0.07,0.00,0.12,0.03,0.24,0.13,0.19,N/A,0.06,0.12
0.17,-0.05,0.12,0.12,0.14,0.09,0.07,0.11,0.17,0.02,0.01,-0.00,1,0.16,0.02,0.13,0.14,0.08,N/A,0.08,0.16,0.09,-0.01,0.08,0.02,0.05,0.04,0.08,N/A,0.27,0.10
0.21,0.01,0.15,0.18,0.28,0.27,0.21,0.37,0.37,0.29,0.06,0.10,0.16,1,0.19,0.24,0.14,0.03,N/A,0.06,0.19,0.10,0.08,0.06,0.00,0.35,0.15,0.17,N/A,0.18,0.16
0.26,0.09,0.18,0.29,0.26,0.29,0.17,0.43,0.41,0.14,0.12,0.19,0.02,0.19,1,0.28,0.28,-0.00,N/A,0.05,0.11,0.24,0.02,0.03,0.07,0.25,0.12,0.15,N/A,0.05,0.10
0.44,0.08,0.21,0.43,0.26,0.30,0.12,0.44,0.51,0.27,0.05,0.16,0.13,0.24,0.28,1,0.30,0.10,N/A,0.07,0.11,0.12,0.08,0.09,0.00,0.25,0.25,0.15,N/A,0.18,0.09
0.56,0.41,0.61,0.28,0.43,0.52,0.23,0.29,0.30,0.22,0.06,0.35,0.14,0.14,0.28,0.30,1,0.18,N/A,0.12,0.22,0.15,0.01,0.24,0.02,0.28,0.18,0.24,N/A,0.11,0.16
0.22,0.06,0.04,0.16,0.11,0.12,0.00,0.15,0.16,0.10,0.10,0.09,0.08,0.03,-0.00,0.10,0.18,1,N/A,0.06,0.04,0.00,-0.01,0.10,0.13,0.11,0.13,0.03,N/A,-0.05,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.14,0.00,0.10,0.17,0.09,0.12,0.07,0.14,0.20,0.08,-0.01,0.08,0.08,0.06,0.05,0.07,0.12,0.06,N/A,1,0.09,0.01,-0.01,0.07,0.03,0.06,0.12,0.14,N/A,0.07,0.02
0.25,0.02,0.17,0.12,0.22,0.29,0.15,0.19,0.23,0.14,0.04,0.16,0.16,0.19,0.11,0.11,0.22,0.04,N/A,0.09,1,0.09,0.12,0.11,0.04,0.07,0.01,0.32,N/A,0.13,0.13
0.21,0.03,0.13,0.12,0.12,0.14,0.09,0.17,0.20,0.09,0.03,0.07,0.09,0.10,0.24,0.12,0.15,0.00,N/A,0.01,0.09,1,-0.00,0.04,0.02,0.13,0.12,0.07,N/A,0.05,0.00
0.15,0.02,0.02,0.01,0.07,0.02,0.06,-0.01,0.02,0.10,0.04,0.00,-0.01,0.08,0.02,0.08,0.01,-0.01,N/A,-0.01,0.12,-0.00,1,0.02,-0.01,0.04,0.05,0.04,N/A,0.09,0.44
0.26,0.08,0.16,0.12,0.16,0.39,0.20,0.18,0.18,0.11,-0.02,0.12,0.08,0.06,0.03,0.09,0.24,0.10,N/A,0.07,0.11,0.04,0.02,1,0.03,0.06,0.09,0.42,N/A,0.03,0.21
0.08,0.04,0.02,0.06,0.07,0.06,0.02,0.05,0.05,0.01,0.65,0.03,0.02,0.00,0.07,0.00,0.02,0.13,N/A,0.03,0.04,0.02,-0.01,0.03,1,0.05,0.05,-0.04,N/A,0.04,-0.01
