1,-0.01,-0.00,N/A,0.15,0.23,-0.03,0.16,N/A,0.10,0.06,0.05,0.03,0.05,-0.03,0.04,N/A,N/A,0.04,0.10,0.03,0.05,0.06,0.10,0.63,0.08,0.01,N/A,0.01,0.02,0.07,0.10,N/A,-0.01
-0.01,1,0.20,N/A,0.30,0.11,0.20,0.19,N/A,0.14,0.24,0.13,0.21,0.22,0.05,0.27,N/A,N/A,0.17,0.14,0.11,0.30,0.25,0.15,-0.04,0.22,0.17,N/A,0.11,0.13,0.26,0.06,N/A,0.27
-0.00,0.20,1,N/A,0.36,0.11,0.33,0.26,N/A,0.21,0.45,0.26,0.16,0.45,0.08,0.31,N/A,N/A,0.25,0.21,0.09,0.38,0.45,0.38,0.05,0.33,0.92,N/A,0.09,0.05,0.40,0.18,N/A,0.37
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.15,0.30,0.36,N/A,1,0.52,0.34,0.46,N/A,0.34,0.35,0.31,0.45,0.52,0.06,0.64,N/A,N/A,0.67,0.34,0.38,0.58,0.63,0.44,0.10,0.56,0.33,N/A,0.43,0.10,0.53,0.13,N/A,0.37
0.23,0.11,0.11,N/A,0.52,1,0.15,0.23,N/A,0.15,0.06,0.10,0.29,0.22,0.04,0.41,N/A,N/A,0.40,0.15,0.37,0.34,0.31,0.30,0.17,0.29,0.12,N/A,0.32,0.03,0.26,0.18,N/A,0.10
-0.03,0.20,0.33,N/A,0.34,0.15,1,0.29,N/A,0.25,0.16,0.22,0.19,0.37,0.07,0.37,N/A,N/A,0.35,0.25,0.13,0.45,0.39,0.31,0.06,0.37,0.28,N/A,0.13,0.08,0.34,0.27,N/A,0.29
0.16,0.19,0.26,N/A,0.46,0.23,0.29,1,N/A,0.29,0.21,0.19,0.23,0.42,0.12,0.39,N/A,N/A,0.39,0.29,0.13,0.42,0.45,0.27,0.08,0.39,0.21,N/A,0.18,0.18,0.40,0.15,N/A,0.25
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.10,0.14,0.21,N/A,0.34,0.15,0.25,0.29,N/A,1,0.29,0.46,0.19,0.41,0.04,0.33,N/A,N/A,0.25,1.00,0.09,0.38,0.42,0.32,0.14,0.38,0.20,N/A,0.13,0.10,0.36,0.10,N/A,0.46
0.06,0.24,0.45,N/A,0.35,0.06,0.16,0.21,N/A,0.29,1,0.35,0.13,0.39,0.08,0.24,N/A,N/A,0.19,0.29,0.02,0.33,0.39,0.26,0.07,0.27,0.47,N/A,0.04,0.15,0.32,0.18,N/A,0.52
0.05,0.13,0.26,N/A,0.31,0.10,0.22,0.19,N/A,0.46,0.35,1,0.14,0.31,0.01,0.29,N/A,N/A,0.26,0.46,0.07,0.33,0.35,0.31,0.07,0.31,0.23,N/A,0.12,0.08,0.29,0.07,N/A,0.41
0.03,0.21,0.16,N/A,0.45,0.29,0.19,0.23,N/A,0.19,0.13,0.14,1,0.26,0.06,0.54,N/A,N/A,0.37,0.19,0.31,0.32,0.30,0.31,-0.05,0.28,0.13,N/A,0.57,0.15,0.25,0.22,N/A,0.15
0.05,0.22,0.45,N/A,0.52,0.22,0.37,0.42,N/A,0.41,0.39,0.31,0.26,1,0.12,0.61,N/A,N/A,0.42,0.41,0.22,0.70,0.76,0.40,0.08,0.65,0.40,N/A,0.24,0.13,0.71,0.23,N/A,0.43
-0.03,0.05,0.08,N/A,0.06,0.04,0.07,0.12,N/A,0.04,0.08,0.01,0.06,0.12,1,0.09,N/A,N/A,0.09,0.04,0.05,0.12,0.06,0.01,-0.00,0.04,0.09,N/A,0.01,0.40,0.07,-0.00,N/A,0.22
0.04,0.27,0.31,N/A,0.64,0.41,0.37,0.39,N/A,0.33,0.24,0.29,0.54,0.61,0.09,1,N/A,N/A,0.54,0.33,0.38,0.84,0.67,0.46,0.05,0.59,0.27,N/A,0.77,0.17,0.66,0.19,N/A,0.32
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,0.17,0.25,N/A,0.67,0.40,0.35,0.39,N/A,0.25,0.19,0.26,0.37,0.42,0.09,0.54,N/A,N/A,1,0.25,0.30,0.47,0.52,0.38,0.02,0.48,0.24,N/A,0.39,0.08,0.41,0.17,N/A,0.22
0.10,0.14,0.21,N/A,0.34,0.15,0.25,0.29,N/A,1.00,0.29,0.46,0.19,0.41,0.04,0.33,N/A,N/A,0.25,1,0.09,0.38,0.42,0.32,0.14,0.38,0.20,N/A,0.13,0.10,0.36,0.10,N/A,0.46
0.03,0.11,0.09,N/A,0.38,0.37,0.13,0.13,N/A,0.09,0.02,0.07,0.31,0.22,0.05,0.38,N/A,N/A,0.30,0.09,1,0.27,0.27,0.21,-0.03,0.20,0.09,N/A,0.35,0.04,0.19,0.05,N/A,0.06
0.05,0.30,0.38,N/A,0.58,0.34,0.45,0.42,N/A,0.38,0.33,0.33,0.32,0.70,0.12,0.84,N/A,N/A,0.47,0.38,0.27,1,0.77,0.41,0.08,0.59,0.34,N/A,0.31,0.17,0.80,0.22,N/A,0.43
0.06,0.25,0.45,N/A,0.63,0.31,0.39,0.45,N/A,0.42,0.39,0.35,0.30,0.76,0.06,0.67,N/A,N/A,0.52,0.42,0.27,0.77,1,0.50,0.08,0.70,0.43,N/A,0.29,0.11,0.78,0.29,N/A,0.41
0.10,0.15,0.38,N/A,0.44,0.30,0.31,0.27,N/A,0.32,0.26,0.31,0.31,0.40,0.01,0.46,N/A,N/A,0.38,0.32,0.21,0.41,0.50,1,0.06,0.45,0.36,N/A,0.33,0.09,0.37,0.23,N/A,0.24
