1,0.10,0.05,0.07,0.01,0.09,0.03,0.12,0.14,0.07,0.12,0.07,0.03,0.06,0.17
0.10,1,0.47,0.33,0.26,0.32,0.17,0.54,0.45,0.16,0.63,0.54,0.12,0.15,0.39
0.05,0.47,1,0.46,0.30,0.33,0.16,0.55,0.41,0.14,0.67,0.65,0.14,0.16,0.38
0.07,0.33,0.46,1,0.23,0.31,0.13,0.41,0.45,0.16,0.49,0.44,0.13,0.20,0.50
0.01,0.26,0.30,0.23,1,0.31,0.17,0.29,0.33,0.18,0.42,0.31,0.21,0.19,0.23
0.09,0.32,0.33,0.31,0.31,1,0.14,0.34,0.45,0.38,0.52,0.44,0.21,0.34,0.26
0.03,0.17,0.16,0.13,0.17,0.14,1,0.33,0.18,0.09,0.21,0.33,0.11,0.05,0.11
0.12,0.54,0.55,0.41,0.29,0.34,0.33,1,0.45,0.17,0.63,0.78,0.15,0.17,0.44
0.14,0.45,0.41,0.45,0.33,0.45,0.18,0.45,1,0.45,0.64,0.49,0.15,0.43,0.43
0.07,0.16,0.14,0.16,0.18,0.38,0.09,0.17,0.45,1,0.37,0.23,0.21,0.23,0.14
0.12,0.63,0.67,0.49,0.42,0.52,0.21,0.63,0.64,0.37,1,0.71,0.23,0.29,0.45
0.07,0.54,0.65,0.44,0.31,0.44,0.33,0.78,0.49,0.23,0.71,1,0.18,0.19,0.43
0.03,0.12,0.14,0.13,0.21,0.21,0.11,0.15,0.15,0.21,0.23,0.18,1,0.10,0.11
0.06,0.15,0.16,0.20,0.19,0.34,0.05,0.17,0.43,0.23,0.29,0.19,0.10,1,0.16
0.17,0.39,0.38,0.50,0.23,0.26,0.11,0.44,0.43,0.14,0.45,0.43,0.11,0.16,1
