1,0.04,0.53,0.14,0.11,0.28,0.21,0.52,0.11,0.09,0.33,N/A,0.22,0.27
0.04,1,0.04,0.09,0.16,0.34,0.40,0.03,0.03,0.12,-0.02,N/A,0.23,0.25
0.53,0.04,1,0.06,0.13,0.18,0.21,0.63,0.03,0.05,0.41,N/A,0.17,0.14
0.14,0.09,0.06,1,0.01,0.22,0.10,0.12,0.19,0.01,0.02,N/A,0.29,0.36
0.11,0.16,0.13,0.01,1,0.30,0.26,0.20,0.07,0.10,0.13,N/A,0.22,0.18
0.28,0.34,0.18,0.22,0.30,1,0.61,0.28,0.21,0.22,0.02,N/A,0.65,0.49
0.21,0.40,0.21,0.10,0.26,0.61,1,0.32,0.13,0.22,0.01,N/A,0.46,0.40
0.52,0.03,0.63,0.12,0.20,0.28,0.32,1,0.09,0.10,0.31,N/A,0.28,0.26
0.11,0.03,0.03,0.19,0.07,0.21,0.13,0.09,1,0.15,-0.07,N/A,0.17,0.14
0.09,0.12,0.05,0.01,0.10,0.22,0.22,0.10,0.15,1,-0.02,N/A,0.12,0.12
0.33,-0.02,0.41,0.02,0.13,0.02,0.01,0.31,-0.07,-0.02,1,N/A,0.05,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.22,0.23,0.17,0.29,0.22,0.65,0.46,0.28,0.17,0.12,0.05,N/A,1,0.57
0.27,0.25,0.14,0.36,0.18,0.49,0.40,0.26,0.14,0.12,0.07,N/A,0.57,1
