1,0.12,0.31,0.08,0.15,0.18,0.09,0.16,0.04,0.15,0.18,0.09
0.12,1,0.27,0.15,0.10,0.16,0.10,0.33,0.41,0.23,0.10,0.17
0.31,0.27,1,0.14,0.20,0.14,0.10,0.56,0.09,0.15,0.39,0.25
0.08,0.15,0.14,1,0.16,0.16,0.07,0.20,0.10,0.08,0.13,0.07
0.15,0.10,0.20,0.16,1,0.14,0.17,0.22,0.01,0.13,0.15,0.17
0.18,0.16,0.14,0.16,0.14,1,0.06,0.16,0.09,0.07,0.07,0.06
0.09,0.10,0.10,0.07,0.17,0.06,1,0.03,0.07,0.10,0.05,0.12
0.16,0.33,0.56,0.20,0.22,0.16,0.03,1,0.08,0.14,0.24,0.19
0.04,0.41,0.09,0.10,0.01,0.09,0.07,0.08,1,0.19,0.02,0.01
0.15,0.23,0.15,0.08,0.13,0.07,0.10,0.14,0.19,1,0.05,0.08
0.18,0.10,0.39,0.13,0.15,0.07,0.05,0.24,0.02,0.05,1,0.10
0.09,0.17,0.25,0.07,0.17,0.06,0.12,0.19,0.01,0.08,0.10,1
