1,0.04,0.01,0.14,0.09,0.16,0.03,0.02,0.03,0.07,0.02,0.06,1.00,-0.00,-0.05,0.25
0.04,1,0.24,0.01,0.00,0.11,0.14,-0.00,-0.07,-0.09,-0.02,0.01,0.04,0.01,-0.02,-0.06
0.01,0.24,1,-0.05,0.04,0.13,0.03,-0.01,0.03,0.01,0.04,0.01,0.01,0.01,-0.02,0.05
0.14,0.01,-0.05,1,0.07,0.21,0.03,0.02,0.07,0.01,0.19,-0.03,0.14,-0.05,-0.03,0.07
0.09,0.00,0.04,0.07,1,0.15,0.01,-0.03,-0.03,-0.02,0.02,-0.03,0.09,0.03,0.01,0.19
0.16,0.11,0.13,0.21,0.15,1,0.04,0.04,0.12,0.12,0.14,0.12,0.16,0.07,0.06,0.17
0.03,0.14,0.03,0.03,0.01,0.04,1,0.00,0.01,-0.01,0.05,0.05,0.03,0.12,0.01,0.02
0.02,-0.00,-0.01,0.02,-0.03,0.04,0.00,1,-0.01,-0.02,0.01,0.01,0.02,-0.04,0.02,-0.01
0.03,-0.07,0.03,0.07,-0.03,0.12,0.01,-0.01,1,0.09,0.37,0.05,0.03,-0.03,0.02,0.01
0.07,-0.09,0.01,0.01,-0.02,0.12,-0.01,-0.02,0.09,1,0.02,0.07,0.07,0.06,-0.02,0.09
0.02,-0.02,0.04,0.19,0.02,0.14,0.05,0.01,0.37,0.02,1,0.11,0.02,0.03,0.03,0.02
0.06,0.01,0.01,-0.03,-0.03,0.12,0.05,0.01,0.05,0.07,0.11,1,0.06,-0.03,-0.01,-0.01
1.00,0.04,0.01,0.14,0.09,0.16,0.03,0.02,0.03,0.07,0.02,0.06,1,-0.00,-0.05,0.25
-0.00,0.01,0.01,-0.05,0.03,0.07,0.12,-0.04,-0.03,0.06,0.03,-0.03,-0.00,1,-0.03,0.16
-0.05,-0.02,-0.02,-0.03,0.01,0.06,0.01,0.02,0.02,-0.02,0.03,-0.01,-0.05,-0.03,1,-0.01
0.25,-0.06,0.05,0.07,0.19,0.17,0.02,-0.01,0.01,0.09,0.02,-0.01,0.25,0.16,-0.01,1
