1,0.11,0.16,0.01,-0.01,0.07,0.11,-0.01,-0.01,0.10,0.10
0.11,1,0.58,0.28,0.50,0.44,0.54,0.07,0.00,0.10,0.95
0.16,0.58,1,0.28,0.27,0.29,0.77,0.05,0.04,0.21,0.52
0.01,0.28,0.28,1,0.12,0.12,0.24,0.02,-0.05,0.01,0.26
-0.01,0.50,0.27,0.12,1,0.21,0.21,0.05,0.01,0.12,0.53
0.07,0.44,0.29,0.12,0.21,1,0.26,0.05,0.01,0.06,0.44
0.11,0.54,0.77,0.24,0.21,0.26,1,0.05,0.00,0.21,0.48
-0.01,0.07,0.05,0.02,0.05,0.05,0.05,1,-0.01,-0.01,0.07
-0.01,0.00,0.04,-0.05,0.01,0.01,0.00,-0.01,1,-0.09,-0.01
0.10,0.10,0.21,0.01,0.12,0.06,0.21,-0.01,-0.09,1,0.10
0.10,0.95,0.52,0.26,0.53,0.44,0.48,0.07,-0.01,0.10,1
