1,N/A,0.11,0.25,0.32,0.07,0.20,0.24,0.18,0.09,0.36,0.37,0.26
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.11,N/A,1,0.05,0.02,0.18,0.19,0.05,0.15,0.02,0.23,0.25,0.29
0.25,N/A,0.05,1,0.57,0.20,0.19,0.87,0.24,0.22,0.39,0.34,0.17
0.32,N/A,0.02,0.57,1,0.28,0.16,0.62,0.37,0.36,0.42,0.33,0.17
0.07,N/A,0.18,0.20,0.28,1,0.26,0.30,0.22,0.29,0.38,0.35,0.25
0.20,N/A,0.19,0.19,0.16,0.26,1,0.20,0.23,0.11,0.61,0.62,0.53
0.24,N/A,0.05,0.87,0.62,0.30,0.20,1,0.33,0.67,0.40,0.33,0.18
0.18,N/A,0.15,0.24,0.37,0.22,0.23,0.33,1,0.29,0.45,0.39,0.29
0.09,N/A,0.02,0.22,0.36,0.29,0.11,0.67,0.29,1,0.20,0.14,0.10
0.36,N/A,0.23,0.39,0.42,0.38,0.61,0.40,0.45,0.20,1,0.92,0.67
0.37,N/A,0.25,0.34,0.33,0.35,0.62,0.33,0.39,0.14,0.92,1,0.69
0.26,N/A,0.29,0.17,0.17,0.25,0.53,0.18,0.29,0.10,0.67,0.69,1
