1,N/A,0.31,N/A,-0.00,0.25,0.14,0.20,0.16,0.05,0.02,0.14,0.08,0.03,0.09,N/A,0.10,0.20,0.18,N/A,0.15,0.15,0.04,N/A,0.05,0.20
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.31,N/A,1,N/A,-0.04,0.27,0.05,0.20,0.21,0.11,0.04,0.17,0.18,0.11,0.22,N/A,0.05,0.19,0.23,N/A,0.13,0.15,0.09,N/A,0.11,0.11
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.00,N/A,-0.04,N/A,1,-0.01,-0.02,0.03,0.02,0.05,-0.06,0.03,-0.04,0.05,0.01,N/A,0.03,-0.02,0.01,N/A,-0.02,-0.02,0.09,N/A,-0.00,0.06
0.25,N/A,0.27,N/A,-0.01,1,0.11,0.16,0.18,0.03,0.04,0.05,0.17,0.05,0.09,N/A,-0.01,0.21,0.26,N/A,0.13,0.15,0.10,N/A,0.07,0.15
0.14,N/A,0.05,N/A,-0.02,0.11,1,0.08,0.05,0.18,0.04,0.05,0.03,0.03,0.13,N/A,0.04,0.10,0.13,N/A,0.01,0.10,0.02,N/A,0.05,0.28
0.20,N/A,0.20,N/A,0.03,0.16,0.08,1,0.11,0.21,0.01,0.27,0.13,0.06,0.11,N/A,-0.01,0.14,0.16,N/A,0.12,0.04,0.14,N/A,0.08,0.30
0.16,N/A,0.21,N/A,0.02,0.18,0.05,0.11,1,0.12,0.10,0.04,0.18,0.15,-0.05,N/A,0.01,0.12,0.14,N/A,0.09,0.35,0.04,N/A,0.06,0.11
0.05,N/A,0.11,N/A,0.05,0.03,0.18,0.21,0.12,1,0.05,0.05,0.11,0.04,-0.01,N/A,-0.01,0.07,0.07,N/A,0.06,0.12,0.10,N/A,0.04,0.25
0.02,N/A,0.04,N/A,-0.06,0.04,0.04,0.01,0.10,0.05,1,-0.02,0.02,0.07,0.04,N/A,-0.03,-0.07,-0.02,N/A,0.06,0.04,0.01,N/A,0.03,0.02
0.14,N/A,0.17,N/A,0.03,0.05,0.05,0.27,0.04,0.05,-0.02,1,0.01,0.06,0.17,N/A,0.07,0.10,0.00,N/A,0.04,0.13,0.10,N/A,0.03,0.25
0.08,N/A,0.18,N/A,-0.04,0.17,0.03,0.13,0.18,0.11,0.02,0.01,1,0.06,0.03,N/A,0.02,0.04,0.13,N/A,0.01,0.14,0.12,N/A,0.01,0.19
0.03,N/A,0.11,N/A,0.05,0.05,0.03,0.06,0.15,0.04,0.07,0.06,0.06,1,-0.04,N/A,0.05,0.03,0.08,N/A,0.01,0.02,0.04,N/A,0.02,0.14
0.09,N/A,0.22,N/A,0.01,0.09,0.13,0.11,-0.05,-0.01,0.04,0.17,0.03,-0.04,1,N/A,0.07,0.01,0.06,N/A,-0.01,-0.01,0.04,N/A,-0.00,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.10,N/A,0.05,N/A,0.03,-0.01,0.04,-0.01,0.01,-0.01,-0.03,0.07,0.02,0.05,0.07,N/A,1,-0.00,-0.01,N/A,-0.02,0.18,-0.02,N/A,-0.01,0.04
0.20,N/A,0.19,N/A,-0.02,0.21,0.10,0.14,0.12,0.07,-0.07,0.10,0.04,0.03,0.01,N/A,-0.00,1,0.39,N/A,0.14,0.06,0.06,N/A,0.12,0.12
0.18,N/A,0.23,N/A,0.01,0.26,0.13,0.16,0.14,0.07,-0.02,0.00,0.13,0.08,0.06,N/A,-0.01,0.39,1,N/A,0.17,0.04,0.06,N/A,0.09,0.18
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.15,N/A,0.13,N/A,-0.02,0.13,0.01,0.12,0.09,0.06,0.06,0.04,0.01,0.01,-0.01,N/A,-0.02,0.14,0.17,N/A,1,0.02,0.04,N/A,0.44,0.27
0.15,N/A,0.15,N/A,-0.02,0.15,0.10,0.04,0.35,0.12,0.04,0.13,0.14,0.02,-0.01,N/A,0.18,0.06,0.04,N/A,0.02,1,0.02,N/A,0.03,0.17
0.04,N/A,0.09,N/A,0.09,0.10,0.02,0.14,0.04,0.10,0.01,0.10,0.12,0.04,0.04,N/A,-0.02,0.06,0.06,N/A,0.04,0.02,1,N/A,-0.02,0.17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,N/A,0.11,N/A,-0.00,0.07,0.05,0.08,0.06,0.04,0.03,0.03,0.01,0.02,-0.00,N/A,-0.01,0.12,0.09,N/A,0.44,0.03,-0.02,N/A,1,0.19
0.20,N/A,0.11,N/A,0.06,0.15,0.28,0.30,0.11,0.25,0.02,0.25,0.19,0.14,0.05,N/A,0.04,0.12,0.18,N/A,0.27,0.17,0.17,N/A,0.19,1
