1,0.12,-0.00,0.01,0.05,0.05,-0.03,-0.02,0.04,0.04,0.04,0.08,0.07
0.12,1,0.20,0.20,0.35,0.05,0.04,0.21,0.10,0.21,0.17,0.17,0.03
-0.00,0.20,1,0.50,0.05,0.11,0.00,0.12,-0.02,0.18,0.47,0.34,-0.06
0.01,0.20,0.50,1,0.08,0.04,-0.02,0.03,0.04,0.13,0.46,0.42,0.01
0.05,0.35,0.05,0.08,1,0.01,0.01,0.05,0.16,0.28,0.16,0.05,-0.01
0.05,0.05,0.11,0.04,0.01,1,-0.07,-0.01,-0.03,0.02,0.03,0.12,-0.07
-0.03,0.04,0.00,-0.02,0.01,-0.07,1,0.06,0.01,0.16,-0.01,0.02,0.12
-0.02,0.21,0.12,0.03,0.05,-0.01,0.06,1,-0.00,0.04,0.02,0.08,-0.01
0.04,0.10,-0.02,0.04,0.16,-0.03,0.01,-0.00,1,0.28,0.04,0.14,0.06
0.04,0.21,0.18,0.13,0.28,0.02,0.16,0.04,0.28,1,0.08,0.24,0.00
0.04,0.17,0.47,0.46,0.16,0.03,-0.01,0.02,0.04,0.08,1,0.26,-0.00
0.08,0.17,0.34,0.42,0.05,0.12,0.02,0.08,0.14,0.24,0.26,1,-0.02
0.07,0.03,-0.06,0.01,-0.01,-0.07,0.12,-0.01,0.06,0.00,-0.00,-0.02,1
