1,0.02,N/A,-0.01,0.03,-0.01,0.07,0.05,0.08,-0.01,0.07,0.03,0.05,-0.04,-0.07,0.00,-0.11,-0.01
0.02,1,N/A,0.28,0.11,0.04,0.07,0.10,-0.04,0.12,0.44,0.28,0.09,0.10,0.25,0.04,0.00,0.23
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.01,0.28,N/A,1,0.13,0.01,0.01,0.05,0.11,0.04,0.22,0.15,0.11,0.01,0.15,0.04,-0.04,0.21
0.03,0.11,N/A,0.13,1,0.09,0.00,0.11,-0.02,0.06,0.13,0.15,0.08,-0.01,0.18,0.04,0.01,0.17
-0.01,0.04,N/A,0.01,0.09,1,-0.00,0.48,0.09,-0.01,0.07,0.20,0.04,-0.01,0.05,-0.03,-0.01,0.20
0.07,0.07,N/A,0.01,0.00,-0.00,1,0.09,0.05,0.02,0.08,0.08,-0.05,-0.02,0.02,-0.05,-0.02,-0.03
0.05,0.10,N/A,0.05,0.11,0.48,0.09,1,0.05,0.00,0.16,0.35,0.02,-0.04,0.06,-0.01,-0.02,0.15
0.08,-0.04,N/A,0.11,-0.02,0.09,0.05,0.05,1,0.22,-0.04,0.04,0.07,-0.02,-0.04,0.12,-0.03,0.07
-0.01,0.12,N/A,0.04,0.06,-0.01,0.02,0.00,0.22,1,0.02,0.08,0.05,0.01,0.02,0.20,0.03,0.05
0.07,0.44,N/A,0.22,0.13,0.07,0.08,0.16,-0.04,0.02,1,0.27,0.17,0.03,0.13,0.04,-0.03,0.25
0.03,0.28,N/A,0.15,0.15,0.20,0.08,0.35,0.04,0.08,0.27,1,0.05,0.01,0.20,0.05,0.00,0.26
0.05,0.09,N/A,0.11,0.08,0.04,-0.05,0.02,0.07,0.05,0.17,0.05,1,0.09,0.02,0.53,-0.05,0.06
-0.04,0.10,N/A,0.01,-0.01,-0.01,-0.02,-0.04,-0.02,0.01,0.03,0.01,0.09,1,-0.05,0.19,-0.01,0.22
-0.07,0.25,N/A,0.15,0.18,0.05,0.02,0.06,-0.04,0.02,0.13,0.20,0.02,-0.05,1,0.02,-0.03,0.14
0.00,0.04,N/A,0.04,0.04,-0.03,-0.05,-0.01,0.12,0.20,0.04,0.05,0.53,0.19,0.02,1,-0.02,0.05
-0.11,0.00,N/A,-0.04,0.01,-0.01,-0.02,-0.02,-0.03,0.03,-0.03,0.00,-0.05,-0.01,-0.03,-0.02,1,-0.01
-0.01,0.23,N/A,0.21,0.17,0.20,-0.03,0.15,0.07,0.05,0.25,0.26,0.06,0.22,0.14,0.05,-0.01,1
