1,N/A,-0.00,0.01,0.02,N/A,0.09,-0.00,0.12,N/A,0.03,0.02,0.31,0.10,-0.01,0.04,0.07,0.03,0.01,0.03,0.63,0.01,0.06,0.06,0.06,0.12,0.05,0.00,0.90,0.04,0.06,0.22
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.00,N/A,1,0.26,0.08,N/A,0.14,0.08,-0.01,N/A,0.06,0.04,0.10,0.09,-0.00,0.03,0.12,0.09,0.11,0.05,0.07,0.00,0.11,-0.07,0.02,-0.04,0.09,0.10,0.03,0.01,0.10,0.06
0.01,N/A,0.26,1,0.16,N/A,0.06,0.05,0.10,N/A,0.06,0.02,0.15,0.08,0.06,0.19,0.03,0.14,-0.02,0.11,0.01,0.03,0.19,0.03,0.07,-0.02,0.35,0.48,-0.02,0.21,0.10,-0.01
0.02,N/A,0.08,0.16,1,N/A,0.21,0.07,0.13,N/A,0.07,0.33,0.02,0.05,0.13,0.10,0.33,0.11,0.02,0.13,0.20,0.25,0.29,0.06,0.11,0.04,0.27,0.07,0.04,-0.04,0.44,-0.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.09,N/A,0.14,0.06,0.21,N/A,1,-0.01,0.04,N/A,-0.00,0.18,0.06,0.03,-0.03,0.08,0.27,0.03,-0.05,0.04,0.12,0.10,0.08,-0.06,0.10,0.06,0.10,0.01,0.09,-0.01,0.24,0.05
-0.00,N/A,0.08,0.05,0.07,N/A,-0.01,1,0.03,N/A,0.13,0.04,-0.03,-0.04,-0.07,-0.05,0.04,0.03,-0.08,0.03,-0.03,0.08,0.09,-0.00,0.00,0.00,0.03,-0.01,0.01,0.00,0.02,-0.00
0.12,N/A,-0.01,0.10,0.13,N/A,0.04,0.03,1,N/A,0.07,0.08,0.07,0.09,0.10,0.09,-0.02,0.04,-0.00,0.24,0.05,0.15,0.26,0.06,-0.00,0.04,0.14,0.00,0.14,-0.05,0.14,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
