1,0.45,0.03,0.33,0.27,0.06,0.31,0.07
0.45,1,0.00,0.38,0.35,0.13,0.26,0.05
0.03,0.00,1,0.01,0.02,0.04,-0.02,-0.02
0.33,0.38,0.01,1,0.37,0.11,0.25,0.15
0.27,0.35,0.02,0.37,1,0.10,0.24,0.22
0.06,0.13,0.04,0.11,0.10,1,0.05,0.01
0.31,0.26,-0.02,0.25,0.24,0.05,1,0.04
0.07,0.05,-0.02,0.15,0.22,0.01,0.04,1
