1,0.16,N/A,0.20,0.31,0.08,0.05,0.07,0.26,0.15,0.16,0.11,0.35,0.13,0.22,0.11,0.10,0.07,0.06,0.11,-0.04,0.21,0.05,0.12,N/A
0.16,1,N/A,0.06,0.07,0.05,-0.02,0.08,0.42,-0.01,0.03,-0.01,0.18,0.12,0.36,0.75,0.22,0.04,0.05,0.06,0.10,0.14,0.25,-0.02,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.20,0.06,N/A,1,0.02,0.24,0.10,0.11,0.08,0.19,-0.00,0.06,0.19,0.01,-0.01,0.06,0.16,0.02,0.10,-0.05,-0.22,0.07,0.02,0.09,N/A
0.31,0.07,N/A,0.02,1,0.19,0.17,0.10,-0.08,0.17,0.21,0.09,0.15,0.42,-0.07,0.15,0.12,0.01,0.17,0.35,0.07,0.14,-0.01,0.03,N/A
0.08,0.05,N/A,0.24,0.19,1,0.06,0.09,0.04,0.07,0.18,0.18,0.18,0.26,0.11,0.09,0.37,0.08,0.12,0.03,0.00,0.00,-0.00,0.02,N/A
0.05,-0.02,N/A,0.10,0.17,0.06,1,0.32,0.06,-0.03,0.08,-0.21,0.17,0.18,-0.02,0.01,0.24,0.19,0.03,0.04,0.06,0.08,-0.05,0.14,N/A
0.07,0.08,N/A,0.11,0.10,0.09,0.32,1,0.03,-0.03,0.09,0.08,0.35,0.14,0.15,0.13,0.19,0.49,0.19,0.09,0.10,0.07,0.02,-0.01,N/A
0.26,0.42,N/A,0.08,-0.08,0.04,0.06,0.03,1,0.02,0.04,-0.00,0.09,-0.02,0.71,0.31,0.15,-0.01,0.16,0.08,-0.00,0.01,0.23,0.18,N/A
0.15,-0.01,N/A,0.19,0.17,0.07,-0.03,-0.03,0.02,1,0.04,0.03,0.07,0.12,0.05,0.02,0.05,0.01,0.04,0.03,-0.03,-0.01,0.14,-0.00,N/A
0.16,0.03,N/A,-0.00,0.21,0.18,0.08,0.09,0.04,0.04,1,0.43,0.08,0.25,0.11,0.11,0.26,0.14,0.22,0.22,-0.02,0.06,0.12,0.12,N/A
0.11,-0.01,N/A,0.06,0.09,0.18,-0.21,0.08,-0.00,0.03,0.43,1,0.04,0.07,0.01,-0.00,0.18,0.12,-0.06,-0.02,0.09,0.03,0.14,-0.02,N/A
0.35,0.18,N/A,0.19,0.15,0.18,0.17,0.35,0.09,0.07,0.08,0.04,1,0.27,0.19,0.20,0.19,0.31,0.28,0.19,0.08,0.25,0.15,0.01,N/A
0.13,0.12,N/A,0.01,0.42,0.26,0.18,0.14,-0.02,0.12,0.25,0.07,0.27,1,-0.03,0.12,0.32,0.10,0.32,0.19,0.04,0.15,0.08,0.18,N/A
0.22,0.36,N/A,-0.01,-0.07,0.11,-0.02,0.15,0.71,0.05,0.11,0.01,0.19,-0.03,1,0.29,0.09,0.06,0.12,0.03,0.07,0.11,0.15,0.11,N/A
0.11,0.75,N/A,0.06,0.15,0.09,0.01,0.13,0.31,0.02,0.11,-0.00,0.20,0.12,0.29,1,0.21,0.02,0.12,0.14,-0.03,0.11,0.20,0.00,N/A
0.10,0.22,N/A,0.16,0.12,0.37,0.24,0.19,0.15,0.05,0.26,0.18,0.19,0.32,0.09,0.21,1,0.07,0.24,0.18,0.22,0.20,0.09,0.33,N/A
0.07,0.04,N/A,0.02,0.01,0.08,0.19,0.49,-0.01,0.01,0.14,0.12,0.31,0.10,0.06,0.02,0.07,1,0.04,0.04,0.14,0.05,-0.02,0.04,N/A
0.06,0.05,N/A,0.10,0.17,0.12,0.03,0.19,0.16,0.04,0.22,-0.06,0.28,0.32,0.12,0.12,0.24,0.04,1,0.55,-0.03,0.15,0.10,0.01,N/A
0.11,0.06,N/A,-0.05,0.35,0.03,0.04,0.09,0.08,0.03,0.22,-0.02,0.19,0.19,0.03,0.14,0.18,0.04,0.55,1,0.02,0.13,0.06,-0.01,N/A
-0.04,0.10,N/A,-0.22,0.07,0.00,0.06,0.10,-0.00,-0.03,-0.02,0.09,0.08,0.04,0.07,-0.03,0.22,0.14,-0.03,0.02,1,0.30,0.07,-0.11,N/A
0.21,0.14,N/A,0.07,0.14,0.00,0.08,0.07,0.01,-0.01,0.06,0.03,0.25,0.15,0.11,0.11,0.20,0.05,0.15,0.13,0.30,1,0.22,0.11,N/A
0.05,0.25,N/A,0.02,-0.01,-0.00,-0.05,0.02,0.23,0.14,0.12,0.14,0.15,0.08,0.15,0.20,0.09,-0.02,0.10,0.06,0.07,0.22,1,0.21,N/A
0.12,-0.02,N/A,0.09,0.03,0.02,0.14,-0.01,0.18,-0.00,0.12,-0.02,0.01,0.18,0.11,0.00,0.33,0.04,0.01,-0.01,-0.11,0.11,0.21,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
