N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,N/A,N/A,0.21,0.21,0.08,0.19,0.05,-0.01,0.21,N/A,0.21,N/A,0.17,N/A,N/A,0.11,-0.00,0.12,0.05,N/A,0.03,0.10,0.07,0.07,0.10,0.12,-0.02,0.11,0.22,0.28
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.21,N/A,N/A,1,0.12,0.33,0.18,0.16,0.14,0.16,N/A,0.14,N/A,0.33,N/A,N/A,0.18,0.11,0.22,0.23,N/A,0.10,0.19,0.07,0.06,0.29,-0.03,0.00,0.29,0.21,0.17
N/A,0.21,N/A,N/A,0.12,1,-0.02,0.33,0.08,0.07,0.07,N/A,0.28,N/A,0.15,N/A,N/A,0.36,0.40,0.20,0.28,N/A,0.02,0.09,0.22,0.30,0.02,0.20,0.03,0.04,0.05,0.38
N/A,0.08,N/A,N/A,0.33,-0.02,1,0.24,0.15,0.11,0.50,N/A,0.05,N/A,0.27,N/A,N/A,0.09,0.08,0.30,0.23,N/A,0.05,0.32,0.05,0.03,0.19,-0.01,0.06,0.17,0.18,0.26
N/A,0.19,N/A,N/A,0.18,0.33,0.24,1,0.05,0.19,0.22,N/A,0.51,N/A,0.21,N/A,N/A,0.33,0.31,0.46,0.31,N/A,0.13,0.15,0.32,0.30,0.30,0.19,0.30,0.14,0.20,0.36
N/A,0.05,N/A,N/A,0.16,0.08,0.15,0.05,1,0.05,0.05,N/A,0.09,N/A,0.13,N/A,N/A,0.14,0.06,0.16,-0.02,N/A,-0.02,0.10,0.03,0.09,0.10,0.03,0.12,0.19,0.13,0.17
N/A,-0.01,N/A,N/A,0.14,0.07,0.11,0.19,0.05,1,0.01,N/A,0.10,N/A,0.06,N/A,N/A,0.24,0.08,0.20,0.18,N/A,0.05,0.03,0.28,0.09,0.12,0.04,-0.05,0.00,-0.03,0.23
N/A,0.21,N/A,N/A,0.16,0.07,0.50,0.22,0.05,0.01,1,N/A,0.14,N/A,0.28,N/A,N/A,0.25,0.14,0.33,0.18,N/A,0.01,0.39,0.16,0.10,0.21,0.08,0.23,0.04,0.10,0.29
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
