1,0.17,N/A,0.07,N/A,0.12,0.19,-0.05,0.06,0.13,0.04,0.27,0.32,-0.02,0.33,0.20,0.06,0.20,0.15
0.17,1,N/A,0.23,N/A,0.08,0.22,0.08,0.73,0.00,0.21,0.26,0.31,-0.06,0.18,0.33,0.18,0.33,0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,0.23,N/A,1,N/A,0.29,0.07,0.05,0.06,-0.01,0.11,-0.02,0.04,0.01,0.25,0.10,0.19,0.10,0.15
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.12,0.08,N/A,0.29,N/A,1,0.11,0.02,-0.01,0.06,0.22,0.07,0.12,0.05,0.24,0.05,0.19,0.05,0.06
0.19,0.22,N/A,0.07,N/A,0.11,1,0.05,0.17,0.10,0.21,0.16,0.24,-0.02,0.28,0.17,0.34,0.17,0.00
-0.05,0.08,N/A,0.05,N/A,0.02,0.05,1,-0.07,0.07,0.04,0.12,0.08,0.06,0.14,0.05,0.12,0.05,0.12
0.06,0.73,N/A,0.06,N/A,-0.01,0.17,-0.07,1,0.03,-0.01,0.02,0.08,-0.08,0.06,0.04,0.11,0.04,-0.08
0.13,0.00,N/A,-0.01,N/A,0.06,0.10,0.07,0.03,1,0.03,0.29,0.26,0.16,0.08,0.14,-0.05,0.14,0.16
0.04,0.21,N/A,0.11,N/A,0.22,0.21,0.04,-0.01,0.03,1,0.27,0.31,0.07,0.22,0.37,0.18,0.37,-0.05
0.27,0.26,N/A,-0.02,N/A,0.07,0.16,0.12,0.02,0.29,0.27,1,0.48,0.04,0.21,0.38,0.04,0.38,0.01
0.32,0.31,N/A,0.04,N/A,0.12,0.24,0.08,0.08,0.26,0.31,0.48,1,0.09,0.28,0.48,0.23,0.48,0.04
-0.02,-0.06,N/A,0.01,N/A,0.05,-0.02,0.06,-0.08,0.16,0.07,0.04,0.09,1,0.12,0.20,0.18,0.20,0.01
0.33,0.18,N/A,0.25,N/A,0.24,0.28,0.14,0.06,0.08,0.22,0.21,0.28,0.12,1,0.25,0.27,0.25,-0.03
0.20,0.33,N/A,0.10,N/A,0.05,0.17,0.05,0.04,0.14,0.37,0.38,0.48,0.20,0.25,1,0.18,1.00,-0.05
0.06,0.18,N/A,0.19,N/A,0.19,0.34,0.12,0.11,-0.05,0.18,0.04,0.23,0.18,0.27,0.18,1,0.18,0.02
0.20,0.33,N/A,0.10,N/A,0.05,0.17,0.05,0.04,0.14,0.37,0.38,0.48,0.20,0.25,1.00,0.18,1,-0.05
0.15,0.01,N/A,0.15,N/A,0.06,0.00,0.12,-0.08,0.16,-0.05,0.01,0.04,0.01,-0.03,-0.05,0.02,-0.05,1
