1,0.88,0.90,0.86,0.34,0.79,0.89,0.40,0.88,0.78,0.82
0.88,1,0.94,0.90,0.29,0.85,0.91,0.40,0.90,0.75,0.79
0.90,0.94,1,0.91,0.29,0.92,0.93,0.40,0.90,0.80,0.77
0.86,0.90,0.91,1,0.31,0.78,0.92,0.45,0.90,0.80,0.84
0.34,0.29,0.29,0.31,1,0.16,0.31,0.05,0.31,0.30,0.31
0.79,0.85,0.92,0.78,0.16,1,0.80,0.30,0.77,0.63,0.53
0.89,0.91,0.93,0.92,0.31,0.80,1,0.41,0.91,0.80,0.85
0.40,0.40,0.40,0.45,0.05,0.30,0.41,1,0.51,0.36,0.54
0.88,0.90,0.90,0.90,0.31,0.77,0.91,0.51,1,0.81,0.86
0.78,0.75,0.80,0.80,0.30,0.63,0.80,0.36,0.81,1,0.78
0.82,0.79,0.77,0.84,0.31,0.53,0.85,0.54,0.86,0.78,1
