1,0.45,0.16,0.19,0.54,0.42,0.32,0.21,0.35,0.30,0.15
0.45,1,0.29,0.15,0.52,0.53,0.41,0.42,0.35,0.43,0.23
0.16,0.29,1,0.24,0.14,0.25,0.12,0.17,0.27,0.34,0.50
0.19,0.15,0.24,1,0.04,0.37,0.29,0.24,0.07,0.30,0.18
0.54,0.52,0.14,0.04,1,0.39,0.38,0.42,0.17,0.23,0.19
0.42,0.53,0.25,0.37,0.39,1,0.64,0.41,0.62,0.58,0.35
0.32,0.41,0.12,0.29,0.38,0.64,1,0.35,0.40,0.36,0.36
0.21,0.42,0.17,0.24,0.42,0.41,0.35,1,0.29,0.39,0.26
0.35,0.35,0.27,0.07,0.17,0.62,0.40,0.29,1,0.41,0.20
0.30,0.43,0.34,0.30,0.23,0.58,0.36,0.39,0.41,1,0.21
0.15,0.23,0.50,0.18,0.19,0.35,0.36,0.26,0.20,0.21,1
