1,0.44,0.11,-0.05,0.42,0.15,0.01,0.35,0.56,0.23
0.44,1,0.25,0.19,0.85,0.29,0.10,0.36,0.89,0.25
0.11,0.25,1,-0.08,0.20,0.24,0.16,0.21,0.23,0.15
-0.05,0.19,-0.08,1,0.27,-0.03,-0.08,-0.03,0.20,0.11
0.42,0.85,0.20,0.27,1,0.35,0.13,0.32,0.95,0.15
0.15,0.29,0.24,-0.03,0.35,1,-0.03,0.22,0.35,0.23
0.01,0.10,0.16,-0.08,0.13,-0.03,1,0.11,0.15,-0.07
0.35,0.36,0.21,-0.03,0.32,0.22,0.11,1,0.37,0.21
0.56,0.89,0.23,0.20,0.95,0.35,0.15,0.37,1,0.19
0.23,0.25,0.15,0.11,0.15,0.23,-0.07,0.21,0.19,1
