1,0.05,0.11,0.00,N/A,N/A,0.01,0.07,0.41,-0.05,0.02,0.17,0.16
0.05,1,0.01,0.09,N/A,N/A,0.16,0.00,0.12,0.12,0.14,-0.09,-0.05
0.11,0.01,1,0.08,N/A,N/A,-0.05,0.15,0.13,-0.08,-0.02,-0.08,0.05
0.00,0.09,0.08,1,N/A,N/A,-0.12,-0.08,0.06,-0.10,0.14,0.02,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,0.16,-0.05,-0.12,N/A,N/A,1,0.06,0.27,0.74,0.47,0.01,0.10
0.07,0.00,0.15,-0.08,N/A,N/A,0.06,1,0.06,0.09,0.03,0.23,-0.05
0.41,0.12,0.13,0.06,N/A,N/A,0.27,0.06,1,0.15,0.41,0.09,0.17
-0.05,0.12,-0.08,-0.10,N/A,N/A,0.74,0.09,0.15,1,0.43,-0.07,0.03
0.02,0.14,-0.02,0.14,N/A,N/A,0.47,0.03,0.41,0.43,1,0.05,0.29
0.17,-0.09,-0.08,0.02,N/A,N/A,0.01,0.23,0.09,-0.07,0.05,1,0.08
0.16,-0.05,0.05,0.04,N/A,N/A,0.10,-0.05,0.17,0.03,0.29,0.08,1
