1,-0.06,N/A,0.09,0.22,N/A,0.34,0.14,0.04,0.13,0.23,0.12,0.37,0.07,0.63,N/A,0.38,0.03,0.11,0.02,0.34,0.44,0.14,0.24,0.18,0.20,0.05,0.41,0.08,0.36,N/A,0.51,N/A,N/A,0.09,0.21,0.09,0.06,0.10,0.28,0.26,0.27,-0.00,-0.01,0.05
-0.06,1,N/A,-0.02,-0.01,N/A,0.12,0.00,-0.06,0.07,-0.04,0.04,0.14,0.14,0.03,N/A,0.08,-0.03,0.02,-0.05,0.09,0.15,0.03,0.09,-0.06,0.25,0.01,-0.02,0.08,0.03,N/A,-0.01,N/A,N/A,-0.01,0.00,-0.13,0.10,-0.02,-0.03,0.20,0.08,0.11,0.05,-0.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.09,-0.02,N/A,1,0.13,N/A,0.20,0.16,0.01,0.09,0.31,0.59,0.16,0.07,0.15,N/A,0.26,0.66,0.02,0.00,0.33,0.19,0.63,0.12,0.12,0.18,0.26,0.18,0.00,0.17,N/A,0.26,N/A,N/A,0.10,0.31,-0.01,0.04,0.18,0.21,0.06,0.11,0.04,0.03,0.14
0.22,-0.01,N/A,0.13,1,N/A,0.44,0.42,0.03,0.09,0.51,0.08,0.20,0.30,0.19,N/A,0.46,0.13,0.17,0.03,0.52,0.42,0.03,0.27,0.28,0.30,0.10,0.48,0.18,0.31,N/A,0.40,N/A,N/A,0.31,0.54,0.07,0.17,0.10,0.47,0.16,0.24,0.40,0.06,0.34
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.34,0.12,N/A,0.20,0.44,N/A,1,0.25,0.18,0.23,0.37,0.25,0.45,0.29,0.22,N/A,0.69,0.23,0.17,0.12,0.72,0.79,0.09,0.48,0.38,0.33,0.06,0.68,0.18,0.60,N/A,0.47,N/A,N/A,0.21,0.40,0.07,0.08,0.35,0.36,0.40,0.49,0.13,0.10,0.06
0.14,0.00,N/A,0.16,0.42,N/A,0.25,1,0.00,0.12,0.28,0.08,0.10,0.07,0.03,N/A,0.32,0.08,0.19,0.01,0.30,0.24,-0.02,0.12,0.18,0.13,0.21,0.40,0.05,0.25,N/A,0.25,N/A,N/A,0.19,0.32,-0.01,0.33,0.05,0.29,0.10,0.11,0.19,0.06,0.10
0.04,-0.06,N/A,0.01,0.03,N/A,0.18,0.00,1,0.06,0.00,0.01,0.06,0.04,0.03,N/A,0.09,0.07,-0.05,0.04,0.14,0.08,0.01,0.07,0.35,0.04,-0.01,0.13,-0.01,0.09,N/A,0.09,N/A,N/A,0.06,0.09,-0.07,-0.04,0.00,0.00,-0.01,0.49,0.10,0.04,-0.01
0.13,0.07,N/A,0.09,0.09,N/A,0.23,0.12,0.06,1,0.22,0.01,0.18,0.18,0.06,N/A,0.33,-0.00,-0.06,0.04,0.18,0.28,0.06,0.20,0.02,0.18,0.04,0.33,0.10,0.24,N/A,0.21,N/A,N/A,0.15,0.06,-0.01,0.01,0.04,0.20,0.05,0.19,0.05,0.00,0.02
0.23,-0.04,N/A,0.31,0.51,N/A,0.37,0.28,0.00,0.22,1,0.21,0.26,0.44,0.23,N/A,0.41,0.11,0.21,0.00,0.58,0.36,0.15,0.29,0.32,0.46,0.27,0.45,0.21,0.29,N/A,0.39,N/A,N/A,0.31,0.68,0.04,0.05,0.10,0.60,0.06,0.22,0.20,0.07,0.17
