0.24,0.08,N/A,N/A,0.04,0.45,N/A,0.10,N/A,0.43,0.47,0.26,1,0.12,N/A,0.27,0.17,0.10,0.03,N/A,N/A,0.55,0.24,N/A,0.25,N/A,N/A,0.01,0.56,0.02,0.24,0.48,0.07,0.45,N/A,0.47,0.51,N/A,0.12,0.36,0.34,-0.01,0.29,0.43,0.60,N/A,0.57,-0.05,0.06,N/A,0.65,0.07,0.36,0.47,0.16,0.17,-0.01,0.34,0.17,N/A,N/A,N/A,0.06,N/A
-0.03,0.03,N/A,N/A,0.11,0.16,N/A,0.03,N/A,0.23,0.22,0.31,0.12,1,N/A,-0.03,0.09,0.08,0.06,N/A,N/A,0.12,0.08,N/A,0.10,N/A,N/A,-0.05,0.24,-0.00,0.08,0.30,0.07,0.18,N/A,0.11,0.19,N/A,0.10,0.28,-0.01,-0.05,0.26,0.02,0.09,N/A,0.25,0.02,0.02,N/A,0.10,0.11,0.28,0.11,0.07,-0.03,-0.06,0.14,0.03,N/A,N/A,N/A,-0.12,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,0.17,N/A,N/A,0.18,0.28,N/A,0.04,N/A,0.30,0.31,0.30,0.27,-0.03,N/A,1,0.06,0.29,0.07,N/A,N/A,0.24,0.18,N/A,0.17,N/A,N/A,-0.06,0.43,-0.01,0.18,0.35,0.24,0.31,N/A,0.36,0.34,N/A,0.03,0.33,0.22,-0.04,0.28,0.34,0.45,N/A,0.42,-0.08,0.14,N/A,0.39,0.18,0.33,0.32,0.25,0.31,-0.01,0.35,0.15,N/A,N/A,N/A,0.08,N/A
-0.00,0.26,N/A,N/A,0.08,0.29,N/A,0.23,N/A,0.39,0.45,0.20,0.17,0.09,N/A,0.06,1,0.14,-0.11,N/A,N/A,0.34,0.27,N/A,0.19,N/A,N/A,0.13,0.41,0.05,0.27,0.39,0.06,0.18,N/A,0.19,0.43,N/A,0.23,0.26,0.16,0.29,0.42,0.13,0.29,N/A,0.39,-0.01,0.12,N/A,0.25,0.16,0.26,0.17,0.16,0.08,0.17,0.43,0.25,N/A,N/A,N/A,0.02,N/A
0.22,0.14,N/A,N/A,0.30,0.27,N/A,0.12,N/A,0.33,0.37,0.32,0.10,0.08,N/A,0.29,0.14,1,0.16,N/A,N/A,-0.03,0.25,N/A,0.25,N/A,N/A,-0.05,0.40,0.09,0.25,0.38,0.12,0.20,N/A,0.29,0.35,N/A,-0.04,0.44,0.24,0.03,0.32,0.09,0.22,N/A,0.39,0.01,0.15,N/A,0.19,0.05,0.44,0.24,0.20,0.06,0.10,0.31,0.05,N/A,N/A,N/A,0.02,N/A
0.22,0.06,N/A,N/A,0.20,0.01,N/A,0.23,N/A,0.24,0.25,0.00,0.03,0.06,N/A,0.07,-0.11,0.16,1,N/A,N/A,0.04,0.29,N/A,0.05,N/A,N/A,0.07,0.17,-0.04,0.29,0.25,-0.01,-0.03,N/A,0.15,0.17,N/A,-0.01,0.16,0.04,0.05,0.13,0.02,0.00,N/A,0.15,0.18,0.11,N/A,-0.09,0.10,0.16,0.02,0.19,0.11,0.09,0.14,0.08,N/A,N/A,N/A,0.12,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.10,0.32,N/A,N/A,-0.02,0.35,N/A,0.02,N/A,0.42,0.50,0.04,0.55,0.12,N/A,0.24,0.34,-0.03,0.04,N/A,N/A,1,0.25,N/A,-0.02,N/A,N/A,0.05,0.48,-0.04,0.25,0.41,0.05,0.33,N/A,0.51,0.52,N/A,0.21,0.29,0.04,0.01,0.24,0.34,0.50,N/A,0.49,-0.00,0.16,N/A,0.48,0.10,0.29,0.32,0.23,0.05,-0.02,0.31,0.26,N/A,N/A,N/A,-0.05,N/A
0.23,0.14,N/A,N/A,0.30,0.26,N/A,0.28,N/A,0.45,0.52,0.23,0.24,0.08,N/A,0.18,0.27,0.25,0.29,N/A,N/A,0.25,1,N/A,0.40,N/A,N/A,0.06,0.50,0.36,1.00,0.51,0.19,0.33,N/A,0.51,0.49,N/A,0.18,0.50,0.19,0.18,0.39,0.09,0.30,N/A,0.50,0.04,0.42,N/A,0.19,0.04,0.50,0.20,0.38,0.05,0.12,0.53,0.24,N/A,N/A,N/A,0.13,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.15,0.04,N/A,N/A,0.26,0.32,N/A,0.01,N/A,0.24,0.29,0.40,0.25,0.10,N/A,0.17,0.19,0.25,0.05,N/A,N/A,-0.02,0.40,N/A,1,N/A,N/A,-0.13,0.33,0.12,0.40,0.33,0.18,0.26,N/A,0.22,0.26,N/A,0.12,0.34,0.26,0.04,0.24,0.04,0.22,N/A,0.32,-0.06,0.25,N/A,0.19,0.18,0.34,0.09,0.13,0.10,0.06,0.33,-0.04,N/A,N/A,N/A,0.13,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.17,0.27,N/A,N/A,-0.02,0.04,N/A,0.08,N/A,0.19,0.15,-0.04,0.01,-0.05,N/A,-0.06,0.13,-0.05,0.07,N/A,N/A,0.05,0.06,N/A,-0.13,N/A,N/A,1,0.06,-0.11,0.06,0.07,-0.05,-0.02,N/A,0.17,0.13,N/A,0.03,0.02,0.05,0.10,0.14,0.07,-0.03,N/A,0.04,0.08,0.08,N/A,-0.07,-0.02,0.02,0.01,0.18,0.06,0.04,0.18,0.07,N/A,N/A,N/A,0.01,N/A
0.29,0.44,N/A,N/A,0.35,0.70,N/A,0.29,N/A,0.81,0.87,0.44,0.56,0.24,N/A,0.43,0.41,0.40,0.17,N/A,N/A,0.48,0.50,N/A,0.33,N/A,N/A,0.06,1,0.18,0.50,0.90,0.19,0.53,N/A,0.77,0.91,N/A,0.22,0.79,0.35,0.17,0.75,0.48,0.75,N/A,0.97,0.09,0.44,N/A,0.67,0.25,0.79,0.61,0.57,0.17,0.15,0.74,0.39,N/A,N/A,N/A,0.13,N/A
0.03,0.06,N/A,N/A,0.17,0.22,N/A,0.17,N/A,0.12,0.15,-0.05,0.02,-0.00,N/A,-0.01,0.05,0.09,-0.04,N/A,N/A,-0.04,0.36,N/A,0.12,N/A,N/A,-0.11,0.18,1,0.36,0.20,0.07,0.10,N/A,0.13,0.16,N/A,0.15,0.22,-0.01,-0.00,0.09,-0.02,0.08,N/A,0.19,0.12,0.23,N/A,0.05,0.07,0.22,0.02,0.10,-0.07,-0.05,0.17,0.16,N/A,N/A,N/A,0.27,N/A
0.23,0.14,N/A,N/A,0.30,0.26,N/A,0.28,N/A,0.45,0.52,0.23,0.24,0.08,N/A,0.18,0.27,0.25,0.29,N/A,N/A,0.25,1.00,N/A,0.40,N/A,N/A,0.06,0.50,0.36,1,0.51,0.19,0.33,N/A,0.51,0.49,N/A,0.18,0.50,0.19,0.18,0.39,0.09,0.30,N/A,0.50,0.04,0.42,N/A,0.19,0.04,0.50,0.20,0.38,0.05,0.12,0.53,0.24,N/A,N/A,N/A,0.13,N/A
0.32,0.41,N/A,N/A,0.35,0.53,N/A,0.30,N/A,0.84,0.89,0.49,0.48,0.30,N/A,0.35,0.39,0.38,0.25,N/A,N/A,0.41,0.51,N/A,0.33,N/A,N/A,0.07,0.90,0.20,0.51,1,0.18,0.46,N/A,0.72,0.85,N/A,0.30,0.73,0.32,0.18,0.61,0.40,0.56,N/A,0.89,0.13,0.49,N/A,0.42,0.29,0.73,0.45,0.53,0.18,0.16,0.72,0.39,N/A,N/A,N/A,0.11,N/A
-0.07,0.06,N/A,N/A,0.20,0.09,N/A,0.04,N/A,0.13,0.23,0.24,0.07,0.07,N/A,0.24,0.06,0.12,-0.01,N/A,N/A,0.05,0.19,N/A,0.18,N/A,N/A,-0.05,0.19,0.07,0.19,0.18,1,0.09,N/A,0.18,0.22,N/A,-0.02,0.17,-0.10,0.03,0.09,0.04,0.16,N/A,0.21,0.07,0.17,N/A,0.08,-0.09,0.17,0.11,0.11,-0.04,0.05,0.29,-0.06,N/A,N/A,N/A,0.03,N/A
0.19,0.16,N/A,N/A,0.14,0.39,N/A,0.10,N/A,0.42,0.45,0.36,0.45,0.18,N/A,0.31,0.18,0.20,-0.03,N/A,N/A,0.33,0.33,N/A,0.26,N/A,N/A,-0.02,0.53,0.10,0.33,0.46,0.09,1,N/A,0.48,0.48,N/A,0.09,0.49,0.16,0.07,0.32,0.37,0.49,N/A,0.53,-0.11,0.24,N/A,0.44,0.09,0.49,0.50,0.32,0.00,0.08,0.38,0.12,N/A,N/A,N/A,0.12,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.44,0.30,N/A,N/A,0.28,0.53,N/A,0.31,N/A,0.69,0.74,0.38,0.47,0.11,N/A,0.36,0.19,0.29,0.15,N/A,N/A,0.51,0.51,N/A,0.22,N/A,N/A,0.17,0.77,0.13,0.51,0.72,0.18,0.48,N/A,1,0.79,N/A,0.16,0.63,0.21,0.02,0.42,0.41,0.61,N/A,0.80,0.14,0.35,N/A,0.52,0.10,0.63,0.44,0.52,0.09,0.03,0.63,0.39,N/A,N/A,N/A,0.06,N/A
0.27,0.44,N/A,N/A,0.31,0.63,N/A,0.33,N/A,0.78,0.86,0.38,0.51,0.19,N/A,0.34,0.43,0.35,0.17,N/A,N/A,0.52,0.49,N/A,0.26,N/A,N/A,0.13,0.91,0.16,0.49,0.85,0.22,0.48,N/A,0.79,1,N/A,0.24,0.71,0.27,0.19,0.57,0.42,0.69,N/A,0.93,0.11,0.40,N/A,0.59,0.25,0.71,0.51,0.48,0.14,0.15,0.70,0.41,N/A,N/A,N/A,0.11,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.14,0.11,N/A,N/A,-0.01,0.11,N/A,0.11,N/A,0.25,0.32,0.11,0.12,0.10,N/A,0.03,0.23,-0.04,-0.01,N/A,N/A,0.21,0.18,N/A,0.12,N/A,N/A,0.03,0.22,0.15,0.18,0.30,-0.02,0.09,N/A,0.16,0.24,N/A,1,0.18,-0.01,0.08,0.15,0.13,0.07,N/A,0.19,0.02,0.16,N/A,0.01,0.02,0.18,0.02,0.16,0.07,0.02,0.21,0.02,N/A,N/A,N/A,0.12,N/A
0.30,0.36,N/A,N/A,0.38,0.55,N/A,0.27,N/A,0.68,0.72,0.45,0.36,0.28,N/A,0.33,0.26,0.44,0.16,N/A,N/A,0.29,0.50,N/A,0.34,N/A,N/A,0.02,0.79,0.22,0.50,0.73,0.17,0.49,N/A,0.63,0.71,N/A,0.18,1,0.22,0.04,0.62,0.44,0.52,N/A,0.77,0.08,0.34,N/A,0.41,0.23,1.00,0.54,0.56,0.06,0.04,0.64,0.31,N/A,N/A,N/A,0.08,N/A
0.27,0.21,N/A,N/A,0.05,0.24,N/A,0.07,N/A,0.27,0.26,0.24,0.34,-0.01,N/A,0.22,0.16,0.24,0.04,N/A,N/A,0.04,0.19,N/A,0.26,N/A,N/A,0.05,0.35,-0.01,0.19,0.32,-0.10,0.16,N/A,0.21,0.27,N/A,-0.01,0.22,1,0.00,0.28,0.17,0.30,N/A,0.31,-0.12,-0.02,N/A,0.34,0.09,0.22,0.46,0.05,0.34,0.04,0.24,0.16,N/A,N/A,N/A,-0.06,N/A
-0.13,0.08,N/A,N/A,0.18,0.02,N/A,0.08,N/A,0.08,0.20,-0.03,-0.01,-0.05,N/A,-0.04,0.29,0.03,0.05,N/A,N/A,0.01,0.18,N/A,0.04,N/A,N/A,0.10,0.17,-0.00,0.18,0.18,0.03,0.07,N/A,0.02,0.19,N/A,0.08,0.04,0.00,1,0.21,0.04,0.17,N/A,0.17,-0.21,0.23,N/A,-0.01,0.06,0.04,0.01,0.23,-0.07,0.85,0.08,0.12,N/A,N/A,N/A,0.13,N/A
0.20,0.39,N/A,N/A,0.26,0.51,N/A,0.21,N/A,0.56,0.61,0.25,0.29,0.26,N/A,0.28,0.42,0.32,0.13,N/A,N/A,0.24,0.39,N/A,0.24,N/A,N/A,0.14,0.75,0.09,0.39,0.61,0.09,0.32,N/A,0.42,0.57,N/A,0.15,0.62,0.28,0.21,1,0.28,0.41,N/A,0.61,-0.00,0.30,N/A,0.34,0.29,0.62,0.50,0.42,0.16,0.23,0.53,0.24,N/A,N/A,N/A,0.06,N/A
0.14,0.25,N/A,N/A,0.11,0.36,N/A,0.06,N/A,0.32,0.39,0.15,0.43,0.02,N/A,0.34,0.13,0.09,0.02,N/A,N/A,0.34,0.09,N/A,0.04,N/A,N/A,0.07,0.48,-0.02,0.09,0.40,0.04,0.37,N/A,0.41,0.42,N/A,0.13,0.44,0.17,0.04,0.28,1,0.52,N/A,0.47,-0.01,0.14,N/A,0.50,0.01,0.44,0.52,0.28,0.06,0.03,0.26,0.16,N/A,N/A,N/A,-0.04,N/A
0.23,0.22,N/A,N/A,0.22,0.61,N/A,0.12,N/A,0.50,0.53,0.33,0.60,0.09,N/A,0.45,0.29,0.22,0.00,N/A,N/A,0.50,0.30,N/A,0.22,N/A,N/A,-0.03,0.75,0.08,0.30,0.56,0.16,0.49,N/A,0.61,0.69,N/A,0.07,0.52,0.30,0.17,0.41,0.52,1,N/A,0.78,-0.01,0.29,N/A,0.88,0.05,0.52,0.59,0.38,0.17,0.16,0.44,0.28,N/A,N/A,N/A,0.12,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.27,0.40,N/A,N/A,0.39,0.68,N/A,0.29,N/A,0.80,0.85,0.46,0.57,0.25,N/A,0.42,0.39,0.39,0.15,N/A,N/A,0.49,0.50,N/A,0.32,N/A,N/A,0.04,0.97,0.19,0.50,0.89,0.21,0.53,N/A,0.80,0.93,N/A,0.19,0.77,0.31,0.17,0.61,0.47,0.78,N/A,1,0.11,0.46,N/A,0.71,0.22,0.77,0.56,0.55,0.13,0.15,0.73,0.42,N/A,N/A,N/A,0.16,N/A
-0.02,-0.03,N/A,N/A,0.12,0.12,N/A,0.16,N/A,0.10,0.14,0.15,-0.05,0.02,N/A,-0.08,-0.01,0.01,0.18,N/A,N/A,-0.00,0.04,N/A,-0.06,N/A,N/A,0.08,0.09,0.12,0.04,0.13,0.07,-0.11,N/A,0.14,0.11,N/A,0.02,0.08,-0.12,-0.21,-0.00,-0.01,-0.01,N/A,0.11,1,0.11,N/A,-0.03,0.09,0.08,-0.01,0.13,0.16,-0.21,0.17,0.16,N/A,N/A,N/A,0.04,N/A
0.09,0.27,N/A,N/A,0.29,0.21,N/A,0.08,N/A,0.38,0.43,0.11,0.06,0.02,N/A,0.14,0.12,0.15,0.11,N/A,N/A,0.16,0.42,N/A,0.25,N/A,N/A,0.08,0.44,0.23,0.42,0.49,0.17,0.24,N/A,0.35,0.40,N/A,0.16,0.34,-0.02,0.23,0.30,0.14,0.29,N/A,0.46,0.11,1,N/A,0.19,0.14,0.34,0.10,0.49,-0.09,0.28,0.43,0.12,N/A,N/A,N/A,0.12,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.15,0.17,N/A,N/A,0.09,0.61,N/A,0.02,N/A,0.36,0.39,0.25,0.65,0.10,N/A,0.39,0.25,0.19,-0.09,N/A,N/A,0.48,0.19,N/A,0.19,N/A,N/A,-0.07,0.67,0.05,0.19,0.42,0.08,0.44,N/A,0.52,0.59,N/A,0.01,0.41,0.34,-0.01,0.34,0.50,0.88,N/A,0.71,-0.03,0.19,N/A,1,0.01,0.41,0.57,0.28,0.13,-0.02,0.33,0.18,N/A,N/A,N/A,0.10,N/A
0.03,0.05,N/A,N/A,0.05,0.14,N/A,0.17,N/A,0.22,0.22,0.12,0.07,0.11,N/A,0.18,0.16,0.05,0.10,N/A,N/A,0.10,0.04,N/A,0.18,N/A,N/A,-0.02,0.25,0.07,0.04,0.29,-0.09,0.09,N/A,0.10,0.25,N/A,0.02,0.23,0.09,0.06,0.29,0.01,0.05,N/A,0.22,0.09,0.14,N/A,0.01,1,0.23,0.04,0.01,0.02,0.02,0.17,0.19,N/A,N/A,N/A,-0.00,N/A
0.30,0.36,N/A,N/A,0.38,0.55,N/A,0.27,N/A,0.68,0.72,0.45,0.36,0.28,N/A,0.33,0.26,0.44,0.16,N/A,N/A,0.29,0.50,N/A,0.34,N/A,N/A,0.02,0.79,0.22,0.50,0.73,0.17,0.49,N/A,0.63,0.71,N/A,0.18,1.00,0.22,0.04,0.62,0.44,0.52,N/A,0.77,0.08,0.34,N/A,0.41,0.23,1,0.54,0.56,0.06,0.04,0.64,0.31,N/A,N/A,N/A,0.08,N/A
0.30,0.34,N/A,N/A,0.16,0.45,N/A,0.09,N/A,0.42,0.46,0.29,0.47,0.11,N/A,0.32,0.17,0.24,0.02,N/A,N/A,0.32,0.20,N/A,0.09,N/A,N/A,0.01,0.61,0.02,0.20,0.45,0.11,0.50,N/A,0.44,0.51,N/A,0.02,0.54,0.46,0.01,0.50,0.52,0.59,N/A,0.56,-0.01,0.10,N/A,0.57,0.04,0.54,1,0.28,0.21,0.00,0.34,0.16,N/A,N/A,N/A,0.05,N/A
