1,0.19,0.27,0.08,0.29,0.24,0.26,0.06,0.07,0.21,0.19,N/A,0.09,0.11
0.19,1,-0.15,0.07,0.10,-0.15,0.16,0.04,0.21,0.02,1.00,N/A,-0.14,-0.02
0.27,-0.15,1,0.01,0.04,0.24,0.09,-0.01,-0.01,0.05,-0.15,N/A,0.13,0.05
0.08,0.07,0.01,1,0.16,0.23,0.19,0.07,-0.03,0.15,0.07,N/A,-0.02,0.07
0.29,0.10,0.04,0.16,1,0.38,0.10,0.20,0.05,0.57,0.10,N/A,0.16,0.14
0.24,-0.15,0.24,0.23,0.38,1,0.10,0.35,-0.07,0.35,-0.15,N/A,0.12,0.03
0.26,0.16,0.09,0.19,0.10,0.10,1,0.11,0.04,0.23,0.16,N/A,0.18,0.06
0.06,0.04,-0.01,0.07,0.20,0.35,0.11,1,0.05,0.25,0.04,N/A,0.08,-0.03
0.07,0.21,-0.01,-0.03,0.05,-0.07,0.04,0.05,1,-0.02,0.21,N/A,-0.05,-0.02
0.21,0.02,0.05,0.15,0.57,0.35,0.23,0.25,-0.02,1,0.02,N/A,0.22,0.20
0.19,1.00,-0.15,0.07,0.10,-0.15,0.16,0.04,0.21,0.02,1,N/A,-0.14,-0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.09,-0.14,0.13,-0.02,0.16,0.12,0.18,0.08,-0.05,0.22,-0.14,N/A,1,0.02
0.11,-0.02,0.05,0.07,0.14,0.03,0.06,-0.03,-0.02,0.20,-0.02,N/A,0.02,1
