1,0.06,0.41,0.11,0.15,0.39,0.44,0.22,0.13,0.42,0.21
0.06,1,0.09,0.14,0.15,0.13,0.14,0.12,0.47,0.14,0.04
0.41,0.09,1,0.10,0.20,0.17,0.36,0.10,0.16,0.25,0.28
0.11,0.14,0.10,1,0.07,0.10,0.16,0.19,0.06,0.24,0.07
0.15,0.15,0.20,0.07,1,0.17,0.26,0.15,0.16,0.22,0.14
0.39,0.13,0.17,0.10,0.17,1,0.44,0.21,0.22,0.38,0.04
0.44,0.14,0.36,0.16,0.26,0.44,1,0.13,0.22,0.55,0.02
0.22,0.12,0.10,0.19,0.15,0.21,0.13,1,0.24,0.26,0.04
0.13,0.47,0.16,0.06,0.16,0.22,0.22,0.24,1,0.12,-0.01
0.42,0.14,0.25,0.24,0.22,0.38,0.55,0.26,0.12,1,0.11
0.21,0.04,0.28,0.07,0.14,0.04,0.02,0.04,-0.01,0.11,1
