1,0.02,0.19,-0.02,0.25,0.17,0.11,N/A,0.05,N/A,N/A,0.13,0.08,0.00,-0.01,0.11,-0.00,N/A,0.04,-0.01,N/A,0.94,0.08,0.06,0.08,0.20,0.23,N/A,0.16,0.17,0.18,0.08,0.03,0.02,0.08,0.05,0.73,0.03,-0.01,0.07
0.02,1,0.12,0.11,0.35,0.41,0.23,N/A,0.27,N/A,N/A,0.16,0.19,-0.03,0.18,0.15,0.02,N/A,0.21,0.15,N/A,-0.01,0.06,0.14,0.10,0.03,0.25,N/A,0.30,0.14,0.07,0.21,0.29,0.01,0.38,0.25,0.14,0.35,0.20,0.10
0.19,0.12,1,-0.03,0.02,0.15,0.10,N/A,0.16,N/A,N/A,0.11,0.13,-0.01,0.14,0.09,-0.01,N/A,0.08,0.04,N/A,0.13,0.02,0.08,0.10,0.19,0.10,N/A,0.29,0.17,0.26,-0.06,-0.18,0.10,0.11,0.10,0.11,0.09,0.18,-0.02
-0.02,0.11,-0.03,1,0.19,0.27,0.36,N/A,0.05,N/A,N/A,0.17,0.06,-0.03,0.03,-0.04,-0.05,N/A,0.35,0.06,N/A,0.01,-0.05,0.31,0.27,-0.06,0.30,N/A,0.06,-0.01,0.09,0.31,0.08,0.08,0.01,0.06,0.15,0.05,0.05,-0.16
0.25,0.35,0.02,0.19,1,0.44,0.40,N/A,0.11,N/A,N/A,0.53,0.27,0.00,0.26,0.28,-0.06,N/A,0.33,0.21,N/A,0.16,0.23,0.35,0.22,0.26,0.29,N/A,0.43,0.25,0.32,0.38,0.21,0.14,0.29,0.14,0.34,0.06,0.12,-0.04
0.17,0.41,0.15,0.27,0.44,1,0.61,N/A,0.21,N/A,N/A,0.44,0.37,0.05,0.15,0.43,-0.04,N/A,0.47,0.31,N/A,0.14,0.19,0.34,0.39,0.18,0.41,N/A,0.35,0.32,0.36,0.27,0.12,0.15,0.28,0.16,0.39,0.09,0.18,0.19
0.11,0.23,0.10,0.36,0.40,0.61,1,N/A,0.22,N/A,N/A,0.49,0.33,0.00,0.11,0.50,0.03,N/A,0.46,0.30,N/A,0.11,0.03,0.47,0.57,0.16,0.57,N/A,0.47,0.27,0.43,0.29,0.04,0.12,0.18,0.18,0.36,0.16,0.15,-0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,0.27,0.16,0.05,0.11,0.21,0.22,N/A,1,N/A,N/A,0.22,0.45,0.08,0.10,0.19,0.01,N/A,0.26,0.17,N/A,0.08,0.14,0.22,0.21,-0.02,0.15,N/A,0.30,0.24,0.07,0.06,0.09,0.15,0.00,0.23,0.17,0.30,0.28,0.18
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
