1,0.16,0.18,0.10,0.10,0.07,0.29
0.16,1,0.45,0.45,0.42,0.06,0.47
0.18,0.45,1,0.32,0.39,0.18,0.47
0.10,0.45,0.32,1,0.30,0.03,0.39
0.10,0.42,0.39,0.30,1,0.01,0.36
0.07,0.06,0.18,0.03,0.01,1,0.06
0.29,0.47,0.47,0.39,0.36,0.06,1
