1,0.28,0.09,N/A,N/A,0.28,0.03,0.18,0.31,0.15,0.09,0.22,0.23,0.34,0.55,0.11,0.22,0.46,N/A,0.18,N/A,N/A,N/A,N/A,N/A,0.04,0.01,0.55,0.44
0.28,1,0.15,N/A,N/A,0.23,0.20,0.17,0.07,0.11,0.38,0.12,0.30,0.16,0.30,0.05,0.19,0.16,N/A,0.05,N/A,N/A,N/A,N/A,N/A,0.49,-0.02,0.30,0.30
0.09,0.15,1,N/A,N/A,0.08,0.30,0.18,0.04,0.16,0.33,0.11,0.17,0.07,0.17,0.16,0.06,0.05,N/A,0.04,N/A,N/A,N/A,N/A,N/A,0.53,0.13,0.17,0.25
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.28,0.23,0.08,N/A,N/A,1,0.33,0.13,0.36,0.11,0.07,0.26,0.23,0.19,0.44,0.18,0.49,0.39,N/A,0.16,N/A,N/A,N/A,N/A,N/A,0.02,0.01,0.44,0.41
0.03,0.20,0.30,N/A,N/A,0.33,1,0.06,0.15,0.07,0.21,0.02,0.25,0.06,0.28,0.15,0.24,-0.00,N/A,0.01,N/A,N/A,N/A,N/A,N/A,0.07,0.14,0.28,0.32
0.18,0.17,0.18,N/A,N/A,0.13,0.06,1,0.13,0.37,0.25,0.24,0.30,0.05,0.30,0.47,0.08,0.10,N/A,0.09,N/A,N/A,N/A,N/A,N/A,0.11,0.10,0.30,0.40
0.31,0.07,0.04,N/A,N/A,0.36,0.15,0.13,1,0.26,0.07,0.18,0.27,0.09,0.41,0.10,0.13,0.15,N/A,0.16,N/A,N/A,N/A,N/A,N/A,0.02,0.02,0.41,0.41
0.15,0.11,0.16,N/A,N/A,0.11,0.07,0.37,0.26,1,0.14,0.25,0.22,0.05,0.33,0.43,0.04,0.04,N/A,0.27,N/A,N/A,N/A,N/A,N/A,-0.00,0.25,0.33,0.46
