1,-0.00,0.12,-0.02,0.01,0.22,0.11,0.23,0.12,0.32,-0.00,0.14,0.09
-0.00,1,0.06,0.07,0.12,0.26,-0.07,0.28,0.12,0.16,0.09,-0.01,0.21
0.12,0.06,1,0.01,0.07,0.22,0.18,0.22,0.12,0.18,0.01,0.10,0.15
-0.02,0.07,0.01,1,0.12,0.20,0.03,0.18,0.04,0.05,-0.04,0.02,0.05
0.01,0.12,0.07,0.12,1,0.32,0.36,0.30,0.11,0.13,0.25,0.06,0.34
0.22,0.26,0.22,0.20,0.32,1,0.47,0.93,0.27,0.62,0.28,0.37,0.47
0.11,-0.07,0.18,0.03,0.36,0.47,1,0.49,0.17,0.30,0.24,0.27,0.24
0.23,0.28,0.22,0.18,0.30,0.93,0.49,1,0.31,0.53,0.30,0.39,0.42
0.12,0.12,0.12,0.04,0.11,0.27,0.17,0.31,1,0.13,0.35,0.06,0.20
0.32,0.16,0.18,0.05,0.13,0.62,0.30,0.53,0.13,1,0.15,0.29,0.48
-0.00,0.09,0.01,-0.04,0.25,0.28,0.24,0.30,0.35,0.15,1,0.16,0.26
0.14,-0.01,0.10,0.02,0.06,0.37,0.27,0.39,0.06,0.29,0.16,1,0.21
0.09,0.21,0.15,0.05,0.34,0.47,0.24,0.42,0.20,0.48,0.26,0.21,1
