1,0.38,0.33,N/A,0.03,0.00,0.08,0.28,N/A,0.21,0.12,N/A,N/A,0.24,0.14,0.16,N/A,0.24,0.28,0.08,0.13,0.40,0.20,0.17,N/A,0.04,N/A,0.19,0.00,-0.03,0.18,0.28,0.40,0.25
0.38,1,0.23,N/A,0.19,0.25,0.22,0.23,N/A,0.25,0.24,N/A,N/A,0.33,0.45,0.11,N/A,0.45,0.33,-0.04,0.40,0.55,0.34,0.31,N/A,0.18,N/A,0.43,0.24,-0.05,0.19,0.32,0.22,0.32
0.33,0.23,1,N/A,0.12,0.05,0.17,0.27,N/A,0.16,0.16,N/A,N/A,0.30,0.14,0.08,N/A,0.16,0.24,-0.06,0.14,0.26,0.19,0.10,N/A,0.03,N/A,0.27,0.18,0.08,0.05,0.19,0.13,0.12
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,0.19,0.12,N/A,1,0.27,0.07,0.06,N/A,0.19,0.47,N/A,N/A,0.01,0.08,0.02,N/A,0.16,0.12,0.00,0.08,0.25,0.13,0.26,N/A,0.08,N/A,0.31,0.05,0.09,0.15,0.21,0.07,0.02
0.00,0.25,0.05,N/A,0.27,1,0.16,0.21,N/A,0.23,0.25,N/A,N/A,0.32,0.29,0.09,N/A,0.28,0.16,0.12,0.18,0.46,0.25,0.17,N/A,0.25,N/A,0.13,0.02,0.01,0.25,0.25,0.14,0.04
0.08,0.22,0.17,N/A,0.07,0.16,1,0.16,N/A,0.19,0.11,N/A,N/A,0.16,0.39,0.10,N/A,0.21,0.14,0.04,0.24,0.28,0.16,0.06,N/A,0.03,N/A,0.38,0.04,0.24,0.10,0.16,0.15,0.21
0.28,0.23,0.27,N/A,0.06,0.21,0.16,1,N/A,0.14,0.05,N/A,N/A,0.25,0.22,0.11,N/A,0.17,0.21,-0.02,0.19,0.42,0.33,0.14,N/A,0.14,N/A,0.28,0.01,0.07,0.15,0.23,0.39,0.31
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.21,0.25,0.16,N/A,0.19,0.23,0.19,0.14,N/A,1,0.12,N/A,N/A,0.23,0.40,0.12,N/A,0.31,0.10,0.18,0.20,0.38,0.27,0.20,N/A,0.05,N/A,0.41,0.10,0.24,0.11,0.12,0.25,0.25
