1,N/A,0.10,0.13,N/A,N/A,-0.00,0.05,0.37,N/A,0.17,N/A,0.25,-0.05,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.10,N/A,1,0.21,N/A,N/A,0.19,0.15,0.30,N/A,0.19,N/A,0.08,0.17,N/A
0.13,N/A,0.21,1,N/A,N/A,0.02,0.45,0.13,N/A,0.02,N/A,0.20,0.05,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.00,N/A,0.19,0.02,N/A,N/A,1,0.20,0.22,N/A,0.18,N/A,0.05,0.23,N/A
0.05,N/A,0.15,0.45,N/A,N/A,0.20,1,0.10,N/A,0.16,N/A,0.21,0.09,N/A
0.37,N/A,0.30,0.13,N/A,N/A,0.22,0.10,1,N/A,0.18,N/A,0.21,0.04,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.17,N/A,0.19,0.02,N/A,N/A,0.18,0.16,0.18,N/A,1,N/A,0.12,0.18,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.25,N/A,0.08,0.20,N/A,N/A,0.05,0.21,0.21,N/A,0.12,N/A,1,0.07,N/A
-0.05,N/A,0.17,0.05,N/A,N/A,0.23,0.09,0.04,N/A,0.18,N/A,0.07,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
