1,0.19,0.06,0.06,0.11,0.08,0.03,0.07,0.11,0.18
0.19,1,0.27,0.54,0.50,0.39,0.46,0.54,0.43,0.80
0.06,0.27,1,0.28,0.28,0.29,0.05,0.08,0.12,0.14
0.06,0.54,0.28,1,0.43,0.33,0.44,0.30,0.36,0.37
0.11,0.50,0.28,0.43,1,0.39,0.30,0.29,0.30,0.40
0.08,0.39,0.29,0.33,0.39,1,0.29,0.33,0.10,0.26
0.03,0.46,0.05,0.44,0.30,0.29,1,0.52,0.08,0.24
0.07,0.54,0.08,0.30,0.29,0.33,0.52,1,0.12,0.33
0.11,0.43,0.12,0.36,0.30,0.10,0.08,0.12,1,0.41
0.18,0.80,0.14,0.37,0.40,0.26,0.24,0.33,0.41,1
