1,0.16,0.06,0.08,0.05,0.03,N/A,0.07,0.07,0.12,0.16,0.19,0.07,0.03,0.07,0.04,-0.00,0.16,0.10,-0.02,0.21,0.08,-0.00,0.04,-0.01,-0.00,0.04,0.12,0.10,N/A,-0.02,0.09,0.09
0.16,1,0.05,0.16,0.08,0.17,N/A,0.50,-0.01,0.35,0.38,0.13,0.16,0.04,0.17,0.47,0.11,0.21,0.10,0.10,0.50,0.21,0.07,0.34,0.22,0.28,0.09,0.37,0.19,N/A,0.17,0.15,0.41
0.06,0.05,1,-0.01,0.03,0.00,N/A,-0.00,0.03,-0.01,0.08,0.01,0.07,0.01,0.04,0.02,-0.02,0.04,0.13,0.08,0.17,0.09,0.07,0.06,0.00,0.00,-0.04,0.04,0.11,N/A,-0.03,0.06,0.03
0.08,0.16,-0.01,1,0.53,0.06,N/A,0.09,0.19,0.23,0.29,0.26,0.06,0.35,0.27,0.21,0.08,0.50,0.16,0.07,0.18,0.13,0.13,0.20,0.11,0.42,0.11,0.06,0.33,N/A,0.03,0.58,0.20
0.05,0.08,0.03,0.53,1,0.14,N/A,0.01,0.06,0.14,0.04,0.25,-0.05,0.63,0.55,0.09,0.05,0.75,0.07,0.05,0.04,0.06,0.19,0.05,-0.06,0.36,0.06,-0.06,0.22,N/A,0.02,0.43,0.17
0.03,0.17,0.00,0.06,0.14,1,N/A,0.33,0.02,0.11,0.27,0.05,0.29,0.52,0.17,0.18,-0.06,0.17,0.06,0.01,0.25,0.19,0.20,0.06,0.17,0.13,0.06,0.15,0.10,N/A,-0.01,0.05,0.37
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,0.50,-0.00,0.09,0.01,0.33,N/A,1,0.18,0.13,0.49,0.16,0.12,0.11,0.15,0.16,0.09,0.17,0.09,0.12,0.47,0.16,0.03,0.41,0.23,0.16,-0.06,0.39,0.14,N/A,0.09,0.14,0.58
0.07,-0.01,0.03,0.19,0.06,0.02,N/A,0.18,1,0.04,0.10,0.16,0.04,0.06,0.13,-0.03,0.01,0.12,-0.04,-0.00,0.09,0.01,-0.05,0.21,-0.05,0.11,-0.05,-0.09,0.04,N/A,0.10,0.05,0.04
0.12,0.35,-0.01,0.23,0.14,0.11,N/A,0.13,0.04,1,0.28,0.11,0.21,0.14,0.22,0.15,0.01,0.22,0.20,0.22,0.22,0.16,0.09,0.07,0.11,0.22,0.16,0.08,0.20,N/A,0.02,0.16,0.27
0.16,0.38,0.08,0.29,0.04,0.27,N/A,0.49,0.10,0.28,1,0.10,0.20,0.01,0.14,0.24,0.15,0.26,0.18,-0.01,0.57,0.28,0.01,0.38,0.28,0.17,0.07,0.55,0.42,N/A,0.16,0.22,0.55
0.19,0.13,0.01,0.26,0.25,0.05,N/A,0.16,0.16,0.11,0.10,1,0.11,0.27,0.12,0.07,-0.05,0.34,0.09,0.05,0.10,-0.03,-0.05,-0.08,-0.11,0.31,-0.15,0.12,0.11,N/A,0.08,0.20,0.24
0.07,0.16,0.07,0.06,-0.05,0.29,N/A,0.12,0.04,0.21,0.20,0.11,1,-0.01,0.05,0.07,-0.03,0.11,0.01,0.03,0.19,0.23,-0.03,0.04,0.03,0.19,-0.09,0.18,0.16,N/A,0.11,0.00,0.26
0.03,0.04,0.01,0.35,0.63,0.52,N/A,0.11,0.06,0.14,0.01,0.27,-0.01,1,0.35,0.09,0.03,0.49,0.06,0.06,-0.00,0.16,0.14,-0.06,0.00,0.25,0.06,-0.04,0.16,N/A,-0.02,0.32,0.31
