1,0.39,0.40,0.31,0.23,0.22,N/A,0.36,0.38,0.13,0.34,0.30,0.14,N/A,0.24,0.10,0.34
0.39,1,0.15,0.31,0.08,0.01,N/A,0.28,0.15,-0.01,0.20,0.21,0.18,N/A,0.13,0.14,0.21
0.40,0.15,1,0.36,0.40,0.31,N/A,0.07,0.25,0.08,0.42,-0.02,0.08,N/A,0.33,0.11,0.07
0.31,0.31,0.36,1,0.61,0.28,N/A,0.23,0.21,0.21,0.44,0.06,0.08,N/A,0.09,0.26,0.10
0.23,0.08,0.40,0.61,1,0.40,N/A,0.08,0.14,0.16,0.31,-0.01,0.04,N/A,0.12,0.07,0.05
0.22,0.01,0.31,0.28,0.40,1,N/A,0.03,0.23,0.13,0.17,0.14,0.07,N/A,0.00,0.14,0.06
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.36,0.28,0.07,0.23,0.08,0.03,N/A,1,0.23,0.11,0.02,0.09,0.11,N/A,0.06,0.18,0.05
0.38,0.15,0.25,0.21,0.14,0.23,N/A,0.23,1,0.31,0.26,0.22,0.19,N/A,0.23,0.19,0.32
0.13,-0.01,0.08,0.21,0.16,0.13,N/A,0.11,0.31,1,0.17,0.19,-0.05,N/A,0.07,0.14,0.22
0.34,0.20,0.42,0.44,0.31,0.17,N/A,0.02,0.26,0.17,1,0.20,0.12,N/A,0.32,0.18,0.09
0.30,0.21,-0.02,0.06,-0.01,0.14,N/A,0.09,0.22,0.19,0.20,1,0.18,N/A,0.05,0.19,0.02
0.14,0.18,0.08,0.08,0.04,0.07,N/A,0.11,0.19,-0.05,0.12,0.18,1,N/A,0.11,0.02,-0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.24,0.13,0.33,0.09,0.12,0.00,N/A,0.06,0.23,0.07,0.32,0.05,0.11,N/A,1,0.09,0.14
0.10,0.14,0.11,0.26,0.07,0.14,N/A,0.18,0.19,0.14,0.18,0.19,0.02,N/A,0.09,1,0.12
0.34,0.21,0.07,0.10,0.05,0.06,N/A,0.05,0.32,0.22,0.09,0.02,-0.08,N/A,0.14,0.12,1
