1,N/A,0.04,0.12,0.14,0.25,0.06,0.17,0.00,N/A,0.05,N/A,0.02,0.09,0.15,0.07,-0.01,0.08,0.02,-0.03,-0.00,N/A,0.05,N/A,N/A,N/A,0.08,0.07,N/A,N/A,0.07,0.03,0.18,0.08,0.03,0.08,0.05,N/A,0.73,-0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,N/A,1,0.29,0.31,0.37,0.23,0.48,0.38,N/A,0.20,N/A,0.20,0.10,0.30,0.25,0.24,0.17,0.33,0.04,-0.03,N/A,0.09,N/A,N/A,N/A,0.19,0.33,N/A,N/A,0.31,0.25,0.33,0.17,0.24,0.26,0.08,N/A,0.21,0.10
0.12,N/A,0.29,1,0.39,0.43,0.22,0.51,0.37,N/A,0.29,N/A,0.19,0.36,0.11,0.03,0.24,0.52,0.42,0.20,-0.05,N/A,0.04,N/A,N/A,N/A,0.09,0.49,N/A,N/A,0.38,0.14,0.39,0.19,0.35,0.25,0.09,N/A,0.32,0.18
0.14,N/A,0.31,0.39,1,0.36,0.11,0.41,0.25,N/A,0.24,N/A,0.25,0.20,0.20,0.05,0.01,0.17,0.39,0.14,-0.08,N/A,0.13,N/A,N/A,N/A,0.07,0.23,N/A,N/A,0.39,0.09,0.25,0.33,0.05,0.15,0.23,N/A,0.22,0.19
0.25,N/A,0.37,0.43,0.36,1,0.07,0.44,0.16,N/A,0.11,N/A,0.20,0.20,0.17,0.17,0.04,0.35,0.34,0.08,-0.06,N/A,-0.05,N/A,N/A,N/A,0.23,0.37,N/A,N/A,0.31,0.16,0.32,0.38,0.09,0.27,0.14,N/A,0.34,0.12
0.06,N/A,0.23,0.22,0.11,0.07,1,0.27,0.23,N/A,0.16,N/A,0.04,0.12,0.22,0.05,0.13,0.09,0.17,0.24,-0.06,N/A,-0.04,N/A,N/A,N/A,0.19,0.18,N/A,N/A,0.04,0.08,0.10,0.22,0.18,0.10,0.20,N/A,0.13,0.16
0.17,N/A,0.48,0.51,0.41,0.44,0.27,1,0.43,N/A,0.21,N/A,0.18,0.33,0.27,0.16,0.20,0.49,0.49,0.21,-0.04,N/A,0.06,N/A,N/A,N/A,0.19,0.50,N/A,N/A,0.38,0.09,0.36,0.27,0.25,0.37,0.16,N/A,0.39,0.18
0.00,N/A,0.38,0.37,0.25,0.16,0.23,0.43,1,N/A,0.12,N/A,0.11,0.23,0.32,0.01,0.37,0.15,0.26,0.23,-0.06,N/A,0.00,N/A,N/A,N/A,0.15,0.36,N/A,N/A,0.20,0.18,0.16,0.02,0.46,0.18,0.10,N/A,0.21,0.24
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,N/A,0.20,0.29,0.24,0.11,0.16,0.21,0.12,N/A,1,N/A,0.02,0.24,0.09,0.11,0.10,0.14,0.26,0.01,0.01,N/A,0.05,N/A,N/A,N/A,0.14,0.17,N/A,N/A,0.08,0.08,0.07,0.06,0.16,0.45,0.23,N/A,0.17,0.28
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,N/A,0.20,0.19,0.25,0.20,0.04,0.18,0.11,N/A,0.02,N/A,1,0.09,0.03,0.04,0.27,0.23,0.10,0.06,-0.01,N/A,0.02,N/A,N/A,N/A,0.09,0.14,N/A,N/A,0.26,0.15,0.10,0.14,0.18,0.07,0.02,N/A,0.13,0.02
0.09,N/A,0.10,0.36,0.20,0.20,0.12,0.33,0.23,N/A,0.24,N/A,0.09,1,0.20,0.07,0.06,0.35,0.33,0.02,0.04,N/A,0.08,N/A,N/A,N/A,0.09,0.31,N/A,N/A,0.23,0.12,0.28,0.18,0.04,0.28,0.31,N/A,0.20,0.21
