1,N/A,0.43,0.21,N/A,0.40,N/A,N/A,0.37,0.42,0.45,N/A,0.24,0.18,0.39,0.18,0.34,0.15,0.27,0.09,0.30,0.25,N/A,0.49,0.28,0.22,0.18,0.01,0.34,N/A,0.06,0.32,0.41,0.08,0.32,0.20,0.30,0.27
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.43,N/A,1,0.34,N/A,0.29,N/A,N/A,0.22,0.15,0.37,N/A,0.22,0.23,0.30,0.16,0.16,0.16,0.16,0.08,0.13,0.28,N/A,0.18,0.09,0.14,0.16,-0.02,0.26,N/A,0.05,0.32,0.23,0.02,0.12,0.20,0.02,0.20
0.21,N/A,0.34,1,N/A,0.09,N/A,N/A,0.21,0.06,0.20,N/A,0.24,0.06,0.26,0.08,0.11,0.24,0.13,0.16,0.27,0.08,N/A,0.18,0.12,0.38,0.10,0.02,0.15,N/A,0.08,0.08,0.27,-0.05,0.06,0.19,0.09,0.16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.40,N/A,0.29,0.09,N/A,1,N/A,N/A,0.29,0.50,0.27,N/A,0.50,0.09,0.28,0.01,0.20,0.14,0.45,0.05,0.27,0.27,N/A,0.17,0.24,0.02,0.12,-0.02,0.23,N/A,0.02,0.23,0.29,0.16,0.24,0.03,0.06,0.21
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.37,N/A,0.22,0.21,N/A,0.29,N/A,N/A,1,0.22,0.25,N/A,0.13,0.09,0.15,0.18,0.26,0.18,0.22,-0.06,0.26,0.26,N/A,0.36,0.04,0.24,0.10,-0.02,0.12,N/A,0.14,0.06,0.32,0.10,0.22,0.16,0.13,0.10
0.42,N/A,0.15,0.06,N/A,0.50,N/A,N/A,0.22,1,0.09,N/A,0.36,0.04,0.27,0.11,0.22,0.12,0.24,0.25,0.08,0.28,N/A,0.19,0.19,0.01,0.07,0.01,0.25,N/A,-0.08,0.15,0.17,0.13,0.20,-0.01,0.08,0.04
0.45,N/A,0.37,0.20,N/A,0.27,N/A,N/A,0.25,0.09,1,N/A,0.21,0.08,0.23,0.19,0.21,0.17,0.35,0.04,0.37,0.11,N/A,0.34,0.19,0.16,0.10,0.00,0.12,N/A,0.11,0.24,0.22,0.06,0.09,0.11,0.15,0.25
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.24,N/A,0.22,0.24,N/A,0.50,N/A,N/A,0.13,0.36,0.21,N/A,1,0.08,0.30,-0.06,0.23,0.18,0.50,0.15,0.29,0.16,N/A,0.21,0.25,0.17,0.16,0.01,0.27,N/A,0.12,0.20,0.28,0.20,0.00,0.13,0.14,0.28
0.18,N/A,0.23,0.06,N/A,0.09,N/A,N/A,0.09,0.04,0.08,N/A,0.08,1,0.24,0.18,0.27,0.31,0.14,-0.01,0.04,0.22,N/A,0.01,0.11,0.10,0.50,0.00,0.41,N/A,0.25,0.14,0.20,-0.04,0.01,0.14,0.10,0.12
0.39,N/A,0.30,0.26,N/A,0.28,N/A,N/A,0.15,0.27,0.23,N/A,0.30,0.24,1,-0.05,0.39,0.22,0.20,0.23,0.25,0.44,N/A,0.21,0.16,0.15,0.18,0.03,0.36,N/A,0.11,0.37,0.40,0.21,0.15,0.20,0.28,0.22
