1,0.37,0.21,0.35,0.15,0.28,0.29,0.61,0.45,0.56,0.35,0.14
0.37,1,0.19,0.47,0.43,0.21,0.22,0.56,0.52,0.57,0.46,0.28
0.21,0.19,1,0.29,0.12,0.38,0.35,0.38,0.40,0.29,0.31,0.24
0.35,0.47,0.29,1,0.29,0.15,0.10,0.53,0.95,0.50,0.49,0.07
0.15,0.43,0.12,0.29,1,0.09,0.12,0.30,0.30,0.30,0.36,0.32
0.28,0.21,0.38,0.15,0.09,1,0.32,0.48,0.30,0.38,0.31,0.15
0.29,0.22,0.35,0.10,0.12,0.32,1,0.51,0.25,0.40,0.35,0.27
0.61,0.56,0.38,0.53,0.30,0.48,0.51,1,0.73,0.91,0.59,0.31
0.45,0.52,0.40,0.95,0.30,0.30,0.25,0.73,1,0.64,0.58,0.15
0.56,0.57,0.29,0.50,0.30,0.38,0.40,0.91,0.64,1,0.53,0.27
0.35,0.46,0.31,0.49,0.36,0.31,0.35,0.59,0.58,0.53,1,0.31
0.14,0.28,0.24,0.07,0.32,0.15,0.27,0.31,0.15,0.27,0.31,1
