1,0.26,0.12,0.22,0.17,0.20,0.00,-0.05,0.10,0.22,0.37,0.11,0.18,0.22,0.05,0.22,0.14
0.26,1,0.80,0.78,0.74,0.84,0.17,0.27,0.41,0.77,0.26,0.76,0.85,0.73,0.61,0.61,0.44
0.12,0.80,1,0.68,0.75,0.85,0.17,0.30,0.44,0.80,0.16,0.76,0.88,0.61,0.91,0.70,0.39
0.22,0.78,0.68,1,0.73,0.81,0.27,0.22,0.34,0.66,0.34,0.70,0.83,0.96,0.48,0.57,0.39
0.17,0.74,0.75,0.73,1,0.79,0.22,0.25,0.34,0.71,0.18,0.69,0.79,0.67,0.62,0.61,0.35
0.20,0.84,0.85,0.81,0.79,1,0.20,0.27,0.45,0.75,0.22,0.77,0.87,0.76,0.70,0.58,0.43
0.00,0.17,0.17,0.27,0.22,0.20,1,0.01,-0.02,0.24,0.20,0.16,0.28,0.24,0.11,0.08,-0.03
-0.05,0.27,0.30,0.22,0.25,0.27,0.01,1,0.08,0.20,-0.04,0.21,0.30,0.19,0.27,0.11,0.01
0.10,0.41,0.44,0.34,0.34,0.45,-0.02,0.08,1,0.29,0.15,0.44,0.37,0.34,0.26,0.29,0.34
0.22,0.77,0.80,0.66,0.71,0.75,0.24,0.20,0.29,1,0.24,0.68,0.82,0.61,0.71,0.58,0.29
0.37,0.26,0.16,0.34,0.18,0.22,0.20,-0.04,0.15,0.24,1,0.24,0.24,0.36,0.02,0.07,-0.13
0.11,0.76,0.76,0.70,0.69,0.77,0.16,0.21,0.44,0.68,0.24,1,0.77,0.71,0.54,0.49,0.31
0.18,0.85,0.88,0.83,0.79,0.87,0.28,0.30,0.37,0.82,0.24,0.77,1,0.80,0.74,0.64,0.40
0.22,0.73,0.61,0.96,0.67,0.76,0.24,0.19,0.34,0.61,0.36,0.71,0.80,1,0.40,0.44,0.36
0.05,0.61,0.91,0.48,0.62,0.70,0.11,0.27,0.26,0.71,0.02,0.54,0.74,0.40,1,0.67,0.31
0.22,0.61,0.70,0.57,0.61,0.58,0.08,0.11,0.29,0.58,0.07,0.49,0.64,0.44,0.67,1,0.41
0.14,0.44,0.39,0.39,0.35,0.43,-0.03,0.01,0.34,0.29,-0.13,0.31,0.40,0.36,0.31,0.41,1
