1,0.26,0.13,0.19,0.06,0.19,0.00,0.35,0.18,0.14,0.16,0.15,0.33,0.23,0.22,0.21,0.13,0.32,0.08,0.24,0.12,0.19,0.02,0.38,0.10,0.07
0.26,1,0.40,0.21,0.44,0.16,0.18,0.43,0.17,0.17,0.11,0.34,0.23,0.21,0.14,0.23,0.25,0.51,0.16,0.36,0.34,0.17,0.08,0.03,0.25,0.35
0.13,0.40,1,0.17,0.53,0.09,0.15,0.32,0.32,0.29,0.22,0.29,0.41,0.25,0.17,0.34,0.13,0.38,0.09,0.23,0.37,0.34,0.25,0.26,0.41,0.45
0.19,0.21,0.17,1,0.10,-0.07,-0.10,0.17,0.16,0.18,0.09,0.02,-0.03,0.38,-0.03,0.24,0.02,0.17,0.07,0.06,0.10,0.19,0.06,0.31,0.16,0.16
0.06,0.44,0.53,0.10,1,0.06,0.17,0.33,0.09,0.06,0.12,0.16,0.14,0.14,0.39,0.34,0.12,0.34,0.13,0.16,0.60,0.22,0.23,0.18,0.23,0.30
0.19,0.16,0.09,-0.07,0.06,1,0.12,0.12,0.31,0.28,0.19,0.24,0.02,0.13,0.01,0.04,0.06,0.20,0.11,0.18,0.17,0.12,0.01,-0.05,0.05,0.24
0.00,0.18,0.15,-0.10,0.17,0.12,1,0.20,0.11,0.07,0.13,0.13,0.16,0.11,0.13,0.06,0.02,0.28,0.08,0.11,0.11,0.04,0.08,-0.01,0.27,0.26
0.35,0.43,0.32,0.17,0.33,0.12,0.20,1,0.20,0.15,0.19,0.34,0.33,0.32,0.18,0.13,0.08,0.51,0.05,0.30,0.20,0.30,0.10,0.35,0.26,0.23
0.18,0.17,0.32,0.16,0.09,0.31,0.11,0.20,1,0.98,0.38,0.39,0.23,0.40,0.13,0.15,0.03,0.23,0.02,0.18,0.24,0.38,0.10,0.04,0.09,0.58
0.14,0.17,0.29,0.18,0.06,0.28,0.07,0.15,0.98,1,0.39,0.39,0.23,0.39,0.11,0.17,0.01,0.20,0.02,0.18,0.19,0.38,0.11,0.04,0.05,0.59
0.16,0.11,0.22,0.09,0.12,0.19,0.13,0.19,0.38,0.39,1,0.33,0.25,0.19,0.16,0.20,0.11,0.21,0.08,0.18,0.08,0.23,0.07,0.13,0.16,0.25
0.15,0.34,0.29,0.02,0.16,0.24,0.13,0.34,0.39,0.39,0.33,1,0.28,0.36,0.17,0.25,0.19,0.27,0.12,0.32,0.17,0.23,0.13,0.06,0.07,0.60
0.33,0.23,0.41,-0.03,0.14,0.02,0.16,0.33,0.23,0.23,0.25,0.28,1,0.26,0.20,0.33,0.04,0.22,0.28,0.27,0.09,0.26,0.29,0.17,0.34,0.26
0.23,0.21,0.25,0.38,0.14,0.13,0.11,0.32,0.40,0.39,0.19,0.36,0.26,1,0.09,0.12,0.08,0.19,0.09,0.23,0.17,0.29,0.12,0.07,0.01,0.37
0.22,0.14,0.17,-0.03,0.39,0.01,0.13,0.18,0.13,0.11,0.16,0.17,0.20,0.09,1,0.25,0.21,0.16,0.09,0.11,0.38,0.09,0.28,0.18,0.13,0.26
0.21,0.23,0.34,0.24,0.34,0.04,0.06,0.13,0.15,0.17,0.20,0.25,0.33,0.12,0.25,1,0.12,0.22,0.27,0.15,0.24,0.24,0.46,0.20,0.25,0.14
0.13,0.25,0.13,0.02,0.12,0.06,0.02,0.08,0.03,0.01,0.11,0.19,0.04,0.08,0.21,0.12,1,0.05,0.06,0.09,0.00,0.08,0.09,0.10,0.04,0.08
0.32,0.51,0.38,0.17,0.34,0.20,0.28,0.51,0.23,0.20,0.21,0.27,0.22,0.19,0.16,0.22,0.05,1,0.13,0.37,0.38,0.17,0.14,0.27,0.36,0.32
0.08,0.16,0.09,0.07,0.13,0.11,0.08,0.05,0.02,0.02,0.08,0.12,0.28,0.09,0.09,0.27,0.06,0.13,1,0.14,0.06,0.04,0.09,0.02,0.18,0.11
0.24,0.36,0.23,0.06,0.16,0.18,0.11,0.30,0.18,0.18,0.18,0.32,0.27,0.23,0.11,0.15,0.09,0.37,0.14,1,0.17,-0.01,0.00,-0.01,0.23,0.17
0.12,0.34,0.37,0.10,0.60,0.17,0.11,0.20,0.24,0.19,0.08,0.17,0.09,0.17,0.38,0.24,0.00,0.38,0.06,0.17,1,0.24,0.23,0.12,0.30,0.44
0.19,0.17,0.34,0.19,0.22,0.12,0.04,0.30,0.38,0.38,0.23,0.23,0.26,0.29,0.09,0.24,0.08,0.17,0.04,-0.01,0.24,1,0.26,0.15,0.16,0.41
0.02,0.08,0.25,0.06,0.23,0.01,0.08,0.10,0.10,0.11,0.07,0.13,0.29,0.12,0.28,0.46,0.09,0.14,0.09,0.00,0.23,0.26,1,-0.01,0.27,0.15
0.38,0.03,0.26,0.31,0.18,-0.05,-0.01,0.35,0.04,0.04,0.13,0.06,0.17,0.07,0.18,0.20,0.10,0.27,0.02,-0.01,0.12,0.15,-0.01,1,0.18,0.11
0.10,0.25,0.41,0.16,0.23,0.05,0.27,0.26,0.09,0.05,0.16,0.07,0.34,0.01,0.13,0.25,0.04,0.36,0.18,0.23,0.30,0.16,0.27,0.18,1,0.17
0.07,0.35,0.45,0.16,0.30,0.24,0.26,0.23,0.58,0.59,0.25,0.60,0.26,0.37,0.26,0.14,0.08,0.32,0.11,0.17,0.44,0.41,0.15,0.11,0.17,1
