N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,0.07,N/A,-0.04,N/A,N/A,0.04,-0.00,N/A,-0.05,0.04,N/A,-0.04,N/A,0.06,0.22,-0.05,0.05,-0.00,-0.01,N/A
N/A,0.07,1,N/A,0.09,N/A,N/A,0.20,0.17,N/A,0.32,0.20,N/A,0.08,N/A,0.07,0.09,0.08,0.25,0.27,0.02,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,-0.04,0.09,N/A,1,N/A,N/A,0.76,0.15,N/A,0.49,0.13,N/A,0.17,N/A,0.04,0.05,0.09,0.51,0.47,0.04,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.04,0.20,N/A,0.76,N/A,N/A,1,0.11,N/A,0.51,0.24,N/A,0.32,N/A,0.02,0.02,0.05,0.54,0.51,0.04,N/A
N/A,-0.00,0.17,N/A,0.15,N/A,N/A,0.11,1,N/A,0.15,0.07,N/A,0.20,N/A,0.20,0.14,0.12,0.20,0.11,-0.02,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,-0.05,0.32,N/A,0.49,N/A,N/A,0.51,0.15,N/A,1,0.05,N/A,0.10,N/A,0.08,0.08,0.18,0.31,0.51,0.18,N/A
N/A,0.04,0.20,N/A,0.13,N/A,N/A,0.24,0.07,N/A,0.05,1,N/A,0.31,N/A,0.02,0.11,0.18,0.18,0.01,-0.06,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,-0.04,0.08,N/A,0.17,N/A,N/A,0.32,0.20,N/A,0.10,0.31,N/A,1,N/A,-0.02,0.08,0.27,0.19,0.06,0.27,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.06,0.07,N/A,0.04,N/A,N/A,0.02,0.20,N/A,0.08,0.02,N/A,-0.02,N/A,1,0.05,0.09,0.04,-0.02,0.16,N/A
N/A,0.22,0.09,N/A,0.05,N/A,N/A,0.02,0.14,N/A,0.08,0.11,N/A,0.08,N/A,0.05,1,0.08,0.06,0.08,0.00,N/A
N/A,-0.05,0.08,N/A,0.09,N/A,N/A,0.05,0.12,N/A,0.18,0.18,N/A,0.27,N/A,0.09,0.08,1,0.21,0.04,0.16,N/A
N/A,0.05,0.25,N/A,0.51,N/A,N/A,0.54,0.20,N/A,0.31,0.18,N/A,0.19,N/A,0.04,0.06,0.21,1,0.37,-0.13,N/A
N/A,-0.00,0.27,N/A,0.47,N/A,N/A,0.51,0.11,N/A,0.51,0.01,N/A,0.06,N/A,-0.02,0.08,0.04,0.37,1,-0.03,N/A
N/A,-0.01,0.02,N/A,0.04,N/A,N/A,0.04,-0.02,N/A,0.18,-0.06,N/A,0.27,N/A,0.16,0.00,0.16,-0.13,-0.03,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
