1,0.37,0.21,0.05,0.02,N/A,0.07,0.24,0.45,0.08,0.40,0.23,0.17,0.11,N/A,0.20
0.37,1,0.11,0.07,0.04,N/A,0.12,0.24,0.13,0.10,0.28,0.11,0.13,-0.02,N/A,0.15
0.21,0.11,1,0.17,0.18,N/A,0.36,0.41,0.37,0.02,0.07,0.16,0.39,0.34,N/A,0.61
0.05,0.07,0.17,1,0.02,N/A,0.18,0.14,0.08,0.17,0.06,0.05,0.73,0.07,N/A,0.06
0.02,0.04,0.18,0.02,1,N/A,0.10,0.25,0.07,0.24,0.03,0.02,0.13,-0.06,N/A,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,0.12,0.36,0.18,0.10,N/A,1,0.25,0.24,0.10,0.07,0.13,0.28,0.33,N/A,0.43
0.24,0.24,0.41,0.14,0.25,N/A,0.25,1,0.15,0.18,0.40,0.23,0.22,0.22,N/A,0.46
0.45,0.13,0.37,0.08,0.07,N/A,0.24,0.15,1,0.06,0.19,0.34,0.24,0.14,N/A,0.28
0.08,0.10,0.02,0.17,0.24,N/A,0.10,0.18,0.06,1,0.00,0.00,0.16,0.05,N/A,0.21
0.40,0.28,0.07,0.06,0.03,N/A,0.07,0.40,0.19,0.00,1,0.31,0.05,-0.05,N/A,0.16
0.23,0.11,0.16,0.05,0.02,N/A,0.13,0.23,0.34,0.00,0.31,1,0.08,0.15,N/A,0.12
0.17,0.13,0.39,0.73,0.13,N/A,0.28,0.22,0.24,0.16,0.05,0.08,1,0.16,N/A,0.26
0.11,-0.02,0.34,0.07,-0.06,N/A,0.33,0.22,0.14,0.05,-0.05,0.15,0.16,1,N/A,0.34
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.20,0.15,0.61,0.06,0.07,N/A,0.43,0.46,0.28,0.21,0.16,0.12,0.26,0.34,N/A,1
