N/A,0.33,0.14,0.42,0.36,0.60,N/A,0.78,0.55,0.29,1,0.78,0.69,0.40,N/A,0.46,0.31,0.25,0.23,0.63,N/A,0.07,0.20,N/A,N/A,0.31,0.70,0.12,0.38,0.23,0.28,0.21,0.08,N/A,0.25,N/A,0.22,0.76,N/A,0.41,0.11,0.75,0.45,0.41,0.22,N/A,N/A,0.25
N/A,0.37,0.10,0.50,0.50,0.76,N/A,0.88,0.68,0.37,0.78,1,0.82,0.42,N/A,0.55,0.31,0.31,0.29,0.54,N/A,0.09,0.22,N/A,N/A,0.36,0.81,0.27,0.43,0.36,0.30,0.27,0.08,N/A,0.31,N/A,0.35,0.78,N/A,0.35,0.26,0.91,0.59,0.52,0.32,N/A,N/A,0.25
N/A,0.22,0.03,0.33,0.40,0.64,N/A,0.74,0.70,0.36,0.69,0.82,1,0.37,N/A,0.48,0.31,0.28,0.26,0.39,N/A,0.05,0.12,N/A,N/A,0.26,0.71,0.22,0.34,0.25,0.21,0.28,0.02,N/A,0.27,N/A,0.26,0.69,N/A,0.20,0.23,0.86,0.48,0.55,0.30,N/A,N/A,0.23
N/A,0.36,0.17,0.48,0.29,0.45,N/A,0.42,0.26,0.26,0.40,0.42,0.37,1,N/A,0.38,0.24,0.35,0.31,0.37,N/A,0.03,0.01,N/A,N/A,0.26,0.29,-0.05,0.19,0.07,0.34,0.10,-0.05,N/A,-0.04,N/A,0.33,0.30,N/A,0.16,0.08,0.33,0.38,0.28,0.21,N/A,N/A,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.28,-0.00,0.33,0.31,0.45,N/A,0.52,0.49,0.27,0.46,0.55,0.48,0.38,N/A,1,0.25,0.21,0.24,0.45,N/A,0.01,0.09,N/A,N/A,0.26,0.46,0.03,0.24,0.45,0.15,0.17,-0.02,N/A,0.39,N/A,0.09,0.50,N/A,0.20,0.14,0.50,0.30,0.29,0.10,N/A,N/A,0.14
N/A,0.18,-0.08,0.10,0.26,0.33,N/A,0.30,0.33,0.31,0.31,0.31,0.31,0.24,N/A,0.25,1,0.13,0.19,0.32,N/A,0.14,0.10,N/A,N/A,0.06,0.34,0.07,0.10,0.21,0.23,0.27,-0.03,N/A,0.30,N/A,0.08,0.36,N/A,0.06,0.02,0.28,0.16,0.22,0.01,N/A,N/A,0.11
N/A,0.59,0.18,0.21,0.26,0.34,N/A,0.36,0.25,0.38,0.25,0.31,0.28,0.35,N/A,0.21,0.13,1,0.49,0.16,N/A,0.01,-0.04,N/A,N/A,0.10,0.21,0.09,0.10,0.07,0.31,0.12,0.04,N/A,-0.03,N/A,0.23,0.20,N/A,0.18,0.37,0.28,0.30,0.14,0.34,N/A,N/A,0.34
N/A,0.64,0.04,0.16,0.24,0.27,N/A,0.28,0.21,0.68,0.23,0.29,0.26,0.31,N/A,0.24,0.19,0.49,1,0.11,N/A,0.07,-0.09,N/A,N/A,0.07,0.22,-0.07,0.18,-0.04,0.34,0.11,-0.05,N/A,0.03,N/A,0.16,0.26,N/A,0.11,0.09,0.25,0.25,0.15,0.27,N/A,N/A,0.28
N/A,0.24,0.11,0.22,0.37,0.53,N/A,0.56,0.48,0.13,0.63,0.54,0.39,0.37,N/A,0.45,0.32,0.16,0.11,1,N/A,0.02,0.22,N/A,N/A,0.13,0.46,0.04,0.21,0.19,0.08,0.08,0.03,N/A,0.31,N/A,0.22,0.54,N/A,0.23,0.08,0.53,0.29,0.28,0.10,N/A,N/A,0.18
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.13,-0.04,-0.02,-0.05,0.02,N/A,0.10,0.03,0.04,0.07,0.09,0.05,0.03,N/A,0.01,0.14,0.01,0.07,0.02,N/A,1,-0.04,N/A,N/A,0.05,0.09,0.04,0.12,0.04,0.07,-0.00,-0.04,N/A,0.01,N/A,0.20,0.09,N/A,0.05,0.02,0.06,0.01,-0.07,0.03,N/A,N/A,0.15
N/A,-0.00,-0.01,0.07,0.13,0.19,N/A,0.24,0.17,0.03,0.20,0.22,0.12,0.01,N/A,0.09,0.10,-0.04,-0.09,0.22,N/A,-0.04,1,N/A,N/A,0.15,0.25,-0.02,0.05,0.08,0.05,0.10,0.15,N/A,0.13,N/A,-0.07,0.10,N/A,0.03,0.14,0.19,0.12,0.05,-0.06,N/A,N/A,0.12
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.20,0.01,0.25,0.10,0.24,N/A,0.35,0.27,-0.03,0.31,0.36,0.26,0.26,N/A,0.26,0.06,0.10,0.07,0.13,N/A,0.05,0.15,N/A,N/A,1,0.21,-0.05,0.22,0.08,0.06,-0.09,-0.01,N/A,0.02,N/A,0.10,0.23,N/A,0.15,0.02,0.28,0.19,0.18,0.07,N/A,N/A,0.04
N/A,0.29,0.13,0.28,0.40,0.67,N/A,0.77,0.59,0.55,0.70,0.81,0.71,0.29,N/A,0.46,0.34,0.21,0.22,0.46,N/A,0.09,0.25,N/A,N/A,0.21,1,0.35,0.37,0.39,0.31,0.57,0.19,N/A,0.32,N/A,0.15,0.79,N/A,0.23,0.32,0.79,0.39,0.41,0.28,N/A,N/A,0.23
N/A,-0.01,-0.00,0.02,0.11,0.19,N/A,0.17,0.14,0.00,0.12,0.27,0.22,-0.05,N/A,0.03,0.07,0.09,-0.07,0.04,N/A,0.04,-0.02,N/A,N/A,-0.05,0.35,1,0.03,0.08,0.00,0.06,-0.02,N/A,0.05,N/A,0.11,0.24,N/A,0.06,0.55,0.27,0.20,0.14,0.21,N/A,N/A,0.06
N/A,0.29,-0.09,0.19,0.11,0.28,N/A,0.37,0.19,0.20,0.38,0.43,0.34,0.19,N/A,0.24,0.10,0.10,0.18,0.21,N/A,0.12,0.05,N/A,N/A,0.22,0.37,0.03,1,0.22,0.07,0.13,-0.11,N/A,0.03,N/A,0.08,0.38,N/A,0.08,0.15,0.42,0.19,0.16,0.10,N/A,N/A,-0.03
N/A,0.03,0.02,0.13,0.17,0.27,N/A,0.26,0.25,0.12,0.23,0.36,0.25,0.07,N/A,0.45,0.21,0.07,-0.04,0.19,N/A,0.04,0.08,N/A,N/A,0.08,0.39,0.08,0.22,1,0.10,0.18,-0.04,N/A,0.33,N/A,-0.12,0.30,N/A,0.03,0.07,0.33,-0.07,0.04,0.11,N/A,N/A,-0.05
N/A,0.36,0.09,0.18,0.21,0.32,N/A,0.33,0.16,0.54,0.28,0.30,0.21,0.34,N/A,0.15,0.23,0.31,0.34,0.08,N/A,0.07,0.05,N/A,N/A,0.06,0.31,0.00,0.07,0.10,1,0.45,0.02,N/A,0.01,N/A,0.07,0.16,N/A,0.21,0.06,0.28,0.31,0.34,0.20,N/A,N/A,0.11
N/A,0.17,0.02,0.06,0.25,0.35,N/A,0.25,0.17,0.81,0.21,0.27,0.28,0.10,N/A,0.17,0.27,0.12,0.11,0.08,N/A,-0.00,0.10,N/A,N/A,-0.09,0.57,0.06,0.13,0.18,0.45,1,0.08,N/A,0.08,N/A,-0.09,0.21,N/A,0.07,0.03,0.29,0.21,0.25,0.29,N/A,N/A,0.10
N/A,0.05,0.68,-0.05,0.19,0.20,N/A,0.04,0.08,0.03,0.08,0.08,0.02,-0.05,N/A,-0.02,-0.03,0.04,-0.05,0.03,N/A,-0.04,0.15,N/A,N/A,-0.01,0.19,-0.02,-0.11,-0.04,0.02,0.08,1,N/A,0.17,N/A,0.02,0.13,N/A,0.12,0.06,0.10,0.11,0.08,-0.04,N/A,N/A,0.06
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,-0.05,0.14,0.04,0.58,0.48,N/A,0.29,0.39,0.08,0.25,0.31,0.27,-0.04,N/A,0.39,0.30,-0.03,0.03,0.31,N/A,0.01,0.13,N/A,N/A,0.02,0.32,0.05,0.03,0.33,0.01,0.08,0.17,N/A,1,N/A,0.00,0.37,N/A,0.06,0.01,0.30,0.07,0.06,0.01,N/A,N/A,0.10
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.17,0.14,0.20,0.12,0.21,N/A,0.34,0.30,0.03,0.22,0.35,0.26,0.33,N/A,0.09,0.08,0.23,0.16,0.22,N/A,0.20,-0.07,N/A,N/A,0.10,0.15,0.11,0.08,-0.12,0.07,-0.09,0.02,N/A,0.00,N/A,1,0.24,N/A,0.33,0.12,0.20,0.26,0.25,0.18,N/A,N/A,0.20
N/A,0.26,0.14,0.31,0.33,0.58,N/A,0.70,0.55,0.31,0.76,0.78,0.69,0.30,N/A,0.50,0.36,0.20,0.26,0.54,N/A,0.09,0.10,N/A,N/A,0.23,0.79,0.24,0.38,0.30,0.16,0.21,0.13,N/A,0.37,N/A,0.24,1,N/A,0.23,0.23,0.74,0.41,0.41,0.23,N/A,N/A,0.23
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.23,0.25,0.45,0.36,0.37,N/A,0.42,0.24,0.12,0.41,0.35,0.20,0.16,N/A,0.20,0.06,0.18,0.11,0.23,N/A,0.05,0.03,N/A,N/A,0.15,0.23,0.06,0.08,0.03,0.21,0.07,0.12,N/A,0.06,N/A,0.33,0.23,N/A,1,0.01,0.26,0.27,0.24,0.08,N/A,N/A,0.13
N/A,0.15,0.11,0.07,0.14,0.21,N/A,0.22,0.19,0.08,0.11,0.26,0.23,0.08,N/A,0.14,0.02,0.37,0.09,0.08,N/A,0.02,0.14,N/A,N/A,0.02,0.32,0.55,0.15,0.07,0.06,0.03,0.06,N/A,0.01,N/A,0.12,0.23,N/A,0.01,1,0.25,0.18,0.20,0.14,N/A,N/A,0.34
N/A,0.32,0.10,0.38,0.41,0.68,N/A,0.81,0.69,0.36,0.75,0.91,0.86,0.33,N/A,0.50,0.28,0.28,0.25,0.53,N/A,0.06,0.19,N/A,N/A,0.28,0.79,0.27,0.42,0.33,0.28,0.29,0.10,N/A,0.30,N/A,0.20,0.74,N/A,0.26,0.25,1,0.52,0.56,0.27,N/A,N/A,0.23
N/A,0.32,0.07,0.49,0.34,0.49,N/A,0.55,0.40,0.30,0.45,0.59,0.48,0.38,N/A,0.30,0.16,0.30,0.25,0.29,N/A,0.01,0.12,N/A,N/A,0.19,0.39,0.20,0.19,-0.07,0.31,0.21,0.11,N/A,0.07,N/A,0.26,0.41,N/A,0.27,0.18,0.52,1,0.44,0.32,N/A,N/A,0.21
N/A,0.26,0.06,0.28,0.32,0.48,N/A,0.50,0.46,0.28,0.41,0.52,0.55,0.28,N/A,0.29,0.22,0.14,0.15,0.28,N/A,-0.07,0.05,N/A,N/A,0.18,0.41,0.14,0.16,0.04,0.34,0.25,0.08,N/A,0.06,N/A,0.25,0.41,N/A,0.24,0.20,0.56,0.44,1,0.23,N/A,N/A,0.10
N/A,0.30,0.06,0.22,0.10,0.21,N/A,0.23,0.19,0.38,0.22,0.32,0.30,0.21,N/A,0.10,0.01,0.34,0.27,0.10,N/A,0.03,-0.06,N/A,N/A,0.07,0.28,0.21,0.10,0.11,0.20,0.29,-0.04,N/A,0.01,N/A,0.18,0.23,N/A,0.08,0.14,0.27,0.32,0.23,1,N/A,N/A,0.06
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.24,0.03,0.01,0.21,0.23,N/A,0.30,0.21,0.24,0.25,0.25,0.23,0.05,N/A,0.14,0.11,0.34,0.28,0.18,N/A,0.15,0.12,N/A,N/A,0.04,0.23,0.06,-0.03,-0.05,0.11,0.10,0.06,N/A,0.10,N/A,0.20,0.23,N/A,0.13,0.34,0.23,0.21,0.10,0.06,N/A,N/A,1
