1,0.16,-0.03,0.04,0.04,-0.01,0.10,0.06,0.01
0.16,1,0.35,0.35,0.21,0.01,0.29,0.15,0.18
-0.03,0.35,1,0.32,0.20,0.09,0.35,0.31,0.39
0.04,0.35,0.32,1,0.21,0.38,0.31,0.45,0.35
0.04,0.21,0.20,0.21,1,0.13,0.05,0.34,0.11
-0.01,0.01,0.09,0.38,0.13,1,0.12,0.21,-0.01
0.10,0.29,0.35,0.31,0.05,0.12,1,0.24,0.27
0.06,0.15,0.31,0.45,0.34,0.21,0.24,1,0.37
0.01,0.18,0.39,0.35,0.11,-0.01,0.27,0.37,1
